Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (1045)",,,"Reconstruction Position - Unlabeled Track (1373)",,,"Reconstruction Position - Unlabeled Track (1377)",,,"Reconstruction Position - Unlabeled Track (1383)",,,"Reconstruction Position - Unlabeled Track (1404)",,,"Reconstruction Position - Unlabeled Track (1465)",,,"Reconstruction Position - Unlabeled Track (1481)",,,"Reconstruction Position - Unlabeled Track (1502)",,,"Reconstruction Position - Unlabeled Track (1509)",,,"Reconstruction Position - Unlabeled Track (1514)",,,"Reconstruction Position - Unlabeled Track (1516)",,,"Reconstruction Position - Unlabeled Track (1517)",,,"Reconstruction Position - Unlabeled Track (1523)",,,"Reconstruction Position - Unlabeled Track (1526)",,
11,0,"-888.695","-466.125","1018.34","-1144.15","-364.531","1589.93","-1000.39","-453.795","484.336","-942.264","-511.735","126.898","-1175.67","-370.092","1196.46","-1384.81","-512.663","1325.56","-1413.17","-525.576","147.098","-1319.73","-467.097","472.206","-1429.32","-599.35","1022.26","-983.801","-468.883","1311.82","-1029.96","-341.981","894.905","nan","nan","nan","-1027.96","-433.755","921.858","nan","nan","nan"
12,0,"-888.655","-465.93","1018.39","-1144.1","-364.484","1589.93","-1000.35","-453.72","484.319","-942.26","-511.684","126.895","-1175.69","-370.008","1196.48","-1384.83","-512.57","1325.63","-1413.19","-525.58","147.106","-1319.74","-467.109","472.212","-1429.4","-599.21","1022.34","-983.787","-468.684","1311.85","-1030.02","-341.899","894.907","-1354.31","-371.364","1007.48","-1027.97","-433.728","921.839","nan","nan","nan"
13,0,"-888.602","-465.744","1018.5","-1144.04","-364.409","1589.89","-1000.29","-453.578","484.369","-942.259","-511.638","126.909","-1175.72","-369.929","1196.49","-1384.85","-512.487","1325.68","-1413.19","-525.581","147.097","-1319.74","-467.111","472.208","-1429.51","-599.058","1022.4","-983.755","-468.449","1311.87","-1030.1","-341.771","894.931","-1354.35","-371.261","1007.58","-1027.99","-433.644","921.89","nan","nan","nan"
14,0,"-888.599","-465.556","1018.57","-1144","-364.355","1589.91","-1000.26","-453.494","484.404","-942.256","-511.6","126.952","-1175.74","-369.86","1196.49","-1384.87","-512.405","1325.71","-1413.18","-525.555","147.054","-1319.76","-467.124","472.205","-1429.63","-598.964","1022.45","-983.722","-468.243","1311.9","-1030.15","-341.657","894.955","-1354.4","-371.175","1007.67","-1028.02","-433.559","921.934","nan","nan","nan"
15,0,"-888.625","-465.402","1018.62","-1143.98","-364.324","1589.91","-1000.25","-453.421","484.423","-942.251","-511.573","126.978","-1175.77","-369.801","1196.5","-1384.91","-512.335","1325.78","-1413.19","-525.591","147.118","-1319.77","-467.092","472.208","-1429.76","-598.808","1022.5","-983.667","-468.05","1311.97","-1030.2","-341.503","895.016","-1354.45","-371.085","1007.77","-1028.06","-433.524","922.027","nan","nan","nan"
16,0,"-888.61","-465.264","1018.66","-1143.96","-364.293","1589.89","-1000.28","-453.331","484.434","-942.279","-511.619","126.95","-1175.82","-369.753","1196.54","-1384.92","-512.276","1325.8","-1413.19","-525.607","147.135","-1319.79","-467.084","472.202","-1429.92","-598.687","1022.56","-983.684","-467.922","1312.03","-1030.27","-341.359","895.063","-1354.51","-371","1007.86","-1028.07","-433.499","922.018","nan","nan","nan"
17,0,"-888.692","-465.017","1018.65","-1143.93","-364.255","1589.87","-1000.28","-453.254","484.456","-942.276","-511.594","126.976","-1175.85","-369.707","1196.57","-1384.95","-512.241","1325.84","-1413.18","-525.617","147.139","-1319.83","-467.051","472.239","-1430.07","-598.553","1022.63","-983.717","-467.814","1312.09","-1030.36","-341.251","895.076","-1354.55","-370.899","1007.94","-1028.1","-433.459","922.049","nan","nan","nan"
18,0,"-888.844","-464.991","1018.45","-1143.92","-364.225","1589.83","-1000.28","-453.161","484.472","-942.272","-511.58","126.976","-1175.9","-369.644","1196.61","-1384.97","-512.22","1325.87","-1413.18","-525.636","147.14","-1319.89","-467.027","472.188","-1430.21","-598.504","1022.63","-983.747","-467.706","1312.15","-1030.45","-341.088","895.154","-1354.64","-370.824","1008.03","-1028.12","-433.451","922.086","nan","nan","nan"
19,0,"-888.789","-464.574","1018.68","-1143.92","-364.192","1589.77","-1000.32","-453.108","484.451","-942.275","-511.583","126.961","-1175.95","-369.579","1196.66","-1384.99","-512.227","1325.91","-1413.17","-525.642","147.128","-1319.92","-466.989","472.157","-1430.37","-598.524","1022.6","-983.768","-467.601","1312.19","-1030.56","-340.96","895.25","-1354.7","-370.714","1008.11","-1028.14","-433.406","922.091","nan","nan","nan"
20,0,"-888.807","-464.294","1018.75","-1143.93","-364.199","1589.72","-1000.33","-453.062","484.397","-942.272","-511.582","126.924","-1176","-369.513","1196.73","-1385.01","-512.255","1325.95","-1413.17","-525.616","147.093","-1319.97","-466.947","472.066","-1430.53","-598.392","1022.67","-983.786","-467.526","1312.24","-1030.67","-340.807","895.317","-1354.76","-370.637","1008.18","-1028.18","-433.373","922.126","nan","nan","nan"
21,0,"-888.865","-464.128","1018.79","-1143.96","-364.206","1589.65","-1000.36","-453.018","484.378","-942.267","-511.526","126.979","-1176.03","-369.443","1196.8","-1385.02","-512.306","1325.96","-1413.18","-525.603","147.058","-1320.02","-466.924","471.987","-1430.68","-598.248","1022.74","-983.838","-467.476","1312.28","-1030.77","-340.642","895.35","-1354.86","-370.576","1008.23","-1028.24","-433.279","922.207","nan","nan","nan"
22,0,"-888.831","-463.927","1018.86","-1143.97","-364.201","1589.57","-1000.4","-452.984","484.344","-942.268","-511.532","126.959","-1176.08","-369.392","1196.87","-1385.03","-512.36","1325.96","-1413.17","-525.603","147.014","-1320.08","-466.863","471.974","-1430.84","-598.155","1022.78","-983.848","-467.423","1312.31","-1030.89","-340.513","895.426","-1354.96","-370.53","1008.3","-1028.27","-433.232","922.147","nan","nan","nan"
23,0,"-888.991","-463.982","1018.64","-1144","-364.24","1589.49","-1000.43","-452.964","484.328","-942.279","-511.551","126.932","-1176.13","-369.351","1196.94","-1385.06","-512.431","1325.99","-1413.19","-525.613","147.003","-1320.12","-466.807","471.936","-1431.01","-598.105","1022.82","-983.896","-467.401","1312.34","-1030.99","-340.404","895.482","-1355.09","-370.504","1008.37","-1028.32","-433.175","922.146","nan","nan","nan"
24,0,"-888.979","-463.644","1018.79","-1144.02","-364.276","1589.46","-1000.46","-452.95","484.315","-942.264","-511.568","126.922","-1176.17","-369.331","1197.02","-1385.08","-512.506","1326.02","-1413.18","-525.583","146.929","-1320.15","-466.775","471.93","-1431.17","-598.107","1022.82","-983.922","-467.39","1312.38","-1031.09","-340.291","895.491","-1355.19","-370.47","1008.42","-1028.34","-433.204","922.146","nan","nan","nan"
25,0,"-888.864","-463.134","1019.07","-1144.06","-364.326","1589.43","-1000.49","-452.94","484.312","-942.281","-511.563","126.91","-1176.22","-369.305","1197.08","-1385.11","-512.599","1326.05","-1413.19","-525.583","146.916","-1320.16","-466.724","471.942","-1431.33","-598.09","1022.83","-983.966","-467.385","1312.39","-1031.18","-340.159","895.528","-1355.32","-370.485","1008.52","-1028.4","-433.173","922.141","nan","nan","nan"
26,0,"-888.806","-462.901","1019.14","-1144.1","-364.38","1589.41","-1000.54","-452.972","484.297","-942.297","-511.564","126.909","-1176.28","-369.299","1197.17","-1385.15","-512.689","1326.09","-1413.19","-525.58","146.886","-1320.18","-466.691","471.937","-1431.48","-598.091","1022.86","-984.026","-467.403","1312.43","-1031.31","-340.022","895.523","-1355.45","-370.525","1008.63","-1028.44","-433.183","922.11","nan","nan","nan"
27,0,"-888.782","-462.588","1019.17","-1144.13","-364.436","1589.38","-1000.59","-452.991","484.302","-942.319","-511.563","126.924","-1176.33","-369.286","1197.24","-1385.19","-512.79","1326.14","-1413.19","-525.588","146.874","-1320.2","-466.65","471.923","-1431.65","-598.104","1022.91","-984.082","-467.428","1312.47","-1031.42","-339.932","895.572","-1355.59","-370.572","1008.74","-1028.51","-433.106","922.136","nan","nan","nan"
28,0,"-888.79","-462.31","1019.15","-1144.16","-364.482","1589.35","-1000.63","-453.022","484.312","-942.332","-511.576","126.928","-1176.41","-369.274","1197.34","-1385.22","-512.894","1326.16","-1413.21","-525.61","146.883","-1320.21","-466.658","471.896","-1431.79","-598.092","1022.96","-984.111","-467.459","1312.55","-1031.53","-339.81","895.612","-1355.74","-370.587","1008.83","-1028.54","-433.16","922.104","nan","nan","nan"
29,0,"-888.819","-462.055","1019.18","-1144.21","-364.559","1589.33","-1000.68","-453.024","484.341","-942.345","-511.576","126.944","-1176.46","-369.266","1197.42","-1385.28","-512.987","1326.2","-1413.21","-525.607","146.851","-1320.25","-466.619","471.924","-1431.92","-598.134","1022.98","-984.132","-467.46","1312.58","-1031.65","-339.677","895.655","-1355.86","-370.605","1008.92","-1028.61","-433.165","922.1","nan","nan","nan"
30,0,"-889.182","-462.26","1018.88","-1144.28","-364.634","1589.31","-1000.77","-453.047","484.36","-942.367","-511.583","126.93","-1176.5","-369.268","1197.48","-1385.32","-513.077","1326.25","-1413.2","-525.62","146.842","-1320.27","-466.567","471.913","-1432.04","-598.108","1023.03","-984.17","-467.497","1312.63","-1031.75","-339.535","895.704","-1355.97","-370.621","1009","-1028.64","-433.182","922.118","nan","nan","nan"
31,0,"-889.044","-461.785","1019.33","-1144.32","-364.727","1589.28","-1000.87","-453.126","484.342","-942.396","-511.591","126.922","-1176.56","-369.255","1197.54","-1385.36","-513.167","1326.28","-1413.2","-525.617","146.816","-1320.28","-466.537","471.877","-1432.16","-598.131","1023.07","-984.22","-467.524","1312.65","-1031.83","-339.415","895.779","-1356.08","-370.642","1009.1","-1028.65","-433.35","922.137","nan","nan","nan"
32,0,"-889.128","-461.755","1019.32","-1144.35","-364.81","1589.25","-1000.96","-453.161","484.357","-942.386","-511.63","126.892","-1176.62","-369.252","1197.62","-1385.4","-513.251","1326.32","-1413.19","-525.618","146.776","-1320.33","-466.475","471.888","-1432.26","-598.146","1023.12","-984.258","-467.54","1312.69","-1031.91","-339.303","895.808","-1356.18","-370.656","1009.15","-1028.72","-433.276","922.129","nan","nan","nan"
33,0,"-889.102","-461.581","1019.4","-1144.38","-364.926","1589.23","-1001.03","-453.157","484.362","-942.405","-511.655","126.861","-1176.66","-369.247","1197.68","-1385.43","-513.328","1326.34","-1413.19","-525.621","146.75","-1320.37","-466.385","471.885","-1432.38","-598.225","1023.12","-984.271","-467.571","1312.7","-1031.99","-339.148","895.867","-1356.28","-370.705","1009.2","-1028.74","-433.445","922.147","nan","nan","nan"
34,0,"-889.039","-461.431","1019.43","-1144.39","-365.03","1589.18","-1001.09","-453.172","484.346","-942.416","-511.676","126.848","-1176.72","-369.233","1197.73","-1385.48","-513.408","1326.39","-1413.19","-525.625","146.702","-1320.42","-466.284","471.935","-1432.48","-598.207","1023.19","-984.313","-467.576","1312.72","-1032.06","-339.018","895.95","-1356.38","-370.753","1009.25","-1028.77","-433.48","922.166","nan","nan","nan"
35,0,"-889.02","-461.335","1019.45","-1144.41","-365.169","1589.15","-1001.14","-453.165","484.339","-942.457","-511.692","126.84","-1176.77","-369.222","1197.78","-1385.51","-513.47","1326.42","-1413.21","-525.642","146.641","-1320.46","-466.219","471.873","-1432.58","-598.236","1023.22","-984.353","-467.603","1312.74","-1032.14","-338.94","895.993","-1356.5","-370.837","1009.29","-1028.84","-433.472","922.241","nan","nan","nan"
36,0,"-888.985","-461.133","1019.5","-1144.4","-365.286","1589.13","-1001.18","-453.138","484.338","-942.457","-511.712","126.821","-1176.82","-369.192","1197.81","-1385.56","-513.523","1326.47","-1413.23","-525.656","146.587","-1320.51","-466.084","471.905","-1432.69","-598.239","1023.28","-984.387","-467.605","1312.76","-1032.2","-338.831","896.022","-1356.58","-370.89","1009.31","-1028.86","-433.588","922.237","nan","nan","nan"
37,0,"-889.045","-460.97","1019.5","-1144.38","-365.399","1589.12","-1001.18","-453.069","484.378","-942.454","-511.752","126.816","-1176.87","-369.168","1197.87","-1385.59","-513.549","1326.49","-1413.26","-525.698","146.529","-1320.57","-465.955","471.9","-1432.8","-598.228","1023.34","-984.393","-467.601","1312.78","-1032.25","-338.755","896.071","-1356.65","-370.948","1009.35","-1028.88","-433.684","922.206","nan","nan","nan"
38,0,"-889.304","-460.938","1019.44","-1144.35","-365.522","1589.11","-1001.16","-452.951","484.466","-942.466","-511.782","126.813","-1176.91","-369.124","1197.88","-1385.62","-513.557","1326.52","-1413.28","-525.734","146.449","-1320.63","-465.799","471.873","-1432.91","-598.285","1023.4","-984.374","-467.579","1312.81","-1032.28","-338.669","896.087","-1356.71","-371.01","1009.4","-1028.95","-433.724","922.293","nan","nan","nan"
39,0,"-889.414","-461.031","1019.24","-1144.29","-365.618","1589.07","-1001.13","-452.772","484.697","-942.482","-511.803","126.815","-1176.94","-369.066","1197.91","-1385.62","-513.555","1326.52","-1413.31","-525.756","146.34","-1320.72","-465.667","471.819","-1433.02","-598.346","1023.47","-984.417","-467.602","1312.84","-1032.32","-338.536","896.115","-1356.76","-371.088","1009.46","-1028.97","-433.835","922.278","nan","nan","nan"
40,0,"-889.472","-460.958","1019.27","-1144.21","-365.692","1589.02","-1001.09","-452.565","484.986","-942.526","-511.847","126.761","-1176.95","-369.019","1197.93","-1385.62","-513.524","1326.53","-1413.36","-525.831","146.257","-1320.85","-465.588","471.728","-1433.15","-598.357","1023.55","-984.406","-467.6","1312.84","-1032.34","-338.454","896.124","-1356.76","-371.147","1009.5","-1029.02","-433.969","922.277","nan","nan","nan"
41,0,"-889.497","-460.869","1019.32","-1144.11","-365.757","1588.95","-1001.02","-452.138","485.456","-942.575","-511.846","126.791","-1176.95","-368.959","1197.95","-1385.59","-513.474","1326.55","-1413.41","-525.905","146.205","-1320.99","-465.509","471.6","-1433.27","-598.316","1023.67","-984.379","-467.599","1312.83","-1032.36","-338.363","896.136","-1356.78","-371.204","1009.53","-1029.11","-434.038","922.401","nan","nan","nan"
42,0,"-889.526","-460.84","1019.3","-1143.97","-365.806","1588.86","-1001.03","-451.901","485.832","-942.651","-511.821","126.789","-1176.92","-368.897","1197.95","-1385.52","-513.395","1326.57","-1413.42","-525.942","146.026","-1321.14","-465.456","471.402","-1433.43","-598.351","1023.72","-984.339","-467.594","1312.8","-1032.34","-338.329","896.114","-1356.7","-371.194","1009.55","-1029.23","-434.036","922.519","nan","nan","nan"
43,0,"-889.526","-460.777","1019.33","-1143.76","-365.825","1588.73","-1001.04","-451.561","486.31","-942.655","-511.732","126.857","-1176.86","-368.824","1197.94","-1385.39","-513.289","1326.61","-1413.5","-526.027","145.952","-1321.31","-465.293","471.302","-1433.59","-598.201","1023.9","-984.269","-467.62","1312.79","-1032.3","-338.268","896.125","-1356.64","-371.201","1009.61","-1029.27","-434.18","922.62","nan","nan","nan"
44,0,"-889.492","-460.753","1019.34","-1143.51","-365.848","1588.57","-1000.91","-450.911","487.103","-942.723","-511.7","126.816","-1176.78","-368.757","1197.94","-1385.23","-513.13","1326.69","-1413.59","-526.11","145.858","-1321.53","-465.155","471.187","-1433.73","-597.945","1024.14","-984.148","-467.662","1312.78","-1032.21","-338.197","896.111","-1356.5","-371.11","1009.66","-1029.32","-434.328","922.705","nan","nan","nan"
45,0,"-889.977","-460.69","1019.36","-1143.2","-365.816","1588.45","-1000.91","-450.032","487.947","-942.795","-511.68","126.738","-1176.68","-368.668","1197.96","-1384.99","-512.94","1326.79","-1413.67","-526.181","145.786","-1321.72","-465.014","471.038","-1433.87","-597.654","1024.4","-983.952","-467.692","1312.77","-1032.1","-338.139","896.126","-1356.28","-371","1009.78","-1029.33","-434.465","922.756","nan","nan","nan"
46,0,"-889.298","-460.546","1019.56","-1142.82","-365.817","1588.32","-1000.88","-449.093","488.652","-942.818","-511.663","126.653","-1176.49","-368.58","1197.97","-1384.71","-512.655","1326.91","-1413.79","-526.268","145.713","-1321.9","-464.928","470.858","-1434.05","-597.306","1024.66","-983.675","-467.761","1312.71","-1031.92","-338.109","896.133","-1355.95","-370.684","1009.92","-1029.35","-434.617","922.87","nan","nan","nan"
47,0,"-889.149","-460.64","1019.53","-1142.38","-365.819","1588.21","-1000.72","-447.722","489.331","-942.917","-511.526","126.606","-1176.24","-368.467","1197.94","-1384.35","-512.292","1327.05","-1413.89","-526.392","145.637","-1322.11","-464.874","470.776","-1434.23","-596.758","1025.02","-983.382","-467.857","1312.62","-1031.69","-338.073","896.182","-1355.56","-370.329","1010.09","-1029.31","-434.74","922.942","nan","nan","nan"
48,0,"-888.943","-460.711","1019.53","-1141.91","-365.805","1588.14","-1000.46","-446.01","489.862","-943.108","-511.337","126.469","-1175.93","-368.328","1198.03","-1383.95","-511.817","1327.29","-1414.07","-526.583","145.655","-1322.34","-464.871","470.738","-1434.4","-596.199","1025.29","-982.95","-467.981","1312.53","-1031.43","-338.073","896.229","-1355.05","-369.857","1010.31","-1029.18","-435.002","923.017","nan","nan","nan"
49,0,"-888.659","-460.851","1019.54","-1141.25","-365.711","1588.04","-1000.19","-443.977","490.352","-943.208","-511.009","126.593","-1175.49","-368.167","1198.08","-1383.46","-511.255","1327.48","-1414.2","-526.762","145.601","-1322.57","-464.828","470.808","-1434.57","-595.405","1025.63","-982.478","-468.198","1312.37","-1031.11","-338.089","896.296","-1354.45","-369.321","1010.6","-1028.95","-435.405","923.075","nan","nan","nan"
50,0,"-888.396","-461.181","1019.3","-1140.49","-365.595","1587.95","-999.814","-441.784","490.85","-943.241","-510.772","126.558","-1174.92","-367.964","1198.16","-1382.91","-510.564","1327.76","-1414.33","-526.972","145.597","-1322.82","-464.873","470.795","-1434.75","-594.439","1025.99","-981.889","-468.497","1312.2","-1030.68","-338.019","896.325","-1353.66","-368.593","1010.94","-1028.69","-435.781","923.085","nan","nan","nan"
51,0,"-887.964","-461.106","1019.28","-1139.62","-365.449","1587.91","-999.481","-439.243","491.426","-943.284","-510.48","126.365","-1174.25","-367.757","1198.24","-1382.28","-509.768","1328.02","-1414.47","-527.193","145.613","-1323.05","-464.96","470.739","-1434.9","-593.265","1026.37","-981.192","-468.826","1312.03","-1030.15","-337.946","896.355","-1352.68","-367.677","1011.3","-1028.42","-436.119","923.121","nan","nan","nan"
52,0,"-887.541","-461.466","1019.09","-1138.61","-365.379","1587.82","-998.825","-436.402","492.232","-943.574","-510.016","126.302","-1173.42","-367.503","1198.33","-1381.58","-508.853","1328.35","-1414.58","-527.388","145.587","-1323.21","-465.036","470.621","-1435.04","-591.963","1026.76","-980.44","-469.373","1311.8","-1029.56","-337.853","896.472","-1351.54","-366.615","1011.72","-1028.06","-436.564","923.147","nan","nan","nan"
53,0,"-887.085","-461.9","1018.86","-1137.4","-365.2","1587.69","-998.11","-433.657","492.808","-943.62","-509.638","126.159","-1172.48","-367.251","1198.48","-1380.72","-507.828","1328.67","-1414.72","-527.582","145.588","-1323.35","-465.057","470.514","-1435.2","-590.565","1027.17","-979.618","-469.948","1311.44","-1028.91","-337.749","896.619","-1350.23","-365.418","1012.28","-1027.59","-437.115","923.124","nan","nan","nan"
54,0,"-886.434","-462.211","1018.4","-1136.08","-365.081","1587.53","-997.381","-430.388","493.353","-943.818","-509.066","125.94","-1171.35","-366.954","1198.55","-1379.75","-506.644","1329","-1414.81","-527.757","145.561","-1323.41","-465.086","470.352","-1435.31","-588.799","1027.7","-978.475","-470.555","1311.06","-1028.08","-337.494","896.863","-1349.08","-364.45","1013.15","-1027.09","-437.511","923.119","nan","nan","nan"
55,0,"-885.739","-462.955","1018.08","-1134.55","-364.927","1587.3","-996.473","-427.264","493.629","-943.81","-508.544","125.961","-1170.04","-366.664","1198.59","-1378.65","-505.36","1329.39","-1414.93","-527.947","145.594","-1323.44","-465.118","470.206","-1435.42","-586.98","1028.14","-977.381","-471.412","1310.61","-1027.06","-337.205","897.071","-1348.29","-363.954","1014.37","-1026.44","-438.024","922.968","nan","nan","nan"
56,0,"-884.836","-463.507","1017.59","-1132.87","-364.741","1587.03","-995.449","-423.854","493.793","-943.974","-507.817","125.858","-1168.55","-366.415","1198.7","-1377.45","-503.939","1329.85","-1415.01","-528.118","145.55","-1323.44","-465.097","470.108","-1435.52","-584.774","1028.72","-975.948","-472.198","1310.1","-1025.82","-336.907","897.167","-1346.48","-362.419","1015.36","-1025.76","-438.614","922.862","nan","nan","nan"
57,0,"-883.959","-464.302","1016.96","-1131.04","-364.591","1586.71","-994.362","-420.667","493.862","-944.142","-507.061","125.828","-1166.8","-366.131","1198.69","-1376.06","-502.391","1330.24","-1415.07","-528.296","145.527","-1323.37","-465.076","470.027","-1435.6","-582.554","1029.21","-974.47","-473.202","1309.58","-1024.4","-336.587","897.29","-1344.79","-360.695","1016.42","-1024.99","-439.169","922.561","nan","nan","nan"
58,0,"-882.815","-465.155","1016.35","-1128.95","-364.398","1586.26","-993.094","-417.368","493.788","-944.144","-506.512","125.529","-1164.85","-365.894","1198.66","-1374.54","-500.676","1330.61","-1415.19","-528.497","145.502","-1323.29","-465.075","469.946","-1435.67","-579.963","1029.78","-972.87","-474.32","1309.04","-1022.86","-336.332","897.437","-1342.67","-358.758","1017.64","-1024.08","-439.62","922.423","nan","nan","nan"
59,0,"-881.553","-466.166","1015.66","-1126.83","-364.22","1585.89","-991.618","-414.29","493.61","-944.232","-505.8","125.536","-1162.69","-365.669","1198.53","-1372.88","-498.835","1331.01","-1415.35","-528.68","145.51","-1323.19","-465.021","469.911","-1435.66","-577.269","1030.36","-971.03","-475.449","1308.43","-1021.14","-336.116","897.57","-1341.05","-357.068","1019.64","-1023.05","-440.193","922.016","nan","nan","nan"
60,0,"-880.125","-467.309","1014.91","-1124.4","-364.027","1585.37","-990.366","-411.478","493.293","-944.382","-505.049","125.412","-1160.27","-365.431","1198.39","-1371.08","-496.853","1331.41","-1415.57","-528.916","145.6","-1323.02","-464.98","469.744","-1435.57","-574.284","1030.91","-968.967","-476.657","1307.8","-1019.18","-335.772","897.808","-1338.87","-354.892","1021.38","-1021.77","-440.741","921.57","nan","nan","nan"
