Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (1045)",,,"Reconstruction Position - Unlabeled Track (1373)",,,"Reconstruction Position - Unlabeled Track (1377)",,,"Reconstruction Position - Unlabeled Track (1383)",,,"Reconstruction Position - Unlabeled Track (1404)",,,"Reconstruction Position - Unlabeled Track (1464)",,,"Reconstruction Position - Unlabeled Track (1465)",,,"Reconstruction Position - Unlabeled Track (1472)",,,"Reconstruction Position - Unlabeled Track (1474)",,,"Reconstruction Position - Unlabeled Track (1480)",,,"Reconstruction Position - Unlabeled Track (1481)",,,"Reconstruction Position - Unlabeled Track (1487)",,,"Reconstruction Position - Unlabeled Track (1488)",,,"Reconstruction Position - Unlabeled Track (1489)",,
167,0,"-821.598","-612.628","984.241","-1017.99","-295.388","1535.9","-944.306","-518.193","488.396","-946.25","-614.973","117.437","-1005.91","-395.138","1159.74","-1174.78","-96.6841","1008.58","-1222.25","-350.249","1314.24","-834.273","-510.905","780.313","-881.223","-553.659","1294.15","-1178.36","-317.004","507.392","-1307.13","-343.77","165.395","-951.968","-558.824","908.138","nan","nan","nan","nan","nan","nan"
168,0,"-823.458","-613.428","985.576","-1019.14","-289.08","1533.77","-944.74","-518.21","488.28","-946.177","-615.283","117.45","-1006.35","-392.183","1158.18","-1174.69","-90.5858","1002.32","-1222.49","-343.775","1311.84","-834.02","-516.244","779.288","-883.246","-550.303","1294.32","-1175.75","-315.464","506.348","-1303.95","-334","164.842","-952.997","-558.113","907.98","nan","nan","nan","nan","nan","nan"
169,0,"-825.457","-614.052","986.917","-1020.41","-282.638","1531.54","-945.165","-518.083","488.222","-946.133","-615.567","117.434","-1006.94","-389.122","1156.57","-1174.36","-84.5408","995.751","-1222.8","-337.31","1309.12","-834.209","-521.298","778.402","-885.402","-546.852","1294.51","-1174.31","-313.918","506.05","-1300.83","-325.373","163.344","-954.407","-557.537","907.893","nan","nan","nan","nan","nan","nan"
170,0,"-827.7","-614.494","988.265","-1021.81","-276.056","1529.24","-945.515","-517.802","488.11","-946.233","-615.671","117.423","-1007.53","-385.971","1154.91","-1173.9","-78.5479","989.044","-1223.34","-330.661","1306.24","-834.694","-526.146","777.736","-887.701","-543.269","1294.7","-1172.17","-312.295","504.931","-1297.69","-316.388","162.903","-955.839","-556.769","907.808","nan","nan","nan","nan","nan","nan"
171,0,"-830.108","-614.786","989.658","-1023.24","-269.358","1526.82","-946.01","-517.433","487.954","-946.344","-615.698","117.503","-1008.19","-382.689","1153.14","-1173.42","-72.475","982.204","-1223.99","-324.036","1303.07","-834.943","-530.472","777.355","-890.186","-539.53","1294.74","-1170.56","-311.256","503.835","-1294.49","-307.817","162.424","-957.443","-555.908","907.622","nan","nan","nan","nan","nan","nan"
172,0,"-832.732","-614.969","991.138","-1024.82","-262.509","1524.31","-946.546","-517","488.374","-946.42","-615.767","117.498","-1009.02","-379.307","1151.25","-1173.1","-66.2468","975.331","-1224.78","-317.362","1299.67","-835.624","-534.595","777.055","-892.775","-535.507","1294.63","-1169.18","-308.973","502.771","-1290.86","-300.521","160.789","-959.302","-555.087","907.443","nan","nan","nan","nan","nan","nan"
173,0,"-835.528","-614.857","992.592","-1026.45","-255.528","1521.69","-947.537","-516.203","487.852","-946.489","-615.839","117.458","-1009.89","-375.736","1149.36","-1172.96","-59.859","968.312","-1225.72","-310.584","1296.11","-836.358","-538.412","776.852","-895.491","-531.41","1294.68","-1167.75","-307.032","501.767","-1288.13","-292.465","160.893","-960.866","-553.961","907.201","nan","nan","nan","nan","nan","nan"
174,0,"-838.538","-614.75","994.135","-1028.23","-248.416","1519.04","-947.759","-515.863","487.804","-946.593","-615.851","117.417","-1010.89","-372.133","1147.44","-1173.07","-53.3659","961.373","-1226.75","-303.803","1292.36","-837.322","-542.319","776.678","-898.365","-527.165","1294.76","-1166.5","-304.876","500.64","-1285.1","-285.686","160.265","-962.271","-552.599","906.928","nan","nan","nan","nan","nan","nan"
175,0,"-841.725","-614.481","995.724","-1030.13","-241.135","1516.36","-948.525","-514.793","487.423","-946.745","-615.821","117.397","-1011.87","-368.252","1145.57","-1173.28","-46.8497","954.268","-1227.88","-296.893","1288.49","-838.35","-545.801","776.676","-901.332","-522.707","1294.78","-1165.38","-302.533","499.749","-1282.19","-279.427","159.217","-964.224","-551.237","906.573","nan","nan","nan","nan","nan","nan"
176,0,"-845.146","-613.974","997.169","-1032.12","-233.777","1513.56","-948.952","-514.108","487.068","-946.849","-615.815","117.387","-1013.06","-364.352","1143.59","-1173.67","-40.4561","947.034","-1229.16","-289.935","1284.64","-839.465","-549.312","776.769","-904.444","-518.057","1294.7","-1164.52","-300.497","498.263","-1279.33","-273.836","158.217","-966.626","-550.029","906.375","nan","nan","nan","nan","nan","nan"
177,0,"-848.73","-613.31","998.701","-1034.23","-226.284","1510.72","-949.133","-513.729","486.782","-946.744","-615.918","117.339","-1014.31","-360.335","1141.66","-1174.18","-34.1019","939.486","-1230.52","-282.95","1280.75","-840.577","-552.691","777.035","-907.708","-513.32","1294.75","-1163.83","-297.672","497.7","-1276.59","-268.912","156.946","-968.262","-548.09","905.827","nan","nan","nan","nan","nan","nan"
178,0,"-852.516","-612.4","1000.16","-1036.5","-218.648","1507.86","-950.395","-512.262","486.485","-946.899","-616.07","117.782","-1015.74","-356.141","1139.73","-1174.68","-27.902","931.511","-1232.04","-275.907","1276.95","-841.965","-556.151","777.301","-911.081","-508.355","1294.67","-1163.12","-294.598","497.184","-1273.87","-264.844","155.307","-970.538","-546.26","905.492","nan","nan","nan","nan","nan","nan"
179,0,"-856.426","-611.191","1001.59","-1038.87","-210.879","1504.95","-950.921","-511.61","486.154","-947.185","-615.718","117.483","-1017.38","-351.94","1137.8","-1175.08","-22.0748","922.975","-1234.07","-268.248","1273.79","-843.384","-559.433","777.674","-914.549","-503.252","1294.61","-1162.61","-291.373","496.723","-1271.34","-260.995","153.997","-973.582","-544.553","905.163","nan","nan","nan","nan","nan","nan"
180,0,"-860.468","-609.776","1003.12","-1041.36","-202.99","1502","-952.406","-510.622","485.284","-947.267","-615.664","117.51","-1019.04","-347.434","1135.93","-1175.36","-16.4837","913.838","-1235.84","-261.053","1270.23","-845.068","-562.738","778.151","-918.139","-497.952","1294.42","-1162.26","-288.02","496.503","-1268.96","-258.162","152.117","-975.691","-542.093","904.615","nan","nan","nan","nan","nan","nan"
181,0,"-864.541","-608.071","1004.72","-1043.96","-194.99","1499.03","-954.9","-509.091","483.888","-947.358","-615.621","117.58","-1020.9","-342.784","1134","-1175.58","-11.1079","904.017","-1237.52","-253.853","1266.61","-846.725","-566.169","778.67","-921.853","-492.679","1294.43","-1162.01","-284.481","496.232","-1267","-256.034","149.951","-978.614","-539.842","904.38","nan","nan","nan","nan","nan","nan"
182,0,"-868.685","-606.144","1006.18","-1046.66","-186.836","1496.02","-956.434","-507.811","484.039","-947.066","-616.06","117.491","-1022.88","-338.013","1132.11","-1175.4","-6.59927","892.906","-1239.57","-246.468","1263.16","-848.474","-569.645","779.326","-925.648","-486.979","1294.11","-1161.83","-280.7","495.499","-1265.55","-254.673","147.672","-980.899","-537.069","904.084","nan","nan","nan","nan","nan","nan"
183,0,"-872.899","-604.173","1007.68","-1049.47","-178.632","1493.07","-957.885","-506.765","483.756","-947.532","-615.524","117.659","-1025.09","-333.054","1130.25","-1175.64","-1.93779","881.598","-1240.96","-239.42","1259.31","-850.294","-573.095","780.023","-929.521","-481.259","1293.86","-1161.59","-276.786","494.575","-1264.41","-253.59","146.071","-983.738","-534.327","903.805","nan","nan","nan","nan","nan","nan"
184,0,"-877.186","-602.169","1009.39","-1052.35","-170.262","1490.19","-958.284","-504.16","484.715","-947.794","-615.445","118.234","-1027.41","-327.932","1128.41","-1176.07","2.44376","869.689","-1242.86","-231.74","1256.02","-851.337","-576.767","781.278","-933.46","-475.459","1293.71","-1161.45","-272.99","493.388","-1262.69","-251.707","145.817","-987.404","-531.747","903.611","nan","nan","nan","nan","nan","nan"
185,0,"-881.491","-599.892","1011.02","-1055.37","-161.79","1487.37","-960.102","-503.005","484.565","-948.188","-615.174","118.487","-1029.92","-322.662","1126.67","-1176.66","6.80422","857.456","-1244.77","-223.819","1252.76","-853.154","-580.648","782.588","-937.409","-469.229","1293.3","-1161.58","-269.265","492.507","-1260.9","-251.273","143.63","-989.369","-528.227","903.406","nan","nan","nan","nan","nan","nan"
186,0,"-885.831","-597.749","1012.86","-1058.3","-153.182","1484.57","-962.286","-502.055","484.436","-948.558","-614.875","118.6","-1032.65","-317.255","1124.88","-1177.6","11.032","844.799","-1246.65","-215.76","1249.46","-855.163","-584.542","784.098","-941.376","-462.963","1293.01","-1161.73","-265.478","491.822","-1259.67","-249.683","142.417","-993.298","-525.774","903.652","nan","nan","nan","nan","nan","nan"
187,0,"-890.232","-595.436","1014.75","-1061.35","-144.412","1482.02","-966.154","-502.752","483.605","-949.003","-614.531","119.159","-1035.53","-311.792","1123.22","-1178.85","15.1707","831.742","-1248.41","-207.57","1246.06","-857.158","-588.615","785.974","-945.271","-456.45","1292.86","-1162.16","-261.472","491.498","-1259.32","-247.609","142.121","-996.037","-522.583","903.706","nan","nan","nan","nan","nan","nan"
188,0,"-894.571","-592.94","1016.76","-1064.37","-135.663","1479.5","-968.911","-502.251","483.791","-949.616","-614.178","119.863","-1038.58","-306.276","1121.6","-1180.48","18.7745","818.417","-1250.19","-199.208","1242.69","-859.171","-592.831","788.355","-949.111","-449.84","1292.85","-1162.86","-256.937","492.195","-1259.25","-247.735","140.062","-998.585","-519.362","903.91","nan","nan","nan","nan","nan","nan"
189,0,"-898.955","-590.526","1018.97","-1067.39","-126.776","1477.06","-971.965","-502.039","484.211","-950.107","-613.915","120.568","-1041.48","-300.538","1120.03","-1182.6","22.3124","804.755","-1251.82","-190.836","1239.25","-861.326","-597.078","791.1","-952.798","-443.017","1292.94","-1163.78","-252.815","492.706","-1259.27","-246.922","140.043","-1002.52","-516.967","904.505","nan","nan","nan","nan","nan","nan"
190,0,"-903.257","-587.833","1021.47","-1070.37","-117.839","1474.73","-975.004","-502.09","484.639","-950.749","-613.7","121.654","-1044.37","-294.757","1118.5","-1185.17","25.1621","791.007","-1253.3","-182.542","1235.86","-863.435","-600.986","794.147","-956.367","-436.021","1293.09","-1165.02","-248.442","493.54","-1259.47","-246.07","139.968","-1003.71","-513.338","904.313","nan","nan","nan","nan","nan","nan"
191,0,"-907.415","-585.018","1024.06","-1073.3","-108.875","1472.33","-977.968","-502.595","485.035","-951.406","-613.97","122.495","-1047.12","-288.889","1116.98","-1188.4","26.8812","777.331","-1254.75","-174.242","1232.54","-865.812","-604.955","797.596","-959.735","-428.925","1293.38","-1166.7","-244.39","493.856","-1259.85","-245.189","139.928","-1008.15","-510.694","905.493","nan","nan","nan","nan","nan","nan"
192,0,"-911.557","-582.267","1027.04","-1076.17","-99.9844","1469.98","-980.831","-503.387","485.676","-951.977","-613.91","123.998","-1049.79","-282.983","1115.48","-1192.15","27.5074","764.216","-1256.12","-165.996","1229.35","-868.122","-608.77","801.438","-962.934","-421.684","1293.68","-1168.37","-240.29","494.338","-1260.34","-244.293","139.968","-1011.18","-507.433","906.002","nan","nan","nan","nan","nan","nan"
193,0,"-915.597","-579.37","1030.08","-1078.95","-91.0393","1467.64","-983.662","-504.254","486.529","-952.441","-614.184","125.219","-1052.23","-277.091","1114.13","-1196.47","26.6116","751.962","-1257.61","-157.812","1226.42","-870.437","-612.295","805.566","-965.945","-414.416","1294.13","-1170.25","-236.251","494.718","-1260.72","-243.546","139.781","-1013.13","-503.882","905.969","nan","nan","nan","nan","nan","nan"
194,0,"-919.534","-576.545","1033.37","-1081.69","-82.2152","1465.33","-986.439","-505.386","487.491","-953.047","-615.125","126.424","-1054.39","-271.079","1112.65","-1200.59","25.4547","742.229","-1258.97","-149.522","1223.44","-872.804","-615.665","809.962","-968.817","-407.124","1294.67","-1172.09","-232.545","494.834","-1261.01","-242.828","139.557","-1016.24","-500.622","906.461","nan","nan","nan","nan","nan","nan"
195,0,"-923.433","-573.724","1036.72","-1084.29","-73.4485","1462.94","-989.049","-506.783","488.471","-954.331","-615.922","127.179","-1056.24","-265.109","1111.33","-1204.49","24.0544","734.683","-1260.18","-141.273","1220.46","-875.165","-619.01","814.756","-971.496","-399.697","1295.17","-1173.86","-229.187","495.001","-1261.23","-242.373","138.992","-1019.25","-497.254","906.776","nan","nan","nan","nan","nan","nan"
196,0,"-927.123","-570.737","1040.16","-1086.86","-64.7264","1460.62","-991.346","-508.411","489.53","-954.916","-617.485","128.704","-1057.87","-259.28","1109.96","-1208.21","22.1094","728.162","-1261.27","-132.985","1217.66","-877.511","-621.918","819.583","-974.047","-392.055","1295.82","-1175.52","-226.087","495.069","-1261.44","-241.786","138.772","-1022.23","-493.925","907.059","nan","nan","nan","nan","nan","nan"
197,0,"-930.624","-567.551","1043.48","-1089.28","-56.1049","1458.23","-993.411","-510.117","490.864","-955.835","-619.609","130.682","-1059.35","-253.662","1108.78","-1212.14","19.4448","722.213","-1262.16","-124.863","1215.12","-879.803","-624.618","824.539","-976.52","-384.448","1296.44","-1176.99","-223.952","494.802","-1261.67","-241.348","138.498","-1025.18","-490.861","907.521","nan","nan","nan","nan","nan","nan"
198,0,"-933.94","-564.177","1046.68","-1091.7","-47.6031","1456","-995.253","-511.973","492.383","-957.027","-622.262","132.738","-1060.61","-248.024","1107.69","-1215.76","16.3991","716.92","-1262.82","-117.044","1212.64","-882.023","-627.165","829.634","-978.484","-377.423","1296.83","-1179.18","-221.972","494.075","-1261.88","-241.026","138.071","-1028.26","-487.909","908.234","nan","nan","nan","nan","nan","nan"
199,0,"-937.039","-560.825","1049.93","-1093.97","-39.1129","1453.8","-997.025","-513.906","494.288","-958.479","-625.043","135.239","-1061.96","-242.699","1106.49","-1219.18","12.8066","711.83","-1263.51","-109.525","1210.4","-883.836","-629.069","834.483","-980.423","-370.082","1297.22","-1180.11","-220.389","494.027","-1262.2","-240.492","138.38","-1031.19","-484.998","908.841","nan","nan","nan","nan","nan","nan"
200,0,"-939.599","-557.585","1053.25","-1096.18","-30.8456","1451.66","-998.391","-516.072","496.327","-960.514","-628.094","137.835","-1063.18","-237.381","1105.53","-1222.22","8.71052","706.997","-1264.38","-102.356","1208.28","-886.574","-631.662","839.47","-982.118","-362.618","1297.8","-1180.82","-219.064","494.054","-1262.35","-240.111","138.438","-1034.18","-482.383","909.889","nan","nan","nan","nan","nan","nan"
201,0,"-942.208","-553.633","1055.99","-1098.31","-22.6628","1449.58","-999.872","-518.268","498.523","-963.198","-631.213","140.614","-1064.53","-232.206","1104.4","-1224.93","3.97172","702.064","-1265.42","-95.5301","1206.13","-888.559","-633.622","844.455","-983.543","-355.505","1297.81","-1181.43","-217.932","494.411","-1262.37","-240.252","137.947","-1036.93","-479.892","910.889","nan","nan","nan","nan","nan","nan"
202,0,"-944.559","-549.569","1058.47","-1100.3","-14.7174","1447.52","-1001.29","-520.552","500.867","-966.152","-634.487","143.365","-1065.92","-227.137","1103.34","-1227.27","-1.13518","697.137","-1266.72","-89.1318","1203.94","-890.347","-635.416","849.648","-984.824","-348.558","1297.83","-1182.26","-217.324","494.305","-1262.52","-240.124","138.074","-1039.75","-477.839","912.395","nan","nan","nan","nan","nan","nan"
203,0,"-946.652","-545.324","1060.71","-1102.14","-6.893","1445.47","-1002.99","-522.825","503.27","-969.575","-637.991","146.342","-1067.32","-222.087","1102.15","-1229.53","-6.17081","692.64","-1268.17","-83.053","1201.44","-892.145","-636.97","854.587","-985.907","-341.299","1298.03","-1183.04","-216.619","494.813","-1262.81","-239.716","138.602","-1042.38","-475.936","913.966","nan","nan","nan","nan","nan","nan"
204,0,"-948.498","-540.879","1062.66","-1103.84","0.746703","1443.46","-1004.88","-524.966","505.65","-973.249","-641.608","149.196","-1068.72","-217.217","1100.98","-1232.06","-11.3972","688.285","-1269.88","-77.3398","1198.8","-893.69","-638.288","859.492","-986.883","-334.49","1297.9","-1183.8","-216.239","494.852","-1263.01","-239.583","138.755","-1044.99","-474.363","915.947","nan","nan","nan","nan","nan","nan"
205,0,"-950.133","-536.319","1064.31","-1105.37","8.15448","1441.43","-1006.88","-526.918","508.115","-977.296","-645.341","152.086","-1070.09","-212.486","1099.74","-1235.01","-16.5928","684.316","-1271.73","-72.0365","1195.91","-895.184","-639.256","864.218","-987.849","-327.712","1297.78","-1184.58","-216.149","494.901","-1263.25","-239.505","138.867","-1047.56","-473.063","918.287","nan","nan","nan","nan","nan","nan"
206,0,"-951.61","-531.601","1065.73","-1106.75","15.3312","1439.44","-1009.11","-528.78","510.62","-981.698","-649.237","154.817","-1071.48","-207.921","1098.44","-1238.34","-22.132","680.161","-1273.83","-67.0507","1192.95","-896.488","-639.896","868.741","-988.814","-321.091","1297.83","-1185.35","-216.12","495.158","-1263.47","-239.393","139.1","-1049.79","-471.706","920.344","nan","nan","nan","nan","nan","nan"
207,0,"-952.961","-526.768","1066.92","-1107.91","22.3141","1437.4","-1011.45","-530.52","513.061","-986.77","-653.191","157.46","-1072.73","-203.39","1097.14","-1242.49","-28.1798","676.091","-1276.07","-62.4933","1189.93","-897.624","-640.204","873.188","-989.773","-314.839","1297.73","-1186.18","-216.241","495.524","-1263.66","-239.329","139.261","-1052.08","-470.661","922.638","nan","nan","nan","nan","nan","nan"
208,0,"-954.26","-521.868","1067.8","-1108.97","29.0722","1435.41","-1013.97","-532.085","515.361","-992.068","-656.781","160.555","-1073.86","-199.085","1095.91","-1247.1","-34.1767","672.249","-1278.51","-58.304","1187.12","-898.717","-640.029","877.187","-990.777","-308.611","1297.77","-1186.81","-216.484","495.874","-1263.81","-239.231","139.455","-1054.21","-469.779","924.955","nan","nan","nan","nan","nan","nan"
209,0,"-955.458","-516.782","1068.34","-1109.92","35.5593","1433.46","-1016.66","-533.593","517.489","-997.155","-660.897","163.244","-1075.03","-195.094","1094.66","-1252.15","-40.4681","668.869","-1280.89","-54.4359","1184.25","-899.635","-639.396","881.063","-991.822","-302.648","1297.87","-1187.59","-216.824","495.979","-1263.99","-239.008","139.754","-1056.2","-468.832","927.122","nan","nan","nan","nan","nan","nan"
210,0,"-956.647","-511.766","1068.73","-1110.8","41.7909","1431.48","-1019.49","-535.046","519.3","-1002.67","-665.235","165.65","-1076.05","-191.17","1093.6","-1257.67","-46.8814","665.797","-1283.4","-50.7534","1181.81","-900.429","-638.236","884.471","-992.865","-296.821","1297.92","-1188.44","-217.021","496.381","-1264.33","-238.809","140.226","-1058.08","-467.973","929.287","nan","nan","nan","nan","nan","nan"
211,0,"-957.774","-506.776","1069.02","-1111.57","47.8547","1429.59","-1022.43","-536.532","521.003","-1008.15","-669.614","168.291","-1077.16","-187.534","1092.63","-1263.04","-53.0946","662.898","-1285.71","-47.2405","1179.63","-901.112","-636.451","887.446","-993.924","-291.21","1297.95","-1189.3","-217.105","496.989","-1264.61","-238.694","140.537","-1060","-467.187","931.503","nan","nan","nan","nan","nan","nan"
212,0,"-958.858","-501.904","1069.2","-1112.42","53.6847","1427.77","-1025.1","-537.922","522.71","-1013.68","-674.678","170.227","-1078.31","-184.051","1091.69","-1268.13","-58.8721","660.376","-1287.76","-43.6881","1177.64","-901.642","-634.019","889.771","-994.991","-285.789","1297.93","-1190.32","-217.433","497.093","-1264.88","-238.589","140.812","-1061.69","-466.247","933.492","nan","nan","nan","nan","nan","nan"
213,0,"-960.069","-497.14","1069.34","-1113.19","59.3447","1426.04","-1028.13","-539.422","524.078","-1018.45","-679.197","173.159","-1079.53","-180.716","1090.83","-1272.53","-63.4509","658.73","-1289.41","-40.0554","1175.71","-902.036","-631.011","891.636","-996.017","-280.586","1298","-1191.08","-217.645","497.14","-1265.16","-238.568","140.961","-1063.47","-465.311","935.482","nan","nan","nan","nan","nan","nan"
214,0,"-961.241","-492.408","1069.24","-1114.01","64.7245","1424.3","-1031.69","-541.185","525.462","-1024.52","-684.181","175.689","-1080.68","-177.616","1090.14","-1276.37","-66.8874","658.494","-1290.58","-36.5004","1173.83","-902.425","-627.486","892.891","-997.055","-275.606","1298.03","-1191.99","-217.841","497.554","-1265.4","-238.403","141.278","-1065.1","-464.251","937.321","nan","nan","nan","nan","nan","nan"
215,0,"-962.177","-487.599","1068.88","-1114.93","69.9148","1422.68","-1034.76","-543.007","526.957","-1030.7","-689.286","178.333","-1081.9","-174.616","1089.41","-1279.7","-70.5227","657.742","-1291.39","-32.85","1171.96","-902.65","-623.272","893.332","-998.116","-270.815","1298.06","-1192.73","-218.122","497.534","-1265.59","-238.636","141.09","-1066.71","-463.222","939.076","nan","nan","nan","nan","nan","nan"
216,0,"-962.916","-482.8","1068.38","-1115.82","74.8777","1421.09","-1037.92","-544.978","528.692","-1036.8","-694.553","180.921","-1082.97","-171.826","1088.87","-1282.64","-73.9018","657.264","-1291.92","-29.3671","1170.24","-902.839","-618.399","892.856","-999.178","-266.316","1298.18","-1193.51","-218.304","498.002","-1265.73","-238.46","141.325","-1068.18","-461.985","940.45","nan","nan","nan","nan","nan","nan"
217,0,"-963.502","-478.007","1067.7","-1116.77","79.6206","1419.51","-1041","-547.051","530.37","-1043.07","-699.902","183.608","-1084.02","-169.103","1088.36","-1285.33","-76.9734","656.821","-1292.32","-25.9694","1168.47","-902.901","-612.98","891.702","-1000.3","-262.098","1298.3","-1194.17","-218.591","498.046","-1265.89","-238.196","141.746","-1069.72","-460.903","941.883","nan","nan","nan","nan","nan","nan"
218,0,"-963.934","-473.14","1066.77","-1117.82","84.1861","1417.98","-1044.09","-549.312","532.145","-1049.29","-705.241","186.215","-1084.86","-166.479","1087.88","-1287.89","-80.0856","656.303","-1292.72","-22.7934","1166.84","-902.992","-607.103","889.895","-1001.4","-258.078","1298.48","-1194.77","-218.903","498.074","-1265.97","-238.124","141.929","-1071.19","-459.666","943.043","nan","nan","nan","nan","nan","nan"
219,0,"-964.27","-468.331","1065.61","-1118.82","88.4053","1416.43","-1047.19","-551.698","533.879","-1055.57","-710.592","188.992","-1085.57","-163.93","1087.42","-1290.69","-83.1151","655.7","-1293.21","-19.8059","1165.27","-902.995","-600.626","887.326","-1002.56","-254.401","1298.74","-1195.29","-219.17","498.219","-1266.06","-238.239","141.893","-1072.42","-457.845","943.561","nan","nan","nan","nan","nan","nan"
220,0,"-964.54","-463.447","1064.15","-1119.84","92.5252","1415.01","-1050.34","-554.019","535.408","-1061.16","-715.869","192.36","-1086.3","-161.471","1087.1","-1292.83","-85.4293","655.34","-1293.78","-17.0749","1163.79","-902.834","-593.809","884.404","-1003.78","-250.944","1299.06","-1195.81","-219.529","498.546","-1266.1","-238.191","142.002","-1073.7","-456.693","944.278","nan","nan","nan","nan","nan","nan"
221,0,"-964.801","-458.478","1062.49","-1120.9","96.3361","1413.64","-1053.36","-556.416","536.871","-1068.6","-721.081","194.475","-1086.99","-159.118","1086.81","-1294.56","-87.8559","654.597","-1294.49","-14.588","1162.43","-902.637","-586.472","880.959","-1004.97","-247.721","1299.31","-1196.12","-219.911","498.675","-1266.1","-238.161","142.109","-1075.09","-455.603","945.133","nan","nan","nan","nan","nan","nan"
222,0,"-964.915","-453.3","1060.49","-1121.95","99.9356","1412.37","-1056.44","-558.701","538.095","-1075.29","-726.435","196.828","-1087.69","-156.849","1086.69","-1296.07","-90.1078","653.715","-1295.31","-12.3148","1161.17","-902.487","-578.736","877.061","-1006.14","-244.865","1299.74","-1196.3","-220.278","498.569","-1266.1","-238.154","142.15","-1076.38","-454.571","945.909","nan","nan","nan","nan","nan","nan"
223,0,"-964.955","-448.033","1058.39","-1123.03","103.242","1411.15","-1059.52","-561.089","539.357","-1080.53","-731.186","200.471","-1088.38","-154.743","1086.53","-1297.46","-91.9981","652.943","-1296.25","-10.259","1160","-902.34","-570.453","872.706","-1007.39","-242.194","1300.16","-1196.58","-220.635","498.623","-1266.07","-238.13","142.204","-1077.26","-454.363","946.755","nan","nan","nan","nan","nan","nan"
224,0,"-964.895","-442.768","1056.27","-1124.15","106.311","1410.03","-1062.62","-563.436","540.392","-1088.68","-736.51","201.843","-1089.02","-152.703","1086.55","-1298.62","-93.5649","652.232","-1297.26","-8.32642","1158.95","-902.246","-561.78","868.074","-1008.64","-239.73","1300.54","-1196.73","-221.01","498.483","-1266.03","-238.006","142.427","-1078.27","-453.024","947.901","nan","nan","nan","nan","nan","nan"
225,0,"-964.837","-437.696","1054.29","-1125.3","109.109","1409.02","-1065.67","-565.773","541.501","-1095.17","-741.2","204.653","-1089.68","-150.786","1086.66","-1299.49","-94.6379","651.469","-1298.24","-6.58278","1158.01","-902.046","-552.702","863.286","-1009.9","-237.554","1301.07","-1196.86","-221.386","498.517","-1265.99","-238.013","142.571","-1079.91","-452.904","948.966","nan","nan","nan","nan","nan","nan"
226,0,"-965.099","-431.673","1051.46","-1126.44","111.661","1408.14","-1068.7","-568.103","542.556","-1101.71","-746.007","207.025","-1090.38","-149.023","1086.74","-1300.22","-95.4157","650.858","-1299.2","-5.00764","1157.09","-901.782","-542.928","858.057","-1011.13","-235.434","1301.44","-1196.9","-221.789","498.376","-1265.89","-238.018","142.67","-1081.18","-452.427","949.699","nan","nan","nan","nan","nan","nan"
227,0,"-965.133","-426.254","1049.12","-1127.59","114.044","1407.43","-1071.69","-570.338","543.51","-1108.07","-750.548","209.403","-1091.08","-147.225","1086.95","-1300.65","-95.6911","650.083","-1300.07","-3.47711","1156.18","-901.202","-532.754","852.832","-1012.43","-233.489","1301.91","-1196.99","-222.195","498.401","-1265.71","-238.057","142.689","-1082.44","-452.034","950.48","nan","nan","nan","nan","nan","nan"
228,0,"-965.055","-420.702","1046.69","-1128.81","116.14","1406.86","-1074.81","-572.583","544.424","-1115.19","-755.099","211.612","-1091.99","-145.704","1087.01","-1301.09","-95.6665","649.417","-1300.85","-2.02404","1155.36","-900.604","-522.39","847.729","-1013.66","-231.712","1302.33","-1197.06","-222.544","498.499","-1265.58","-238.012","142.893","-1083.68","-452.5","951.781","nan","nan","nan","nan","nan","nan"
229,0,"-964.928","-415.282","1044.24","-1130.05","118.089","1406.4","-1077.87","-574.879","545.402","-1120.6","-759.316","213.807","-1092.64","-144.054","1087.2","-1301.54","-95.2397","648.636","-1301.43","-0.686566","1154.53","-899.37","-511.444","842.751","-1014.82","-229.959","1302.57","-1197.1","-222.9","498.654","-1265.34","-238.072","142.877","-1084.97","-452.462","952.51","nan","nan","nan","nan","nan","nan"
230,0,"-964.554","-409.727","1041.75","-1131.33","119.717","1405.97","-1080.94","-577.128","546.327","-1126.97","-763.288","216.167","-1093.42","-142.596","1087.32","-1301.92","-94.3779","647.858","-1301.89","0.642873","1153.76","-898.289","-500.3","837.687","-1015.98","-228.342","1302.84","-1197.14","-223.271","499.012","-1265.23","-238.003","143.099","-1086.35","-452.606","953.285","nan","nan","nan","nan","nan","nan"
231,0,"-964.014","-404.336","1039.37","-1132.6","121.231","1405.62","-1084.07","-579.359","547.199","-1133.11","-767.119","218.092","-1094.23","-141.157","1087.33","-1302.42","-93.0882","647.11","-1302.19","1.82722","1153.06","-896.888","-488.59","832.606","-1017.09","-226.771","1303","-1197.08","-223.659","499.072","-1265.1","-237.965","143.231","-1088.05","-454.576","955.963","nan","nan","nan","nan","nan","nan"
232,0,"-963.282","-398.873","1036.94","-1133.89","122.501","1405.33","-1087.19","-581.427","547.983","-1139.28","-770.653","219.941","-1094.83","-139.647","1087.41","-1302.83","-91.3908","646.32","-1302.38","2.97825","1152.33","-895.597","-476.852","827.698","-1018.21","-225.402","1303.2","-1197.04","-224.046","499.035","-1265.02","-237.955","143.342","-1089.5","-454.411","956.289","nan","nan","nan","nan","nan","nan"
