Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (445)",,,"Reconstruction Position - Unlabeled Track (450)",,,"Reconstruction Position - Unlabeled Track (467)",,,"Reconstruction Position - Unlabeled Track (496)",,,"Reconstruction Position - Unlabeled Track (510)",,,"Reconstruction Position - Unlabeled Track (527)",,,"Reconstruction Position - Unlabeled Track (529)",,,"Reconstruction Position - Unlabeled Track (532)",,,"Reconstruction Position - Unlabeled Track (538)",,,"Reconstruction Position - Unlabeled Track (539)",,,"Reconstruction Position - Unlabeled Track (540)",,,"Reconstruction Position - Unlabeled Track (552)",,,"Reconstruction Position - Unlabeled Track (554)",,
,,"TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ"
Frames,Frames,"mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm"
121,0,"593.645","-110.655","1555.38","781.018","27.1852","1331.61","316.349","98.6088","961.232","851.946","78.59","979.894","605.584","-75.472","1228.98","746.139","-157.635","1026.47","405.894","5.15506","1307.99","749.36","4.48956","427.505","453.347","-33.2891","428.707","445.243","-131.896","889.578","448.74","-43.0703","919.488","845.023","127.035","81.6645","nan","nan","nan"
122,0,"592.812","-111.211","1555.23","779.989","25.6899","1331.42","315.555","97.8801","961.049","851.874","74.5702","979.725","604.23","-75.9844","1228.8","744.405","-160.541","1028.1","404.918","5.27515","1308.07","748.668","0.970854","428.081","452.998","-33.3099","428.645","444.334","-133.038","890.749","448.088","-42.52","919.209","844.905","126.783","81.9577","nan","nan","nan"
123,0,"592.047","-111.818","1555.06","778.809","24.3681","1331.06","314.749","97.0879","960.916","851.837","70.3916","979.539","602.951","-76.4948","1228.59","742.716","-163.569","1029.62","404.022","5.29391","1308.18","747.783","-3.15084","428.935","452.446","-33.1341","428.466","443.355","-134.237","891.837","447.391","-41.8972","918.741","844.762","126.503","82.2986","nan","nan","nan"
124,0,"591.375","-112.501","1554.88","778.017","22.7571","1330.91","314.069","96.3111","960.869","851.819","66.0475","979.35","601.741","-77.0725","1228.37","741.073","-166.736","1031.04","403.164","5.21747","1308.27","746.771","-7.95107","430.161","451.839","-32.9128","428.475","442.31","-135.442","892.821","446.791","-41.4202","918.488","844.683","126.057","82.7774","nan","nan","nan"
125,0,"590.794","-113.239","1554.68","777.043","21.3052","1330.51","313.474","95.5325","960.88","851.846","61.5689","979.131","600.657","-77.6592","1228.15","739.521","-170.077","1032.39","402.395","5.04852","1308.4","745.743","-13.4691","431.585","451.122","-32.6314","428.492","441.274","-136.691","893.698","445.817","-40.8524","917.855","844.5","125.591","83.3568","nan","nan","nan"
126,0,"590.345","-114.048","1554.45","776.263","19.7615","1330.27","313.017","94.7268","960.99","851.879","56.9623","978.91","599.64","-78.3067","1227.88","737.975","-173.663","1033.52","401.662","4.71246","1308.55","744.807","-19.6453","433.015","450.484","-32.1893","428.56","440.171","-137.964","894.371","444.834","-41.3317","918.366","844.119","125.077","84.1261","nan","nan","nan"
127,0,"589.99","-114.915","1554.13","775.54","18.2358","1330.03","312.725","93.9887","961.153","851.977","52.2679","978.705","598.665","-79.0277","1227.64","736.476","-177.431","1034.4","401.079","4.28593","1308.72","743.723","-26.2404","434.452","449.89","-31.6153","428.481","438.981","-139.301","894.817","443.713","-42.2735","919.154","843.587","124.375","85.1336","nan","nan","nan"
128,0,"589.787","-115.86","1553.78","774.94","16.7024","1329.78","312.543","93.2679","961.427","852.152","47.5223","978.493","597.688","-79.8574","1227.36","735.071","-181.357","1034.94","400.582","3.6874","1308.91","742.517","-33.1932","435.78","449.561","-31.0391","428.446","437.633","-140.596","895.011","442.572","-43.3178","919.91","842.796","123.439","86.3378","nan","nan","nan"
129,0,"589.721","-116.91","1553.38","774.461","15.1147","1329.51","312.513","92.6172","961.701","852.346","42.7465","978.241","596.908","-80.7184","1227.04","733.728","-185.489","1035.04","400.291","2.99054","1309.07","741.211","-40.0682","436.6","449.449","-30.4952","428.407","436.148","-141.897","894.9","nan","nan","nan","841.541","122.514","87.8471","nan","nan","nan"
130,0,"589.793","-118.026","1552.91","774.13","13.5011","1329.23","312.562","91.9706","962.068","852.588","37.9494","977.981","596.454","-81.513","1226.53","732.61","-189.813","1034.81","400.184","2.12518","1309.2","739.634","-46.4197","436.777","449.54","-30.1208","428.454","434.529","-143.054","894.494","nan","nan","nan","840.099","121.201","89.4088","nan","nan","nan"
131,0,"590.025","-119.257","1552.41","773.959","11.8275","1328.91","312.601","91.4058","962.595","852.887","33.1372","977.689","597.165","-81.7788","1225.62","731.809","-194.33","1034.27","400.293","1.17707","1309.31","737.774","-52.466","436.591","449.8","-29.6538","428.331","432.784","-144.058","893.739","nan","nan","nan","838.202","119.723","90.8754","nan","nan","nan"
132,0,"590.407","-120.59","1551.9","774.021","10.087","1328.56","312.685","90.8715","963.148","853.212","28.3284","977.337","597.195","-82.5792","1224.93","730.762","-199.106","1032.71","400.585","0.0870294","1309.36","735.878","-58.405","436.58","450.337","-29.4002","428.412","430.989","-144.988","892.619","nan","nan","nan","836.264","117.802","92.4693","nan","nan","nan"
133,0,"590.912","-122.034","1551.4","774.238","8.25835","1328.11","312.784","90.3449","963.73","853.567","23.5666","976.961","597.442","-83.4274","1224.23","729.67","-204.077","1030.32","401.059","-1.08296","1309.38","734.692","-64.8122","437.756","450.923","-29.0754","428.29","429.075","-145.76","891.15","nan","nan","nan","834.492","115.386","94.4827","nan","nan","nan"
134,0,"591.591","-123.6","1550.96","774.737","6.34141","1327.68","312.897","89.8804","964.407","853.971","18.8619","976.538","597.864","-84.3253","1223.45","728.769","-209.221","1027.31","401.789","-2.35768","1309.35","733.519","-70.4531","438.739","451.659","-28.9088","428.261","427.104","-146.379","889.244","nan","nan","nan","832.99","112.296","96.6359","nan","nan","nan"
135,0,"592.417","-125.292","1550.54","775.398","4.26841","1327.19","312.988","89.4824","965.199","854.405","14.2366","976.042","598.456","-85.3216","1222.64","728.404","-214.606","1023.75","402.685","-3.71107","1309.29","732.259","-75.7837","439.851","452.617","-28.9036","428.411","425.039","-146.779","886.89","nan","nan","nan","830.709","109.367","98.0613","nan","nan","nan"
136,0,"593.401","-127.114","1550.13","776.247","2.04469","1326.65","313.171","89.1478","966.098","854.869","9.65673","975.532","599.091","-86.3653","1222.04","728.351","-220.045","1019.64","403.753","-5.13591","1309.23","730.738","-80.6365","441.039","453.545","-28.7579","428.294","422.871","-146.955","884.071","nan","nan","nan","829.144","105.45","99.2496","nan","nan","nan"
137,0,"594.511","-129.047","1549.7","777.37","-0.340525","1326.2","313.502","88.9434","966.988","855.356","5.15971","974.937","599.842","-87.6189","1220.97","728.273","-225.544","1014.65","404.975","-6.58195","1309.12","728.892","-85.0823","442.138","454.562","-28.8616","428.478","420.584","-146.865","880.813","nan","nan","nan","827.984","100.796","100.055","nan","nan","nan"
138,0,"595.79","-131.12","1549.23","778.516","-2.91155","1325.56","313.976","88.971","968.017","855.847","0.719838","974.28","600.794","-88.8072","1220.07","728.468","-231.222","1008.91","406.355","-8.03532","1309","726.665","-89.1471","443.186","455.478","-28.7478","428.427","418.205","-146.407","877.181","nan","nan","nan","826.858","95.6295","100.533","nan","nan","nan"
139,0,"597.187","-133.301","1548.69","779.962","-5.6547","1325.01","314.676","89.1889","969.041","856.32","-3.66013","973.524","601.916","-90.0712","1219.11","729.398","-236.861","1003.23","407.907","-9.52397","1308.89","724.085","-92.8595","444.204","456.238","-28.7423","428.493","415.808","-145.668","873.188","nan","nan","nan","825.729","90.1172","100.763","nan","nan","nan"
140,0,"598.764","-135.626","1548.07","781.561","-8.53193","1324.37","315.574","89.6485","970.141","856.789","-7.9971","972.694","603.184","-91.3981","1218.08","730.012","-242.765","995.866","409.609","-11.0582","1308.76","720.971","-96.2025","445.116","457.221","-28.4867","428.612","413.324","-144.463","868.857","nan","nan","nan","824.593","84.4624","100.632","nan","nan","nan"
141,0,"600.475","-138.074","1547.35","783.175","-11.6082","1323.5","316.691","90.3526","971.317","857.242","-12.3203","971.772","604.616","-92.76","1216.98","730.381","-248.07","987.874","411.485","-12.5818","1308.63","717.298","-99.1291","445.926","458.058","-28.2771","428.836","410.788","-142.812","864.208","446.466","-26.1547","907.866","823.526","78.4208","100.164","nan","nan","nan"
142,0,"602.322","-140.644","1546.52","784.627","-14.9566","1322.23","317.951","91.2973","972.509","857.665","-16.6509","970.741","606.162","-94.1857","1215.76","731.494","-253.557","979.504","413.5","-14.1627","1308.44","713.211","-101.658","446.589","459.103","-27.7875","429.03","408.333","-140.656","859.398","446.406","-25.7556","908.833","822.511","72.0281","99.3176","nan","nan","nan"
143,0,"604.327","-143.36","1545.61","786.568","-18.472","1321.17","319.42","92.5095","973.828","858.093","-20.9971","969.597","607.79","-95.6754","1214.46","732.61","-258.82","970.179","415.698","-15.7273","1308.22","708.83","-103.663","447.091","459.987","-27.1746","429.077","405.919","-138.011","854.381","447.148","-25.0014","908.921","821.576","65.3797","98.3567","nan","nan","nan"
144,0,"606.478","-146.219","1544.62","788.559","-22.2295","1319.99","320.989","93.9057","975.128","858.529","-25.367","968.362","609.534","-97.232","1213.11","733.849","-263.808","960.096","418.048","-17.2971","1307.9","704.342","-105.183","447.551","460.954","-26.5676","429.351","403.586","-134.804","849.3","448.408","-23.7927","908.635","820.823","58.5772","97.2293","nan","nan","nan"
145,0,"608.762","-149.209","1543.53","790.669","-26.2543","1318.69","322.788","95.555","976.549","859.045","-29.7515","967.021","611.344","-98.8653","1211.68","735.215","-268.44","949.242","420.578","-18.9177","1307.55","699.745","-106.071","448","461.799","-25.772","429.468","401.321","-131.046","844.176","450.036","-22.352","908.17","819.313","51.5138","94.8825","nan","nan","nan"
146,0,"611.182","-152.339","1542.35","792.905","-30.5747","1317.28","324.794","97.3993","977.95","859.576","-34.1671","965.597","613.213","-100.578","1210.19","736.261","-272.575","937.38","423.303","-20.5037","1307.09","695.217","-106.305","448.497","462.86","-24.7739","429.508","399.176","-126.79","838.992","451.919","-20.8611","907.572","818.304","44.1553","93.0264","nan","nan","nan"
147,0,"613.723","-155.631","1541.12","795.222","-35.1701","1315.7","327.117","99.536","979.428","860.186","-38.5987","964.081","615.102","-102.426","1208.63","737.729","-276.346","925.022","426.088","-22.0262","1306.64","691.018","-105.852","448.835","463.847","-23.8365","429.652","397.08","-121.957","833.726","453.961","-19.3224","906.88","817.172","36.5763","90.7048","nan","nan","nan"
148,0,"616.39","-159.052","1539.8","797.617","-40.0778","1313.93","329.703","101.866","980.859","860.798","-43.0694","962.473","617.031","-104.367","1206.98","739.711","-279.449","912.453","429.091","-23.4672","1306.14","687.338","-104.626","449.128","464.85","-22.9393","429.876","395.044","-116.464","828.473","456.178","-17.7404","906.236","815.744","28.677","87.8093","nan","nan","nan"
149,0,"619.133","-162.624","1538.43","800.093","-45.3082","1311.98","332.58","104.407","982.321","861.399","-47.5606","960.792","618.999","-106.421","1205.24","741.761","-281.947","898.778","432.17","-24.8092","1305.62","684.192","-102.65","449.07","465.787","-22.03","430.09","393.156","-110.436","823.279","458.518","-16.0251","905.546","813.962","20.9847","84.6276","nan","nan","nan"
150,0,"622.006","-166.34","1537.02","802.713","-50.8577","1309.83","335.831","107.202","983.863","861.913","-52.0339","958.989","620.958","-108.58","1203.39","744.357","-283.831","884.948","435.362","-26.0354","1305.14","681.828","-100.074","448.636","466.679","-20.923","430.324","391.372","-103.805","818.186","460.944","-14.1702","904.882","811.528","13.6368","81.3133","nan","nan","nan"
151,0,"624.903","-170.2","1535.53","805.425","-56.7374","1307.51","339.487","110.236","985.482","862.348","-56.4618","957.027","622.858","-110.838","1201.42","747.358","-285.017","870.283","438.706","-27.1142","1304.64","680.198","-97.4579","447.579","467.492","-19.7364","430.477","389.707","-96.7712","813.263","463.474","-12.0842","904.274","808.167","7.41978","78.5037","nan","nan","nan"
152,0,"627.881","-174.204","1533.99","808.122","-62.9967","1305","343.483","113.491","987.111","862.727","-60.8025","954.936","624.689","-113.188","1199.35","750.538","-285.323","855.275","442.147","-28.0585","1304.2","679.238","-96.1787","446.165","468.095","-18.5412","430.749","388.226","-89.697","808.625","466.058","-10.3575","904.051","805.987","7.90969","77.4932","nan","nan","nan"
153,0,"630.898","-178.352","1532.45","810.815","-69.6529","1302.32","347.854","116.873","988.69","863.013","-65.0158","952.694","626.344","-115.589","1197.3","754.257","-284.886","840.187","445.643","-28.8246","1303.81","679.006","-95.8762","444.979","468.682","-17.3769","431.231","386.628","-81.7242","804.313","468.565","-8.12977","903.778","805.168","11.8213","78.8073","nan","nan","nan"
154,0,"633.955","-182.643","1530.95","813.408","-76.6708","1299.39","352.662","120.433","990.348","863.267","-69.0447","950.311","627.828","-118.039","1195.19","758.376","-283.623","825.062","449.206","-29.4075","1303.51","681.937","-96.1126","445.806","nan","nan","nan","385.413","-73.6211","800.003","471.018","-5.42108","903.377","804.214","13.9687","79.2031","nan","nan","nan"
155,0,"637.019","-187.089","1529.49","815.956","-84.0607","1296.27","357.938","124.043","991.976","863.618","-72.9359","947.798","629.088","-120.538","1193.15","763.075","-281.554","810.097","452.776","-29.8755","1303.26","682.35","-94.5086","444.141","468.637","-16.4865","433.006","384.32","-65.3467","795.797","473.34","-2.35609","903.194","803.446","13.7104","78.6978","nan","nan","nan"
156,0,"640.125","-191.696","1528.12","818.312","-91.7859","1292.91","363.631","127.771","993.667","864.041","-76.6312","945.233","630.143","-123.051","1191.06","768.163","-278.617","795.263","456.319","-30.2959","1303.11","683.876","-93.4948","443.335","465.799","-11.095","439.87","383.278","-56.6992","791.778","475.553","0.887853","903.27","803.326","12.4609","78.4379","nan","nan","nan"
157,0,"643.212","-196.458","1526.84","820.475","-99.7918","1289.42","369.842","131.539","995.418","864.539","-80.0962","942.632","631.006","-125.567","1188.94","773.758","-274.826","780.759","459.827","-30.7465","1303.13","685.469","-92.9049","443.742","467.271","-8.85649","440.592","382.343","-47.6061","788.078","477.603","4.3491","903.549","802.908","11.5906","77.5035","nan","nan","nan"
158,0,"646.312","-201.379","1525.64","822.31","-108.006","1285.76","376.517","135.4","997.297","865.154","-83.3752","939.964","631.71","-128.066","1186.82","779.647","-270.218","766.711","463.288","-31.3776","1303.29","688.521","-93.4308","445.809","472.831","-9.57653","435.347","381.526","-37.9301","784.758","479.491","7.9861","904.1","803.24","11.5981","77.3216","nan","nan","nan"
159,0,"649.381","-206.448","1524.47","823.871","-116.396","1282.03","383.422","139.32","999.345","865.902","-86.406","937.331","632.282","-130.565","1184.69","785.921","-264.893","753.332","466.563","-32.4955","1303.45","690.736","-93.6173","446.609","474.665","-5.93849","436.998","380.953","-27.7559","781.962","481.147","11.705","904.877","803.631","11.8087","77.3887","nan","nan","nan"
160,0,"652.419","-211.654","1523.24","824.995","-124.83","1278.21","390.567","143.234","1001.66","866.79","-89.2129","934.747","632.779","-133.068","1182.56","792.442","-258.84","740.607","470.008","-33.7194","1303.7","694.983","-94.3984","447.481","478.221","-2.15909","436.744","380.71","-17.2734","779.514","482.65","15.3851","905.809","803.986","11.8801","77.3311","nan","nan","nan"
161,0,"655.407","-216.966","1521.9","825.775","-133.215","1274.43","397.619","147.094","1004.13","867.856","-91.8333","932.236","633.169","-135.557","1180.29","799.051","-252.043","728.496","473.789","-34.6792","1304.1","698.64","-94.5509","446.379","480.079","1.26536","437.48","380.745","-6.42607","777.474","483.884","18.9233","906.864","804.308","11.8147","77.068","nan","nan","nan"
162,0,"658.345","-222.405","1520.4","826.171","-141.393","1270.59","404.545","150.751","1006.78","869.081","-94.2391","929.779","633.568","-138.105","1177.99","805.95","-244.799","717.209","477.134","-36.2731","1304.43","703.236","-94.7363","446.37","476.571","6.78573","444.236","381.019","4.73913","775.811","484.851","22.2093","908.093","804.626","11.8324","76.8777","nan","nan","nan"
163,0,"661.217","-227.936","1518.79","826.351","-149.311","1266.75","411.258","154.237","1009.64","870.534","-96.4672","927.382","633.851","-140.716","1175.78","813.038","-237.177","706.82","480.303","-38.1189","1304.72","707.056","-95.1361","446.365","484.067","8.71424","439.356","381.474","16.2702","774.438","485.493","25.1846","909.552","804.856","11.8834","76.6385","nan","nan","nan"
164,0,"663.999","-233.527","1517.06","826.436","-156.911","1262.91","417.625","157.545","1012.65","872.144","-98.5273","925.048","634.122","-143.356","1173.57","820.11","-229.216","697.269","483.325","-40.0767","1304.92","713.654","-94.4799","450.036","479.696","14.4243","446.369","381.975","28.1313","773.482","486.135","27.6841","910.879","805.061","11.9186","76.4224","nan","nan","nan"
165,0,"666.709","-239.194","1515.21","826.426","-164.135","1259.07","423.892","160.632","1015.79","873.84","-100.31","922.816","634.479","-145.384","1171.07","827.033","-221.078","688.614","486.142","-42.2488","1305.02","709.16","-94.1352","446.073","486.315","16.4749","441.871","382.502","40.3885","772.824","486.955","30.0883","912.023","805.188","12.0047","76.2196","nan","nan","nan"
166,0,"669.273","-244.903","1513.19","826.421","-171.05","1255.27","429.936","163.525","1019.06","875.628","-101.814","920.645","634.82","-147.514","1168.61","833.99","-212.984","680.779","488.782","-44.6166","1305.03","712.101","-92.3001","448.594","486.876","20.3804","443.22","382.949","53.0642","772.604","487.812","32.1344","912.979","805.213","12.124","76.0756","nan","nan","nan"
167,0,"671.706","-250.68","1511.03","826.41","-177.645","1251.47","436.048","166.662","1022.37","877.494","-102.961","918.485","635.062","-150.019","1166.2","840.665","-204.884","673.726","491.255","-47.1156","1304.91","711.872","-90.7587","448.511","487.919","24.3761","444.679","383.259","66.0886","772.75","489.366","34.7672","913.81","805.156","12.3111","75.9993","nan","nan","nan"
168,0,"674.048","-256.508","1508.77","826.372","-183.998","1247.58","441.99","168.859","1025.53","879.46","-103.728","916.366","635.257","-152.52","1163.74","847.11","-196.898","667.51","493.594","-49.8063","1304.71","711.834","-89.0422","448.43","487.671","28.0928","445.237","383.318","79.5157","773.309","491.097","37.1545","914.486","805.03","12.4863","75.9657","nan","nan","nan"
169,0,"676.238","-262.34","1506.43","826.383","-190.122","1243.65","447.866","170.876","1028.72","881.491","-104.128","914.272","635.349","-154.977","1161.17","853.297","-188.967","661.854","495.81","-52.6159","1304.43","711.673","-87.3808","448.333","488.837","32.4398","447.281","383.202","93.3364","774.25","492.649","39.0589","915.13","804.84","12.6278","75.9581","nan","nan","nan"
170,0,"678.327","-268.195","1504.01","826.312","-195.965","1239.57","453.664","172.579","1031.85","883.59","-104.188","912.27","635.412","-157.351","1158.57","859.041","-181.252","657.115","497.933","-55.5599","1304.06","711.437","-85.7885","448.43","489.215","36.3683","448.907","382.891","107.539","775.715","494.488","41.0657","915.804","804.634","12.7182","75.9344","nan","nan","nan"
171,0,"680.274","-274.034","1501.47","826.231","-201.551","1235.42","459.301","173.848","1034.84","885.736","-103.931","910.395","635.39","-159.682","1155.92","864.864","-173.906","652.915","500.004","-58.5615","1303.58","711.229","-84.3101","448.677","489.567","40.6312","450.405","382.409","122.146","777.767","496.6","43.2748","916.456","804.471","12.7419","75.8957","nan","nan","nan"
172,0,"682.064","-279.83","1498.83","826.135","-206.849","1231.25","464.793","174.689","1037.67","887.941","-103.423","908.645","635.325","-161.992","1153.32","870.407","-166.673","649.311","502.039","-61.5645","1302.96","711.096","-82.8719","448.992","490.696","45.9118","451.881","381.872","137.046","780.464","498.984","45.7535","917.002","804.354","12.7657","75.8572","nan","nan","nan"
173,0,"683.681","-285.57","1496.04","826.056","-211.857","1227.18","470.166","175.101","1040.35","890.211","-102.681","907.018","635.127","-164.281","1150.66","875.688","-159.614","646.091","504.048","-64.5852","1302.18","711.022","-81.4893","449.279","491.401","50.086","453.259","381.39","152.208","783.874","501.52","48.3922","917.616","804.262","12.8096","75.813","nan","nan","nan"
174,0,"685.128","-291.217","1493.1","826.059","-216.556","1223.24","475.351","175.135","1042.82","892.514","-101.771","905.52","634.88","-166.528","1148.01","880.837","-152.673","643.384","506.011","-67.5749","1301.21","710.512","-79.7152","449.651","492.485","53.8969","454.698","381.065","167.396","787.99","504.186","51.067","918.2","804.158","12.8441","75.7667","nan","nan","nan"
175,0,"686.412","-296.74","1490.06","826.189","-220.971","1219.47","480.476","174.972","1045.27","894.825","-100.739","904.198","634.596","-168.794","1145.34","885.884","-145.81","640.922","507.882","-70.571","1300.09","710.464","-78.1938","449.558","493.556","57.6892","455.488","380.21","181.907","793.03","506.806","53.6607","918.868","804.035","12.8265","75.7345","nan","nan","nan"
176,0,"687.506","-302.111","1486.9","826.485","-225.139","1215.82","484.898","174.485","1047.23","897.177","-99.5786","902.997","634.28","-171.029","1142.65","890.807","-139.054","638.678","509.688","-73.5195","1298.79","710.208","-76.8085","449.561","495.294","61.7854","456.269","380.449","197.04","798.756","509.378","56.1525","919.559","803.925","12.7488","75.6961","nan","nan","nan"
177,0,"688.47","-307.311","1483.66","826.911","-229.086","1212.31","489.15","174.014","1049.14","899.479","-98.2608","901.881","634.037","-173.288","1140.04","895.739","-132.568","636.771","511.37","-76.4861","1297.32","709.834","-75.5714","449.804","497.177","65.8755","456.796","380.932","211.285","804.797","511.913","58.5579","920.24","803.85","12.6469","75.6564","nan","nan","nan"
178,0,"689.327","-312.344","1480.38","827.504","-232.786","1208.91","493.098","173.499","1050.96","901.741","-96.862","900.893","634.01","-175.567","1137.51","900.393","-126.279","635.055","513.003","-79.4069","1295.71","709.541","-74.2703","449.882","499.179","70.0769","457.155","381.728","224.852","811.352","514.376","60.8249","920.965","803.838","12.571","75.5989","nan","nan","nan"
179,0,"690.059","-317.177","1477.08","828.166","-236.269","1205.59","496.612","173.11","1052.76","903.882","-95.3859","899.994","634.194","-177.756","1135.06","904.827","-120.228","633.581","514.551","-82.289","1294.04","709.142","-73.1173","450.039","501.299","74.2962","457.37","382.861","237.611","818.256","516.241","62.637","921.8","803.846","12.4952","75.5728","nan","nan","nan"
180,0,"690.711","-321.829","1473.78","828.919","-239.521","1202.41","499.821","172.749","1054.65","905.909","-93.9434","899.205","634.586","-179.837","1132.58","909.019","-114.317","632.303","515.935","-85.0823","1292.24","708.823","-72.0963","450.158","503.651","78.5906","457.428","384.225","249.437","825.379","518.576","64.7909","922.551","803.9","12.4201","75.5673","nan","nan","nan"
181,0,"691.259","-326.279","1470.45","829.749","-242.547","1199.33","502.701","172.576","1056.62","907.785","-92.529","898.431","635.174","-181.705","1130.04","912.977","-108.677","631.148","517.155","-87.7423","1290.44","708.639","-71.2522","450.345","506.214","83.0416","457.478","385.752","260.325","832.63","520.938","66.9015","923.251","803.975","12.2979","75.5705","nan","nan","nan"
182,0,"691.718","-330.542","1467.16","830.644","-245.375","1196.36","505.479","172.549","1058.62","909.548","-91.2022","897.654","635.948","-183.344","1127.43","916.648","-103.388","630.204","518.312","-90.266","1288.63","708.203","-71.0969","450.649","508.939","87.3764","457.534","387.424","270.206","839.844","523.309","68.9893","923.894","804.08","12.1502","75.5801","nan","nan","nan"
183,0,"692.122","-334.61","1463.88","831.525","-248.029","1193.48","508.227","172.629","1060.64","911.235","-89.9364","896.863","636.847","-184.753","1124.74","919.846","-98.4291","629.221","519.242","-92.7001","1286.83","708.139","-70.3987","450.544","511.758","91.7325","457.927","389.181","279.071","846.939","525.689","71.0902","924.338","804.2","12.0107","75.5703","nan","nan","nan"
184,0,"692.47","-338.509","1460.62","832.378","-250.51","1190.66","510.935","172.888","1062.61","912.753","-88.7843","895.987","637.801","-185.894","1121.95","922.726","-93.9194","628.384","520.111","-94.9111","1285.09","708.131","-70.0084","450.668","514.392","96.1768","458.193","390.931","287.036","853.769","528.067","73.1311","924.601","804.301","11.8575","75.5433","nan","nan","nan"
185,0,"692.722","-342.224","1457.39","833.178","-252.835","1187.88","513.572","173.175","1064.49","914.135","-87.773","895.019","638.813","-186.898","1119.24","925.274","-89.8023","627.508","520.902","-96.8325","1283.43","708.079","-69.7291","450.758","516.975","101.207","458.151","392.771","294.152","860.291","530.428","75.0976","924.713","804.387","11.7014","75.535","nan","nan","nan"
186,0,"692.91","-345.747","1454.2","833.836","-255.018","1185.11","516.03","173.516","1066.23","915.367","-86.9073","893.97","639.777","-187.661","1116.58","927.407","-85.9609","626.493","521.667","-98.7023","1281.78","708.027","-69.582","450.86","519.602","106.421","457.7","394.599","300.511","866.354","532.758","76.96","924.627","804.467","11.5589","75.4971","nan","nan","nan"
187,0,"693.056","-349.108","1451.02","834.373","-257.055","1182.34","518.431","173.925","1067.76","916.468","-86.1612","892.836","640.671","-188.288","1114.09","929.224","-82.7092","625.585","522.506","-100.46","1280.19","707.965","-69.4749","450.913","522.365","111.843","457.098","396.412","306.15","871.904","535","78.6813","924.423","804.541","11.3847","75.4688","nan","nan","nan"
188,0,"693.148","-352.277","1447.94","834.779","-258.992","1179.57","520.736","174.336","1069.08","917.43","-85.5605","891.614","641.394","-188.76","1111.76","930.561","-79.7358","624.544","523.323","-102.087","1278.68","707.804","-69.3982","450.953","525.189","117.241","456.592","398.272","311.08","876.876","537.018","80.2022","924.19","804.6","11.246","75.447","nan","nan","nan"
189,0,"693.211","-355.275","1444.96","835.017","-260.816","1176.78","522.81","174.658","1070.23","918.236","-85.075","890.273","641.941","-189.105","1109.6","931.316","-76.5548","622.935","524.164","-103.537","1277.25","707.499","-69.2935","451.005","528.126","122.81","456.148","400.072","315.425","881.34","538.91","81.6282","923.969","804.645","11.1244","75.4258","nan","nan","nan"
190,0,"693.216","-358.081","1442.03","835.139","-262.57","1174.03","524.708","174.851","1071.16","918.847","-84.7481","888.864","642.284","-189.366","1107.65","932.093","-74.392","621.773","525.021","-104.79","1275.96","707.093","-69.1098","451.039","531.073","128.446","455.618","401.867","319.182","885.225","540.635","82.935","923.797","804.672","10.9699","75.4388","nan","nan","nan"
191,0,"693.21","-360.728","1439.27","835.112","-264.232","1171.32","526.399","174.859","1071.91","919.268","-84.5907","887.349","642.468","-189.527","1105.84","932.604","-72.5966","620.502","525.883","-105.853","1274.79","706.588","-68.937","451.099","533.927","134.232","455.062","403.64","322.35","888.514","542.24","84.1408","923.683","804.687","10.8191","75.4703","nan","nan","nan"
192,0,"693.185","-363.17","1436.57","834.974","-265.777","1168.68","528.029","174.869","1072.4","919.514","-84.6062","885.765","642.526","-189.613","1104.19","932.821","-71.2243","619.124","526.759","-106.756","1273.73","705.875","-68.7042","451.175","536.972","140.167","454.54","405.383","324.977","891.156","543.73","85.2055","923.667","804.676","10.6569","75.52","nan","nan","nan"
193,0,"693.137","-365.442","1434.03","834.752","-267.234","1166.16","529.502","174.964","1072.73","919.568","-84.7914","884.102","642.462","-189.557","1102.62","932.773","-70.1743","617.619","527.579","-107.459","1272.79","705.089","-68.389","451.215","540.073","146.081","454.06","407.132","327.003","893.144","545.092","86.2416","923.713","804.632","10.4617","75.5837","nan","nan","nan"
194,0,"693.076","-367.523","1431.62","834.401","-268.504","1163.71","530.911","175.037","1072.9","919.431","-85.1578","882.367","642.373","-189.467","1101.19","932.474","-69.5339","615.928","528.371","-108.009","1271.98","704.094","-68.0273","451.304","543.245","151.98","453.692","408.83","328.411","894.39","546.391","87.2792","923.76","804.565","10.2727","75.6393","nan","nan","nan"
195,0,"693","-369.4","1429.37","834.031","-269.732","1161.43","532.184","175.127","1072.95","919.084","-85.6799","880.529","642.244","-189.425","1099.85","931.924","-69.3258","614.078","529.134","-108.416","1271.26","703.162","-67.5031","451.46","545.893","157.567","453.843","410.461","329.29","894.922","547.612","88.3587","923.844","804.472","10.0818","75.6917","nan","nan","nan"
