Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (445)",,,"Reconstruction Position - Unlabeled Track (450)",,,"Reconstruction Position - Unlabeled Track (467)",,,"Reconstruction Position - Unlabeled Track (496)",,,"Reconstruction Position - Unlabeled Track (510)",,,"Reconstruction Position - Unlabeled Track (529)",,,"Reconstruction Position - Unlabeled Track (538)",,,"Reconstruction Position - Unlabeled Track (539)",,,"Reconstruction Position - Unlabeled Track (552)",,,"Reconstruction Position - Unlabeled Track (555)",,,"Reconstruction Position - Unlabeled Track (561)",,,"Reconstruction Position - Unlabeled Track (562)",,,"Reconstruction Position - Unlabeled Track (568)",,
,,"TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ"
Frames,Frames,"mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm"
1,0,"618.491","-35.9655","1556.57","792.55","107.151","1357.81","333.887","198.961","981.862","847.093","186.415","992.54","626.742","-0.668576","1245.71","415.36","98.7787","1309.47","488.295","68.7154","424.647","447.649","-50.9393","924.319","822.941","192.232","80.0152","752.814","82.2852","429.868","467.109","68.9014","974.376","772.984","-59.2015","1058.79","767.571","95.6165","958.358"
2,0,"618.461","-35.9064","1556.56","792.491","107.209","1357.83","333.892","199.028","981.83","847.053","186.495","992.566","626.704","-0.605092","1245.68","415.297","98.8249","1309.44","488.329","68.7482","424.634","447.672","-50.8434","924.264","822.951","192.227","80.0113","752.983","82.1966","429.811","467.089","68.9544","974.357","772.977","-59.1292","1058.81","767.568","95.6925","958.355"
3,0,"618.425","-35.8465","1556.56","792.426","107.273","1357.85","333.864","199.097","981.784","847.007","186.573","992.6","626.669","-0.531069","1245.66","415.236","98.8727","1309.41","488.334","68.7587","424.642","447.698","-50.7411","924.214","822.954","192.231","80.0154","752.844","82.2534","429.859","467.068","68.9918","974.334","772.961","-59.0556","1058.83","767.564","95.7715","958.347"
4,0,"618.396","-35.7845","1556.55","792.351","107.341","1357.87","333.849","199.16","981.749","846.962","186.655","992.618","626.62","-0.447277","1245.63","415.177","98.9129","1309.38","488.361","68.7778","424.646","447.719","-50.653","924.168","822.957","192.233","80.0141","752.998","82.1862","429.803","467.041","69.0188","974.323","772.96","-58.9872","1058.86","767.564","95.8489","958.344"
5,0,"618.368","-35.7283","1556.55","792.283","107.397","1357.89","333.807","199.218","981.694","846.933","186.726","992.657","626.58","-0.365599","1245.59","415.119","98.9467","1309.33","488.407","68.7884","424.648","447.756","-50.5561","924.121","822.969","192.218","80.0096","753.002","82.1912","429.809","467.023","69.0476","974.308","772.951","-58.9182","1058.89","767.57","95.9262","958.348"
6,0,"618.323","-35.6635","1556.55","792.214","107.468","1357.91","333.769","199.287","981.651","846.901","186.794","992.677","626.538","-0.273826","1245.56","415.069","98.9823","1309.28","488.406","68.768","424.639","447.774","-50.4665","924.068","822.979","192.21","80.0198","753.022","82.18","429.858","466.999","69.0709","974.287","772.938","-58.8444","1058.92","767.564","96.0102","958.354"
7,0,"618.282","-35.6074","1556.56","792.136","107.563","1357.92","333.719","199.341","981.605","846.88","186.866","992.704","626.503","-0.194332","1245.55","415.006","99.0264","1309.22","488.383","68.7721","424.582","447.796","-50.3755","924.01","822.974","192.222","80.0063","752.855","82.2852","429.917","466.98","69.0982","974.272","772.932","-58.7767","1058.95","767.555","96.0878","958.363"
8,0,"618.244","-35.5525","1556.56","792.059","107.664","1357.92","333.708","199.41","981.544","846.851","186.947","992.719","626.467","-0.121204","1245.52","414.95","99.059","1309.16","488.434","68.8162","424.624","447.822","-50.2885","923.948","822.984","192.237","80.0088","753.012","82.2158","429.873","466.975","69.109","974.247","772.915","-58.7007","1058.96","767.547","96.1655","958.372"
9,0,"618.204","-35.5053","1556.55","791.976","107.76","1357.93","333.688","199.466","981.499","846.813","187.038","992.718","626.442","-0.0491143","1245.5","414.88","99.0938","1309.11","488.418","68.8178","424.618","447.847","-50.2142","923.887","822.986","192.23","79.998","752.85","82.3207","429.926","466.958","69.1009","974.231","772.896","-58.6142","1058.98","767.543","96.2395","958.372"
10,0,"618.162","-35.4569","1556.53","791.906","107.856","1357.94","333.671","199.509","981.432","846.771","187.13","992.711","626.411","0.0220355","1245.48","414.828","99.1332","1309.05","488.381","68.7922","424.592","447.869","-50.1372","923.813","822.98","192.241","79.9822","753.02","82.2785","429.825","466.954","69.1023","974.208","772.869","-58.5313","1059","767.53","96.3144","958.386"
11,0,"618.123","-35.4154","1556.51","791.837","107.942","1357.95","333.669","199.577","981.391","846.748","187.216","992.739","626.377","0.101753","1245.44","414.76","99.1691","1309","488.352","68.7848","424.592","447.886","-50.0736","923.745","822.983","192.25","79.9682","752.861","82.3459","429.903","466.945","69.0844","974.186","772.84","-58.4363","1059.02","767.512","96.3867","958.387"
12,0,"618.073","-35.3789","1556.5","791.766","108.023","1357.96","333.663","199.617","981.316","846.7","187.326","992.732","626.347","0.161262","1245.42","414.691","99.2144","1308.95","488.316","68.786","424.536","447.913","-50.0176","923.68","822.988","192.243","79.9642","753.029","82.2836","429.798","466.942","69.0608","974.163","772.815","-58.3405","1059.05","767.499","96.4562","958.398"
13,0,"618.014","-35.344","1556.48","791.696","108.106","1357.97","333.657","199.655","981.237","846.626","187.449","992.691","626.306","0.224936","1245.4","414.62","99.2423","1308.9","488.298","68.7608","424.539","447.946","-49.9648","923.62","822.984","192.241","79.9603","753.019","82.2834","429.808","466.937","69.0557","974.146","772.769","-58.239","1059.09","767.49","96.5285","958.403"
14,0,"617.949","-35.3124","1556.47","791.617","108.193","1357.97","333.663","199.693","981.17","846.588","187.544","992.722","626.262","0.294534","1245.39","414.569","99.2722","1308.84","488.349","68.7048","424.579","447.986","-49.9278","923.576","822.985","192.243","79.9538","753.017","82.2722","429.796","466.934","69.0423","974.125","772.723","-58.1318","1059.14","767.48","96.6045","958.411"
15,0,"617.877","-35.2784","1556.47","791.539","108.283","1357.99","333.644","199.702","981.103","846.528","187.662","992.735","626.216","0.35023","1245.38","414.504","99.2957","1308.8","488.353","68.6779","424.532","448.022","-49.8799","923.522","822.982","192.237","79.9629","753.031","82.2136","429.834","466.934","69.0395","974.122","772.672","-58.0263","1059.2","767.477","96.6724","958.415"
16,0,"617.801","-35.2548","1556.47","791.454","108.371","1358.02","333.618","199.736","981.035","846.474","187.763","992.753","626.169","0.407121","1245.37","414.426","99.3227","1308.75","488.354","68.6374","424.535","448.056","-49.8349","923.472","822.986","192.245","79.9612","753.04","82.1845","429.832","466.914","69.0401","974.116","772.613","-57.9175","1059.25","767.469","96.7466","958.422"
17,0,"617.72","-35.2317","1556.47","791.374","108.468","1358.04","333.609","199.769","980.975","846.5","187.808","992.916","626.126","0.460986","1245.37","414.347","99.3475","1308.71","488.374","68.6186","424.537","448.076","-49.7943","923.426","822.991","192.249","79.9589","752.888","82.2303","429.863","466.897","69.044","974.107","772.549","-57.8016","1059.32","767.457","96.8268","958.437"
18,0,"617.631","-35.2054","1556.45","791.288","108.57","1358.07","333.601","199.79","980.912","846.396","187.94","992.877","626.082","0.51811","1245.38","414.278","99.3662","1308.66","488.381","68.5739","424.55","448.097","-49.7517","923.378","822.994","192.253","79.9532","752.896","82.1824","429.875","466.876","69.0293","974.112","772.485","-57.6846","1059.38","767.44","96.907","958.447"
19,0,"617.546","-35.1844","1556.44","791.208","108.673","1358.09","333.594","199.81","980.842","846.37","188.012","992.979","626.046","0.564163","1245.38","414.203","99.3836","1308.61","488.392","68.5595","424.544","448.111","-49.714","923.331","823.003","192.267","79.951","753.135","82.0338","429.791","466.871","69.0282","974.091","772.433","-57.5803","1059.47","767.426","96.9882","958.47"
20,0,"617.452","-35.1663","1556.43","791.125","108.785","1358.09","333.567","199.834","980.782","846.288","188.121","992.995","626.014","0.62712","1245.38","414.121","99.3958","1308.57","488.397","68.503","424.528","448.129","-49.6734","923.279","823.007","192.266","79.9422","753.103","82.031","429.783","466.851","69.0093","974.073","772.374","-57.4728","1059.54","767.41","97.0738","958.491"
21,0,"617.351","-35.1461","1556.4","791.056","108.881","1358.12","333.55","199.849","980.703","846.206","188.231","993.009","625.976","0.680539","1245.37","414.052","99.4105","1308.52","488.412","68.4959","424.527","448.144","-49.6268","923.23","823.01","192.278","79.9304","753.2","81.9568","429.755","466.836","68.9912","974.047","772.337","-57.3721","1059.6","767.396","97.1599","958.509"
22,0,"617.254","-35.1305","1556.37","790.97","109.004","1358.13","333.547","199.878","980.631","846.123","188.332","993.015","625.941","0.728379","1245.36","413.986","99.4111","1308.46","488.454","68.4434","424.549","448.166","-49.5974","923.165","823.003","192.279","79.9157","753.511","81.6048","430.001","466.822","68.9719","974.018","772.294","-57.2781","1059.66","767.386","97.2345","958.526"
23,0,"617.162","-35.1203","1556.34","790.883","109.111","1358.13","333.534","199.878","980.583","846.032","188.416","993.024","625.91","0.797643","1245.34","413.921","99.4145","1308.39","488.468","68.3941","424.506","448.19","-49.5722","923.1","823.004","192.276","79.9104","753.542","81.5468","430.019","466.806","68.9432","973.989","772.253","-57.1957","1059.72","767.382","97.3208","958.533"
24,0,"617.073","-35.1125","1556.31","790.816","109.215","1358.14","333.49","199.869","980.526","845.951","188.51","993.034","625.888","0.848732","1245.31","413.858","99.4058","1308.34","488.49","68.3337","424.486","448.225","-49.5522","923.051","823.003","192.266","79.9048","753.561","81.4904","430.004","466.783","68.9094","973.964","772.222","-57.1098","1059.78","767.38","97.3945","958.545"
25,0,"616.99","-35.1086","1556.29","790.743","109.323","1358.16","333.453","199.867","980.447","845.865","188.59","993.046","625.868","0.903639","1245.3","413.78","99.4029","1308.29","488.52","68.2988","424.476","448.266","-49.5384","923.004","822.996","192.26","79.9021","753.598","81.4279","429.996","466.775","68.8803","973.925","772.189","-57.036","1059.85","767.389","97.4646","958.554"
26,0,"616.909","-35.1012","1556.27","790.655","109.432","1358.17","333.427","199.868","980.398","845.775","188.672","993.049","625.844","0.958482","1245.29","413.71","99.402","1308.24","488.598","68.2315","424.487","448.29","-49.5329","922.951","822.992","192.245","79.898","753.614","81.3735","429.988","466.765","68.8451","973.91","772.137","-56.9661","1059.91","767.39","97.5147","958.56"
27,0,"616.819","-35.0949","1556.25","790.583","109.548","1358.19","333.387","199.829","980.336","845.688","188.74","993.061","625.81","1.00737","1245.28","413.632","99.4016","1308.2","488.62","68.1889","424.457","448.312","-49.5433","922.906","822.995","192.232","79.9098","753.657","81.2912","430.007","466.75","68.8255","973.883","772.091","-56.888","1059.98","767.383","97.5589","958.567"
28,0,"616.726","-35.0877","1556.25","790.495","109.654","1358.21","333.357","199.796","980.284","845.606","188.807","993.082","625.775","1.05748","1245.28","413.577","99.3987","1308.14","488.665","68.1582","424.458","448.328","-49.5437","922.852","822.994","192.23","79.9141","753.673","81.2388","429.992","466.73","68.7885","973.877","772.034","-56.816","1060.05","767.379","97.5945","958.577"
29,0,"616.63","-35.0811","1556.25","790.42","109.745","1358.24","333.299","199.765","980.226","845.516","188.875","993.087","625.724","1.10621","1245.27","413.519","99.3964","1308.1","488.637","68.1531","424.391","448.345","-49.5548","922.824","822.999","192.223","79.915","753.698","81.1832","429.996","466.708","68.7575","973.875","771.967","-56.7396","1060.12","767.369","97.6146","958.587"
30,0,"616.533","-35.0763","1556.26","790.323","109.847","1358.25","333.261","199.732","980.173","845.428","188.937","993.095","625.678","1.14031","1245.28","413.458","99.4013","1308.07","488.606","68.1323","424.369","448.361","-49.5603","922.81","823.006","192.231","79.9248","753.403","81.402","429.869","466.696","68.713","973.882","771.915","-56.6782","1060.19","767.363","97.6304","958.597"
31,0,"616.437","-35.0636","1556.27","790.24","109.932","1358.25","333.23","199.698","980.116","845.347","188.999","993.109","625.641","1.16202","1245.3","413.4","99.4063","1308.04","488.605","68.0771","424.388","448.376","-49.5758","922.793","823.014","192.227","79.9238","753.702","81.0727","430.037","466.673","68.674","973.868","771.858","-56.6081","1060.23","767.353","97.639","958.612"
32,0,"616.336","-35.0491","1556.27","790.159","110.012","1358.25","333.194","199.657","980.054","845.255","189.071","993.113","625.606","1.18886","1245.3","413.337","99.405","1308","488.602","68.0486","424.376","448.386","-49.5844","922.774","823.015","192.233","79.9163","753.714","81.0183","430.055","466.653","68.6407","973.862","771.801","-56.5438","1060.27","767.335","97.6482","958.624"
33,0,"616.24","-35.0366","1556.27","790.087","110.085","1358.24","333.164","199.642","980.003","845.161","189.141","993.099","625.57","1.22228","1245.28","413.277","99.4031","1307.96","488.591","67.9847","424.36","448.398","-49.6076","922.76","823.023","192.24","79.902","753.451","81.2213","429.895","466.643","68.5948","973.844","771.768","-56.4818","1060.31","767.326","97.6596","958.641"
34,0,"616.146","-35.0183","1556.27","790.016","110.126","1358.23","333.113","199.611","979.95","845.08","189.205","993.093","625.529","1.2707","1245.24","413.208","99.4016","1307.91","488.607","67.9559","424.31","448.4","-49.6398","922.746","823.038","192.235","79.8974","753.745","80.8951","430.044","466.628","68.5654","973.824","771.73","-56.4224","1060.34","767.313","97.6701","958.65"
35,0,"616.047","-35.0064","1556.26","789.937","110.167","1358.22","333.083","199.59","979.884","844.998","189.278","993.08","625.473","1.30357","1245.18","413.142","99.3922","1307.86","488.632","67.9327","424.262","448.399","-49.6658","922.72","823.03","192.241","79.8815","753.767","80.8398","430.015","466.621","68.5476","973.798","771.715","-56.3785","1060.38","767.308","97.6774","958.654"
36,0,"615.958","-34.9903","1556.24","789.872","110.188","1358.2","333.041","199.555","979.814","844.921","189.338","993.074","625.429","1.32315","1245.13","413.074","99.3782","1307.79","488.679","67.8423","424.231","448.39","-49.6995","922.688","823.036","192.231","79.8748","753.316","81.1215","429.924","466.601","68.5214","973.776","771.682","-56.3221","1060.4","767.303","97.6779","958.649"
37,0,"615.868","-34.9762","1556.23","789.805","110.204","1358.2","333","199.522","979.733","844.851","189.397","993.065","625.388","1.33302","1245.08","413.006","99.3498","1307.72","488.731","67.7775","424.247","448.381","-49.7297","922.664","823.039","192.202","79.8761","753.327","81.0732","429.91","466.595","68.5051","973.756","771.655","-56.2754","1060.43","767.301","97.6775","958.638"
38,0,"615.785","-34.9628","1556.23","789.724","110.21","1358.19","332.943","199.478","979.672","844.789","189.453","993.081","625.356","1.33377","1245.04","412.929","99.3117","1307.67","488.781","67.7047","424.227","448.373","-49.767","922.645","823.036","192.193","79.867","753.538","80.9245","429.882","466.572","68.5034","973.737","771.636","-56.2308","1060.45","767.297","97.6752","958.63"
39,0,"615.712","-34.9575","1556.24","789.655","110.223","1358.19","332.905","199.451","979.62","844.725","189.502","993.095","625.329","1.32514","1245","412.864","99.2659","1307.61","488.812","67.6211","424.233","448.345","-49.8068","922.626","823.041","192.189","79.8797","753.534","80.8777","429.898","466.551","68.4931","973.723","771.603","-56.1879","1060.47","767.292","97.6712","958.618"
40,0,"615.641","-34.9549","1556.26","789.595","110.227","1358.2","332.884","199.402","979.56","844.655","189.552","993.107","625.287","1.30953","1244.98","412.814","99.2239","1307.55","488.867","67.5963","424.19","448.318","-49.8482","922.613","823.041","192.185","79.8816","753.339","80.9566","429.912","466.517","68.4651","973.712","771.566","-56.1451","1060.47","767.276","97.6583","958.619"
41,0,"615.559","-34.9639","1556.29","789.546","110.215","1358.2","332.842","199.373","979.519","844.588","189.602","993.127","625.249","1.28796","1244.96","412.756","99.1969","1307.5","488.929","67.5299","424.166","448.284","-49.8918","922.608","823.044","192.184","79.8776","753.333","80.9279","429.911","466.482","68.4541","973.697","771.524","-56.1127","1060.48","767.261","97.6378","958.629"
42,0,"615.471","-34.9771","1556.32","789.486","110.205","1358.21","332.82","199.335","979.48","844.524","189.637","993.148","625.209","1.26895","1244.94","412.698","99.1623","1307.46","488.977","67.5331","424.172","448.236","-49.9339","922.597","823.047","192.192","79.8772","753.516","80.7931","429.914","466.44","68.4337","973.69","771.481","-56.097","1060.48","767.238","97.6015","958.631"
43,0,"615.386","-34.9956","1556.36","789.421","110.175","1358.22","332.79","199.301","979.416","844.457","189.675","993.163","625.158","1.24244","1244.93","412.642","99.1352","1307.43","489.036","67.4857","424.175","448.18","-49.9728","922.586","823.053","192.186","79.8863","753.5","80.7813","429.904","466.403","68.4153","973.681","771.426","-56.0832","1060.46","767.215","97.5544","958.643"
44,0,"615.301","-35.0198","1556.41","789.344","110.132","1358.22","332.78","199.279","979.374","844.401","189.698","993.168","625.099","1.21505","1244.92","412.586","99.1167","1307.41","489.054","67.4661","424.146","448.136","-50.0212","922.554","823.066","192.18","79.8814","753.289","80.8536","429.955","466.368","68.3907","973.67","771.38","-56.0729","1060.45","767.194","97.4897","958.648"
45,0,"615.221","-35.0502","1556.44","789.273","110.085","1358.22","332.771","199.26","979.359","844.362","189.713","993.19","625.042","1.18331","1244.9","412.52","99.0908","1307.4","489.093","67.4593","424.146","448.09","-50.0702","922.529","823.08","192.171","79.8774","753.474","80.7607","429.847","466.335","68.3498","973.655","771.329","-56.076","1060.42","767.171","97.4283","958.649"
46,0,"615.143","-35.0816","1556.48","789.211","110.037","1358.21","332.77","199.247","979.328","844.326","189.724","993.196","624.984","1.14959","1244.88","412.467","99.0691","1307.38","489.142","67.4451","424.184","448.052","-50.1139","922.499","823.09","192.177","79.8741","753.286","80.7948","429.954","466.293","68.3079","973.64","771.284","-56.0768","1060.39","767.158","97.372","958.637"
47,0,"615.066","-35.125","1556.51","789.146","109.974","1358.2","332.763","199.231","979.293","844.288","189.728","993.199","624.917","1.10986","1244.86","412.398","99.0335","1307.35","489.199","67.4196","424.23","447.996","-50.1571","922.458","823.102","192.166","79.8867","753.335","80.8526","429.702","466.256","68.2533","973.626","771.239","-56.085","1060.35","767.134","97.319","958.63"
48,0,"614.991","-35.1723","1556.53","789.084","109.909","1358.17","332.751","199.193","979.256","844.26","189.722","993.203","624.845","1.06857","1244.83","412.338","99.0001","1307.33","489.204","67.3877","424.208","447.931","-50.1967","922.395","823.104","192.158","79.8911","753.334","80.836","429.702","466.22","68.1986","973.611","771.192","-56.1003","1060.31","767.109","97.2626","958.623"
49,0,"614.91","-35.2291","1556.54","789.027","109.851","1358.16","332.722","199.173","979.234","844.227","189.703","993.203","624.783","1.01615","1244.8","412.284","98.95","1307.32","489.21","67.3966","424.185","447.883","-50.2363","922.342","823.099","192.151","79.8851","753.277","80.7191","429.911","466.182","68.1264","973.611","771.136","-56.1232","1060.26","767.085","97.2004","958.61"
50,0,"614.827","-35.2823","1556.55","788.961","109.782","1358.14","332.716","199.166","979.211","844.188","189.677","993.201","624.721","0.977691","1244.77","412.221","98.9109","1307.3","489.208","67.3918","424.173","447.834","-50.2632","922.294","823.103","192.131","79.8899","753.316","80.7794","429.64","466.153","68.044","973.602","771.092","-56.158","1060.21","767.053","97.1371","958.587"
51,0,"614.742","-35.34","1556.54","788.899","109.71","1358.12","332.697","199.15","979.188","844.149","189.637","993.191","624.651","0.936014","1244.74","412.155","98.8657","1307.28","489.213","67.4388","424.134","447.781","-50.2931","922.241","823.107","192.122","79.8983","753.25","80.6712","429.856","466.11","67.9611","973.596","771.044","-56.1949","1060.16","767.03","97.0769","958.572"
52,0,"614.65","-35.3961","1556.53","788.834","109.636","1358.1","332.66","199.137","979.156","844.099","189.598","993.175","624.586","0.897577","1244.7","412.09","98.8241","1307.25","489.197","67.4509","424.067","447.73","-50.325","922.202","823.12","192.103","79.9076","753.225","80.6623","429.846","466.065","67.8607","973.574","771.005","-56.2529","1060.11","767.003","97.0117","958.548"
53,0,"614.563","-35.4649","1556.51","788.77","109.546","1358.07","332.632","199.118","979.12","844.048","189.542","993.157","624.516","0.843834","1244.68","412.034","98.7899","1307.21","489.183","67.4681","424.058","447.659","-50.3548","922.159","823.111","192.098","79.905","753.194","80.6668","429.832","466.004","67.7605","973.547","770.953","-56.3173","1060.06","766.976","96.9449","958.536"
54,0,"614.46","-35.5424","1556.49","788.712","109.456","1358.05","332.598","199.113","979.085","843.988","189.476","993.136","624.447","0.790016","1244.66","411.967","98.7512","1307.17","489.188","67.5177","424.05","447.595","-50.3762","922.114","823.119","192.113","79.9071","753.157","80.6585","429.817","465.955","67.6414","973.535","770.887","-56.3825","1060","766.943","96.8747","958.522"
55,0,"614.36","-35.6259","1556.48","788.636","109.384","1358.04","332.558","199.1","979.055","843.921","189.406","993.115","624.38","0.73536","1244.64","411.908","98.7169","1307.13","489.15","67.5344","424.048","447.531","-50.3961","922.063","823.104","192.123","79.8969","753.297","80.5864","429.76","465.9","67.5018","973.504","770.824","-56.4615","1059.96","766.905","96.7925","958.506"
56,0,"614.268","-35.7132","1556.46","788.571","109.312","1358.03","332.517","199.081","979.014","843.844","189.337","993.093","624.309","0.687004","1244.63","411.844","98.6875","1307.09","489.135","67.5885","424.062","447.463","-50.4176","922.021","823.106","192.13","79.9007","753.226","80.5694","429.806","465.831","67.3581","973.479","770.757","-56.5397","1059.91","766.874","96.7016","958.494"
57,0,"614.178","-35.8146","1556.45","788.498","109.249","1358","332.478","199.057","978.981","843.777","189.253","993.073","624.251","0.619803","1244.62","411.766","98.644","1307.07","489.087","67.622","424.058","447.404","-50.4427","921.984","823.105","192.124","79.9108","753.024","80.6848","429.831","465.763","67.2098","973.443","770.689","-56.619","1059.87","766.833","96.597","958.475"
58,0,"614.089","-35.9148","1556.44","788.431","109.196","1357.98","332.465","199.044","978.974","843.702","189.183","993.043","624.189","0.567402","1244.6","411.711","98.6066","1307.03","489.049","67.6652","424.046","447.341","-50.4764","921.945","823.102","192.12","79.909","753.432","80.3679","429.876","465.697","67.064","973.425","770.613","-56.7004","1059.84","766.794","96.483","958.447"
59,0,"614.004","-36.0165","1556.42","788.372","109.13","1357.97","332.437","199.01","978.95","843.631","189.094","993.015","624.124","0.507716","1244.58","411.65","98.5579","1307.01","489.041","67.7148","424.071","447.285","-50.5144","921.905","823.097","192.107","79.9262","753.372","80.4071","429.834","465.627","66.9171","973.414","770.552","-56.7888","1059.81","766.751","96.3666","958.426"
60,0,"613.926","-36.1177","1556.4","788.304","109.071","1357.94","332.391","198.991","978.925","843.547","189.014","992.981","624.066","0.449095","1244.55","411.576","98.4916","1307","488.991","67.7717","424.028","447.222","-50.5487","921.867","823.088","192.108","79.9498","753.064","80.6632","429.707","465.56","66.7702","973.397","770.48","-56.8797","1059.77","766.701","96.2409","958.386"
