Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (445)",,,"Reconstruction Position - Unlabeled Track (448)",,,"Reconstruction Position - Unlabeled Track (450)",,,"Reconstruction Position - Unlabeled Track (455)",,,"Reconstruction Position - Unlabeled Track (456)",,,"Reconstruction Position - Unlabeled Track (467)",,,"Reconstruction Position - Unlabeled Track (472)",,,"Reconstruction Position - Unlabeled Track (491)",,,"Reconstruction Position - Unlabeled Track (494)",,,"Reconstruction Position - Unlabeled Track (495)",,,"Reconstruction Position - Unlabeled Track (496)",,,"Reconstruction Position - Unlabeled Track (497)",,,"Reconstruction Position - Unlabeled Track (504)",,
,,"TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ"
Frames,Frames,"mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm"
132,0,"601.102","-227.884","1525.35","663.324","-94.9482","452.434","746.879","-207.944","1244.81","454.022","7.35867","1305.35","560.06","-132.474","1167.74","460.291","235.384","1034.59","730.148","-113.579","67.069","383.049","217.948","772.339","837.65","-134.541","671.998","487.374","103.27","928.35","837.811","-86.3813","934.824","512.208","86.6713","441.04","nan","nan","nan"
133,0,"601.834","-234.187","1523.14","663.064","-94.5862","452.16","745.824","-214.029","1241.7","455.728","3.70692","1305.12","559.778","-135.719","1165.86","466.464","234.338","1037.64","730.048","-113.625","66.979","384.709","229.837","776.102","841.489","-131.819","669.995","489.469","103.186","929.208","838.73","-89.1589","933.815","512.507","89.1673","442.117","nan","nan","nan"
134,0,"602.516","-240.373","1520.94","662.735","-94.0102","451.855","744.919","-219.765","1238.69","457.265","0.00532846","1304.85","559.507","-138.916","1164.04","470.558","234.023","1040.26","729.902","-113.736","66.8996","386.302","241.653","780.518","845.015","-129.515","668.382","492.069","103.388","929.816","839.642","-91.7764","932.936","512.613","91.6966","443.262","nan","nan","nan"
135,0,"603.121","-246.394","1518.74","662.356","-93.3494","451.591","744.181","-225.169","1235.84","458.684","-3.65103","1304.52","559.272","-142.042","1162.25","474.947","233.331","1043.11","729.791","-113.778","66.8701","387.884","253.255","785.497","848.167","-127.481","667.019","494.775","103.639","930.401","840.531","-94.158","932.12","512.561","94.3706","444.514","nan","nan","nan"
136,0,"603.646","-252.228","1516.51","662.097","-92.7915","451.551","743.575","-230.223","1233.16","459.927","-7.21364","1304.16","559.053","-145.082","1160.51","479.928","232.212","1046.22","729.72","-113.857","66.7992","389.471","264.572","790.916","851.049","-125.765","665.918","497.542","103.861","931.006","841.387","-96.3713","931.409","512.291","97.1311","445.851","nan","nan","nan"
137,0,"604.116","-257.886","1514.39","661.937","-92.2919","451.647","743.07","-234.943","1230.71","461.108","-10.5003","1303.78","558.862","-148.041","1158.85","484.182","231.404","1048.9","729.742","-113.923","66.7842","391.256","275.494","796.681","853.696","-124.37","665.083","500.298","104.07","931.661","842.257","-98.432","930.862","511.907","99.9637","447.102","nan","nan","nan"
138,0,"604.515","-263.347","1512.31","661.873","-91.7861","451.713","742.701","-239.365","1228.44","462.104","-13.9483","1303.45","558.682","-150.902","1157.24","487.832","230.59","1051.58","729.784","-114.019","66.8178","393.219","286.016","802.71","856.038","-122.994","664.315","503.051","104.193","932.318","843.103","-100.355","930.386","511.434","102.979","448.529","nan","nan","nan"
139,0,"604.867","-268.573","1510.3","661.863","-91.1535","451.707","742.436","-243.524","1226.34","463.087","-16.8332","1303.09","558.55","-153.655","1155.73","490.835","229.75","1054.36","729.866","-114.09","66.903","395.404","296.033","808.96","858.245","-121.87","663.754","505.857","104.275","933.002","843.924","-102.151","929.962","510.978","106.089","449.78","nan","nan","nan"
140,0,"605.125","-273.601","1508.41","661.826","-90.4551","451.682","742.283","-247.47","1224.38","463.93","-19.8197","1302.78","558.464","-156.292","1154.26","493.135","228.927","1057.25","729.977","-114.199","66.9604","397.745","305.434","815.335","860.276","-120.895","663.274","508.641","104.298","933.717","844.695","-103.827","929.551","510.655","109.209","451.133","nan","nan","nan"
141,0,"605.296","-278.388","1506.51","661.728","-89.7596","451.674","742.256","-251.151","1222.52","464.73","-22.8587","1302.49","558.451","-158.786","1152.87","495.206","228.091","1060.18","730.09","-114.313","67.0061","400.138","314.295","821.878","862.171","-120.169","662.918","511.408","104.304","934.451","845.45","-105.371","929.154","510.768","112.192","452.463","nan","nan","nan"
142,0,"605.362","-283.009","1504.69","661.711","-89.1771","451.686","742.324","-254.622","1220.79","465.462","-25.8244","1302.2","558.496","-161.122","1151.56","497.111","227.354","1063.1","730.202","-114.405","67.0594","402.546","322.504","828.481","863.845","-119.462","662.512","514.125","104.302","935.238","846.164","-106.856","928.762","511.293","114.845","453.528","nan","nan","nan"
143,0,"605.344","-287.398","1502.87","661.733","-88.7141","451.752","742.521","-257.852","1219.13","466.129","-28.7425","1301.88","558.648","-163.332","1150.32","499.225","226.619","1065.91","730.283","-114.582","67.0494","404.947","329.984","835.108","865.381","-118.976","662.136","516.771","104.316","936.092","846.821","-108.24","928.303","512.063","117.057","454.327","nan","nan","nan"
144,0,"605.251","-291.575","1501.06","661.785","-88.4113","451.89","742.766","-260.894","1217.56","466.695","-31.5471","1301.55","558.889","-165.434","1149.09","501.418","225.928","1068.64","730.355","-114.728","67.0951","407.326","336.821","841.593","866.763","-118.66","661.706","519.173","104.349","937.037","847.433","-109.538","927.802","513.501","121.283","456.694","nan","nan","nan"
145,0,"605.108","-295.532","1499.26","661.857","-88.2104","452.043","743.04","-263.716","1216.08","467.231","-34.2721","1301.2","559.259","-167.388","1147.89","503.647","225.254","1071.19","730.375","-114.897","67.1207","409.663","342.992","848.062","868.032","-118.562","661.246","521.264","104.409","938.04","848.043","-110.797","927.318","514.794","124.095","457.486","nan","nan","nan"
146,0,"604.94","-299.279","1497.49","661.948","-88.0765","452.144","743.295","-266.338","1214.63","467.683","-36.928","1300.83","559.683","-169.245","1146.71","505.981","224.643","1073.95","730.425","-115.011","67.2099","411.978","348.511","854.309","869.198","-118.604","660.816","523.045","104.507","939.141","848.582","-112.007","926.787","516.303","126.932","458.169","nan","nan","nan"
147,0,"604.724","-302.814","1495.76","662","-88.0036","452.247","743.508","-268.778","1213.22","468.084","-39.4737","1300.43","560.184","-170.923","1145.49","508.238","224.071","1076.53","730.45","-115.122","67.3176","414.289","353.424","860.325","870.31","-118.878","660.323","524.587","104.638","940.254","849.059","-113.187","926.193","517.998","129.703","458.525","nan","nan","nan"
148,0,"604.498","-306.116","1494.09","662.06","-87.9309","452.314","743.711","-271.04","1211.84","468.458","-41.8977","1300.06","560.709","-172.445","1144.31","510.335","223.551","1079","730.494","-115.195","67.4398","416.6","357.793","865.935","871.214","-119.19","659.715","525.95","104.823","941.35","849.45","-114.339","925.509","519.757","132.592","458.885","nan","nan","nan"
149,0,"604.265","-309.207","1492.51","662.093","-87.8772","452.392","743.83","-273.097","1210.48","468.862","-44.1927","1299.71","561.264","-173.832","1143.18","512.241","223.082","1081.18","730.538","-115.324","67.5619","418.901","361.679","871.238","872.049","-119.717","659.091","527.085","105.001","942.459","849.783","-115.467","924.765","521.685","135.528","458.91","nan","nan","nan"
150,0,"604.017","-312.1","1491","662.109","-87.8523","452.48","743.957","-274.992","1209.14","469.239","-46.3279","1299.41","561.757","-175.056","1142.1","514.428","222.595","1083.58","730.571","-115.468","67.678","421.183","365.107","876.142","872.671","-120.32","658.355","528.141","105.175","943.47","850.039","-116.575","923.937","523.687","138.583","458.698","nan","nan","nan"
151,0,"603.802","-314.786","1489.59","662.109","-87.831","452.551","744.034","-276.703","1207.79","469.607","-48.2708","1299.13","562.191","-176.139","1141.11","516.461","222.113","1085.59","730.606","-115.598","67.7833","423.429","368.118","880.672","873.183","-121.125","657.595","529.051","105.329","944.383","850.22","-117.639","923.047","525.64","141.844","458.703","nan","nan","nan"
152,0,"603.623","-317.266","1488.29","662.075","-87.8418","452.609","744.102","-278.265","1206.47","469.981","-50.0132","1298.91","562.599","-177.102","1140.2","518.434","221.68","1087.37","730.63","-115.774","67.849","425.633","370.79","884.764","873.176","-121.345","656.128","529.96","105.515","945.172","850.271","-118.656","922.04","527.693","145.163","458.552","nan","nan","nan"
153,0,"603.47","-319.525","1487.03","661.999","-87.8774","452.665","744.162","-279.65","1205.14","470.385","-51.5316","1298.72","562.867","-177.956","1139.35","520.333","221.215","1088.95","730.669","-115.954","67.9311","427.768","373.104","888.434","873.285","-122.274","655.094","530.828","105.642","945.897","850.199","-119.615","920.946","529.767","148.556","458.415","nan","nan","nan"
154,0,"603.385","-321.583","1485.86","661.92","-87.9619","452.727","744.255","-280.897","1203.85","470.758","-52.826","1298.56","563.055","-178.711","1138.56","522.145","220.79","1090.29","730.687","-116.17","67.9271","429.846","375.097","891.638","873.293","-123.335","653.97","531.643","105.87","946.538","850.014","-120.524","919.777","531.977","151.907","458.095","nan","nan","nan"
155,0,"603.361","-323.418","1484.73","661.864","-88.0969","452.782","744.344","-281.985","1202.57","471.204","-53.8958","1298.45","563.186","-179.387","1137.83","523.864","220.346","1091.41","730.733","-116.342","67.9763","431.814","376.838","894.41","873.122","-124.443","652.759","532.44","106.064","947.17","849.71","-121.398","918.546","534.272","155.234","457.828","nan","nan","nan"
156,0,"603.384","-325.044","1483.72","661.828","-88.2423","452.856","744.45","-282.903","1201.34","471.628","-54.7618","1298.33","563.242","-179.894","1137.15","525.447","219.942","1092.28","730.767","-116.513","68.0501","433.618","378.236","896.666","872.778","-125.616","651.475","533.22","106.293","947.774","849.229","-122.239","917.183","536.612","158.502","457.423","nan","nan","nan"
157,0,"603.461","-326.443","1482.76","661.754","-88.3662","452.923","744.555","-283.706","1200.17","472.069","-55.4226","1298.24","563.292","-180.304","1136.52","526.937","219.536","1092.94","730.773","-116.704","68.0927","435.267","379.325","898.469","872.271","-126.873","650.107","534.039","106.525","948.3","848.712","-123.047","915.786","538.953","161.9","457.269","nan","nan","nan"
158,0,"603.611","-327.631","1481.93","661.629","-88.4376","453.006","744.6","-284.332","1199.06","472.494","-55.8938","1298.18","563.349","-180.602","1135.97","528.242","219.205","1093.35","730.796","-116.819","68.2089","436.787","380.108","899.717","871.571","-128.226","648.746","534.737","106.821","948.851","848.026","-123.83","914.328","541.329","165.274","456.912","nan","nan","nan"
159,0,"603.78","-328.595","1481.18","661.457","-88.4368","453.09","744.584","-284.819","1198.05","472.954","-56.1738","1298.13","563.36","-180.761","1135.48","529.437","218.919","1093.58","730.793","-116.948","68.3364","438.149","380.562","900.397","870.681","-129.721","647.331","535.458","107.197","949.314","847.251","-124.568","912.869","543.739","168.628","456.65","nan","nan","nan"
160,0,"603.998","-329.323","1480.56","661.255","-88.3932","453.136","744.511","-285.17","1197.13","473.375","-56.2708","1298.12","563.317","-180.742","1135.1","530.421","218.682","1093.63","730.788","-117.019","68.4947","439.317","380.692","900.56","869.577","-131.281","645.886","536.14","107.597","949.796","846.34","-125.299","911.414","546.187","171.967","456.402","nan","nan","nan"
161,0,"604.251","-329.819","1480.04","660.991","-88.2588","453.176","744.361","-285.376","1196.32","473.778","-56.1933","1298.13","563.253","-180.625","1134.82","531.121","218.556","1093.31","730.787","-117.173","68.6134","440.283","380.417","900.179","868.306","-132.987","644.437","536.864","108.106","950.252","845.312","-125.989","909.967","548.688","175.199","456.152","nan","nan","nan"
162,0,"604.555","-330.105","1479.66","660.629","-88.0008","453.24","744.094","-285.453","1195.64","474.192","-55.9326","1298.17","563.116","-180.384","1134.64","532.043","218.434","1092.98","730.775","-117.295","68.7771","441.081","379.834","899.222","866.881","-134.878","642.981","537.567","108.678","950.703","844.07","-126.607","908.444","551.264","178.432","455.883","nan","nan","nan"
163,0,"604.892","-330.128","1479.36","660.245","-87.6262","453.38","743.756","-285.383","1195.06","474.618","-55.478","1298.23","562.874","-180.022","1134.57","532.735","218.401","1092.32","730.773","-117.414","68.8902","441.674","378.893","897.688","865.291","-136.836","641.547","538.323","109.327","951.205","842.73","-127.233","906.97","553.789","181.601","455.627","nan","nan","nan"
164,0,"605.229","-329.917","1479.19","659.884","-87.2039","453.465","743.281","-285.181","1194.56","475.011","-54.8372","1298.32","562.561","-179.536","1134.57","533.309","218.434","1091.39","730.775","-117.546","68.9207","442.052","377.598","895.635","863.521","-139.024","640.042","539.049","110.09","951.687","841.253","-127.849","905.488","556.353","184.753","455.329","nan","nan","nan"
165,0,"605.581","-329.445","1479.11","659.487","-86.7381","453.43","742.732","-284.838","1194.15","475.454","-53.9968","1298.45","562.258","-178.959","1134.65","533.827","218.51","1090.2","730.789","-117.636","68.965","442.236","375.978","893.048","861.549","-141.372","638.553","539.773","110.956","952.199","839.606","-128.478","903.945","558.984","187.859","455.164","nan","nan","nan"
166,0,"605.939","-328.698","1479.12","659.197","-86.3776","453.458","742.115","-284.371","1193.85","475.909","-52.9849","1298.59","561.928","-178.209","1134.78","534.231","218.659","1088.84","730.82","-117.676","69.0335","442.209","373.977","889.962","859.364","-143.956","637.059","540.506","111.935","952.752","837.854","-129.214","902.399","561.567","190.912","454.883","nan","nan","nan"
167,0,"606.301","-327.709","1479.3","658.919","-86.0138","453.489","741.429","-283.733","1193.63","476.411","-51.7682","1298.76","561.607","-177.299","1134.99","534.515","218.868","1087.31","730.838","-117.755","69.1054","441.926","371.616","886.512","856.948","-146.835","635.537","541.262","112.991","953.316","836.014","-130.063","900.862","564.193","193.915","454.622","nan","nan","nan"
168,0,"606.632","-326.423","1479.57","658.7","-85.6983","453.529","740.656","-282.968","1193.5","476.968","-50.3459","1298.98","561.251","-176.187","1135.26","534.639","219.134","1085.59","730.854","-117.853","69.1801","441.416","368.93","882.573","854.324","-150.023","634.027","541.929","114.188","953.91","834.025","-131.039","899.275","566.684","196.911","454.478","nan","nan","nan"
169,0,"606.949","-324.827","1479.98","658.581","-85.43","453.598","739.825","-282.082","1193.49","477.572","-48.6796","1299.25","560.906","-174.926","1135.67","534.601","219.51","1083.7","730.865","-117.917","69.2589","440.672","365.84","878.218","851.462","-153.56","632.56","542.684","115.422","954.446","831.886","-132.206","897.707","569.091","199.866","454.128","nan","nan","nan"
170,0,"607.242","-322.938","1480.57","658.531","-85.2079","453.648","738.96","-281.047","1193.63","478.249","-46.7677","1299.62","560.543","-173.496","1136.17","534.398","219.946","1081.69","730.919","-117.954","69.3493","439.609","362.468","873.589","848.366","-157.517","631.135","543.348","116.796","955.108","829.56","-133.577","896.152","571.348","203.028","453.977","nan","nan","nan"
171,0,"607.506","-320.736","1481.35","658.586","-85.0439","453.674","738.08","-279.83","1193.96","478.959","-44.5719","1300.03","560.154","-171.855","1136.81","534.118","220.436","1079.41","730.963","-117.99","69.4617","438.226","358.735","868.703","844.981","-161.881","629.791","543.868","118.094","955.776","827.037","-135.185","894.646","573.471","206.192","453.934","nan","nan","nan"
172,0,"607.775","-318.243","1482.36","658.712","-84.9051","453.713","737.269","-278.432","1194.5","479.722","-42.1116","1300.5","559.771","-170.025","1137.58","533.639","221.255","1077.33","731.023","-118.035","69.5844","436.562","354.669","863.538","841.392","-166.755","628.637","544.181","119.169","956.578","824.326","-137.024","893.313","575.475","209.427","453.812","nan","nan","nan"
173,0,"608.057","-315.389","1483.48","658.818","-84.7384","453.807","736.497","-276.807","1195.21","480.537","-39.3815","1301.06","559.416","-168.061","1138.49","533.002","222.197","1074.99","731.058","-118.093","69.6989","434.624","350.2","858.193","837.51","-172.135","627.621","544.575","120.446","957.499","821.289","-139.041","892.014","577.329","212.697","453.478","nan","nan","nan"
174,0,"608.309","-312.238","1484.77","658.914","-84.5104","453.869","735.757","-274.954","1196.11","481.399","-36.3652","1301.68","559.033","-165.935","1139.49","532.262","223.327","1072.61","731.091","-118.165","69.7562","432.349","345.385","852.686","833.434","-178.105","626.915","546.446","122.881","957.976","818.044","-141.249","890.912","579.155","216.026","453.219","nan","nan","nan"
175,0,"608.595","-308.773","1486.26","658.967","-84.2216","453.954","735.087","-272.856","1197.16","482.273","-33.0955","1302.39","558.684","-163.609","1140.65","531.418","224.695","1070.23","731.124","-118.212","69.7966","429.755","340.152","847.164","829.053","-184.697","626.444","547.328","124.656","958.535","814.535","-143.739","889.965","580.864","219.295","453.135","nan","nan","nan"
176,0,"608.873","-304.977","1487.88","659.011","-83.8789","454.041","734.468","-270.499","1198.39","483.195","-29.5282","1303.19","558.336","-161.112","1141.92","530.456","226.275","1067.8","731.161","-118.232","69.8229","426.873","334.585","841.557","824.44","-192.003","626.322","548.272","126.57","958.973","810.787","-146.469","889.113","582.431","222.583","452.955","nan","nan","nan"
177,0,"609.197","-300.849","1489.61","659.015","-83.5083","454.094","733.889","-267.895","1199.79","484.15","-25.6689","1304.04","557.99","-158.414","1143.32","529.484","228.087","1065.42","731.164","-118.244","69.8202","423.708","328.604","836.053","819.453","-199.987","626.484","549.176","128.469","959.433","806.878","-149.543","888.429","583.812","225.872","452.97","nan","nan","nan"
178,0,"609.55","-296.396","1491.47","659.076","-83.1266","454.071","733.341","-265.075","1201.4","485.108","-21.4897","1304.96","557.656","-155.542","1144.84","528.403","230.149","1063.06","731.188","-118.216","69.8193","420.282","322.241","830.619","814.177","-208.853","627.005","550.097","130.534","959.701","802.8","-152.936","887.841","585.164","229.024","452.579","nan","nan","nan"
179,0,"609.913","-291.61","1493.46","657.988","-83.5193","454.47","732.849","-262.033","1203.24","486.101","-17.0326","1305.9","557.392","-152.468","1146.47","527.301","232.497","1060.73","731.213","-118.227","69.8022","416.607","315.554","825.434","808.549","-218.51","627.926","551.096","132.649","959.86","798.512","-156.659","887.419","586.431","232.136","452.185","nan","nan","nan"
180,0,"610.291","-286.508","1495.58","658.384","-82.4966","454.742","732.408","-258.787","1205.22","487.131","-12.3037","1306.91","557.037","-149.17","1148.21","526.106","235.152","1058.43","731.262","-118.174","69.842","412.695","308.47","820.562","802.598","-228.994","629.297","552.083","134.929","959.972","794.015","-160.688","887.164","587.592","235.037","451.905","nan","nan","nan"
181,0,"610.686","-281.083","1497.85","658.382","-82.0933","454.721","731.988","-255.292","1207.32","488.207","-7.26102","1307.98","556.723","-145.649","1150.06","524.781","238.146","1056.17","731.316","-118.162","69.873","408.617","301.076","816.072","796.348","-240.276","631.294","553.064","137.243","960.096","789.384","-165.057","887.192","588.656","237.904","451.609","nan","nan","nan"
182,0,"611.08","-275.289","1500.21","658.376","-81.737","454.733","731.57","-251.541","1209.53","489.348","-1.93258","1309.12","556.425","-141.921","1152.04","523.487","241.379","1054.03","731.332","-118.182","69.9099","404.403","293.419","812.05","789.784","-252.363","633.984","554.065","139.745","960.11","784.582","-169.824","887.519","589.629","240.716","451.286","nan","nan","nan"
183,0,"611.501","-269.153","1502.72","658.38","-81.4751","454.757","731.173","-247.516","1211.94","490.526","3.71699","1310.35","556.177","-137.904","1154.15","522.361","245.078","1051.74","731.324","-118.169","69.9859","400.162","285.506","808.572","782.859","-265.243","637.488","555.026","142.294","960.157","779.714","-174.961","888.272","590.414","243.55","450.881","nan","nan","nan"
184,0,"611.946","-262.67","1505.38","658.362","-81.3268","454.81","730.779","-243.235","1214.53","491.773","9.69831","1311.64","555.957","-133.647","1156.34","520.464","249.029","1050.19","731.314","-118.127","70.0827","395.916","277.369","805.782","775.557","-278.919","641.925","555.867","144.968","960.247","774.762","-180.494","889.482","591.126","246.352","450.552","nan","nan","nan"
185,0,"612.449","-255.819","1508.17","658.856","-81.1067","454.371","730.424","-238.69","1217.38","493.089","16.0273","1313.02","555.779","-129.105","1158.68","518.556","253.458","1048.58","731.293","-118.157","70.1424","391.652","269.16","803.742","767.843","-293.357","647.391","556.615","147.795","960.291","769.764","-186.452","891.263","591.825","248.934","449.795","nan","nan","nan"
186,0,"613.041","-248.607","1511.08","658.725","-80.9317","454.379","730.069","-233.878","1220.47","494.487","22.679","1314.5","555.696","-124.346","1161.15","516.715","258.232","1047.23","731.276","-118.161","70.1969","387.48","260.894","802.528","759.719","-308.483","654.024","557.293","150.771","960.302","764.638","-192.827","893.615","592.441","251.414","449.106","nan","nan","nan"
187,0,"613.693","-241.044","1514.06","658.486","-80.7093","454.384","729.717","-228.878","1223.78","495.982","29.6558","1316.05","555.646","-119.34","1163.68","515.018","263.395","1046.04","731.241","-118.177","70.256","383.459","252.702","802.252","751.265","-324.253","661.896","557.873","153.917","960.351","759.443","-199.594","896.688","592.927","253.647","448.361","nan","nan","nan"
188,0,"614.455","-233.131","1517.16","658.144","-80.4412","454.365","729.387","-223.681","1227.29","497.591","36.9435","1317.68","555.646","-114.079","1166.35","513.639","268.834","1045","731.15","-118.177","70.3203","379.626","244.638","802.914","742.57","-340.543","671.152","558.404","157.228","960.317","754.071","-206.664","900.497","592.947","255.244","450.102","nan","nan","nan"
189,0,"615.304","-224.921","1520.32","657.662","-80.1875","454.347","729.135","-218.286","1230.96","499.261","44.5358","1319.31","555.708","-108.557","1169.08","512.355","274.705","1044.11","731.05","-118.123","70.4222","376.084","236.808","804.489","733.753","-357.289","681.832","558.741","160.63","960.256","748.96","-214.004","905.436","593.568","257.706","447.645","nan","nan","nan"
190,0,"616.306","-216.36","1523.35","657.047","-80.0096","454.369","728.862","-212.683","1234.83","501.121","52.467","1320.99","555.831","-102.769","1171.9","511.265","280.944","1043.36","730.924","-118.172","70.5064","372.845","229.296","806.918","724.748","-374.374","694.156","559.034","164.149","960.073","743.361","-221.46","910.856","593.533","259.559","446.683","nan","nan","nan"
191,0,"617.111","-207.486","1526.59","656.247","-79.8552","454.357","728.645","-206.885","1238.98","503.08","60.6966","1322.72","556.029","-96.7479","1174.8","510.391","287.497","1042.67","730.813","-118.233","70.6514","369.98","222.262","810.182","715.582","-391.741","708.136","559.258","167.84","959.863","737.682","-229.023","917.121","593.127","261.218","446.698","nan","nan","nan"
192,0,"618.356","-198.651","1529.97","655.267","-79.7404","454.346","728.531","-200.92","1243.46","505.18","69.2357","1324.45","556.29","-90.4326","1177.75","509.767","294.374","1042.1","730.686","-118.348","70.7825","367.521","215.728","814.25","706.371","-409.135","723.869","559.497","171.578","959.539","732.027","-236.675","924.333","593.169","263.585","444.075","nan","nan","nan"
193,0,"619.535","-189.435","1533.17","654.093","-79.6738","454.289","728.515","-194.757","1248.2","507.459","78.1061","1326.18","556.621","-83.865","1180.79","509.273","301.6","1041.66","730.568","-118.403","70.9669","365.467","209.818","819.053","697.162","-426.375","741.419","559.708","175.336","959.231","726.393","-244.352","932.483","592.895","266.535","441.257","nan","nan","nan"
194,0,"620.789","-180.039","1536.32","652.637","-79.672","454.182","728.556","-188.366","1253.05","509.847","87.2903","1327.9","557.033","-77.0576","1183.92","509.082","309.116","1041.26","730.409","-118.474","71.1792","363.813","204.6","824.574","688.075","-443.31","760.734","559.814","179.17","958.911","720.813","-251.984","941.616","591.921","267.152","440.342","nan","nan","nan"
195,0,"622.09","-170.441","1539.4","650.967","-79.7687","454.041","728.679","-181.77","1258.05","512.432","96.7983","1329.6","557.443","-69.9888","1187.12","509.349","316.789","1040.96","730.18","-118.541","71.4616","362.54","200.248","830.735","679.181","-459.815","781.95","559.932","182.964","958.533","715.261","-259.516","951.797","590.841","269.071","437.865","nan","nan","nan"
196,0,"623.479","-160.688","1542.44","649.103","-79.9823","453.921","728.766","-174.893","1263.31","515.126","106.577","1331.27","557.854","-62.6846","1190.39","510.002","324.732","1040.62","729.905","-118.637","71.802","361.703","196.739","837.414","670.528","-475.687","804.978","559.985","186.92","958.144","709.877","-266.84","963.084","589.677","270.865","437.306","nan","nan","nan"
197,0,"624.903","-150.761","1545.44","646.962","-80.2982","453.812","728.771","-167.722","1268.9","517.955","116.645","1332.89","558.253","-55.1053","1193.75","511.254","332.866","1040.18","729.591","-118.692","72.2387","361.257","194.212","844.684","662.211","-490.811","829.853","559.998","190.892","957.735","704.647","-273.938","975.461","588.3","273.086","435.884","nan","nan","nan"
198,0,"626.396","-140.661","1548.38","644.501","-80.6674","453.816","728.655","-160.229","1274.8","520.93","126.965","1334.45","558.665","-47.3033","1197.19","513.093","341.124","1039.79","729.201","-118.838","72.7105","361.277","192.665","852.245","654.212","-505.047","856.451","559.964","194.948","957.358","699.528","-280.436","988.647","587.25","274.547","432.811","729.273","-21.7399","899.095"
199,0,"627.943","-130.436","1551.25","641.923","-81.1611","453.799","728.45","-152.522","1280.79","524.07","137.507","1335.91","559.113","-39.2972","1200.73","515.335","349.615","1039.37","728.821","-118.989","73.2203","361.699","192.099","860.09","646.613","-518.147","884.704","559.811","199.168","956.969","695.292","-287.335","1003.94","585.904","276.67","431.525","727.184","-19.4914","900.765"
200,0,"629.534","-120.073","1554.02","639.165","-81.8064","453.827","728.183","-144.649","1286.77","527.395","148.26","1337.25","559.577","-31.1444","1204.29","518.077","358.27","1038.92","728.46","-119.107","73.8397","362.624","192.545","867.979","639.505","-529.989","914.425","559.687","203.466","956.554","690.854","-292.94","1019.31","584.762","278.524","430.343","724.59","-17.9164","902.537"
201,0,"631.183","-109.575","1556.67","636.171","-80.832","452.109","727.941","-136.634","1292.69","530.932","159.231","1338.46","560.095","-22.8689","1207.92","521.165","367.006","1038.46","728.1","-119.318","74.4572","363.952","193.975","875.862","632.936","-540.35","945.484","559.424","207.875","956.194","686.655","-297.839","1035.49","583.411","280.442","428.959","721.783","-16.5206","904.309"
202,0,"632.886","-98.9836","1559.22","633.474","-83.458","453.767","728.011","-128.493","1298.58","534.658","170.34","1339.54","560.639","-14.4341","1211.52","524.811","375.812","1037.88","727.763","-119.56","75.1267","365.731","196.35","883.56","626.963","-549.102","977.658","559.147","212.372","955.782","682.729","-301.951","1052.41","581.874","282.627","428.391","718.912","-15.2459","906.21"
203,0,"634.622","-88.3068","1561.63","630.735","-84.3981","453.723","728.218","-120.197","1304.64","538.603","181.625","1340.42","561.223","-5.87102","1215.09","528.959","384.627","1037.15","727.5","-119.774","75.8274","368.019","199.648","890.967","621.639","-556.161","1010.85","558.835","216.869","955.366","679.077","-305.202","1069.99","580.504","284.608","427.111","715.701","-14.1355","908.386"
204,0,"636.409","-77.5837","1563.86","627.271","-85.8396","453.559","728.42","-111.569","1310.98","542.74","193.028","1341.13","561.919","2.73952","1218.66","533.672","393.37","1036.28","727.258","-120.028","76.5319","370.78","203.731","897.953","616.67","-561.347","1044.3","558.511","221.371","954.891","675.713","-307.591","1088.19","579.203","286.623","425.895","711.876","-13.5619","910.874"
205,0,"638.224","-66.8204","1565.91","623.412","-86.8976","452.675","728.48","-102.551","1317.54","547.073","204.487","1341.63","562.615","11.4817","1222.25","538.496","402.277","1035.3","727.028","-120.356","77.1936","374.034","208.484","904.51","612.698","-564.79","1078.87","558.13","225.811","954.382","672.677","-309.067","1106.95","577.986","288.623","424.56","707.546","-14.4801","914.642"
206,0,"640.101","-56.0502","1567.79","620.069","-88.3794","452.722","728.38","-93.0726","1324.08","551.569","216.045","1341.88","563.239","20.265","1225.87","543.834","411.063","1034.06","726.836","-120.565","78.0353","377.751","213.787","910.698","609.566","-566.477","1114.06","557.713","230.205","953.804","669.981","-309.642","1126.15","576.809","290.458","423.534","703.141","-14.126","918.82"
207,0,"642.019","-45.2997","1569.49","616.509","-89.8098","452.664","728.338","-83.1279","1330.52","556.195","227.646","1341.88","563.729","29.1301","1229.45","549.27","419.866","1032.53","726.62","-120.863","78.8585","381.9","219.527","916.229","607.171","-566.355","1149.63","557.282","234.578","953.181","667.635","-309.274","1145.65","575.432","292.106","422.488","698.93","-13.6432","923.847"
