Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (450)",,,"Reconstruction Position - Unlabeled Track (467)",,,"Reconstruction Position - Unlabeled Track (496)",,,"Reconstruction Position - Unlabeled Track (510)",,,"Reconstruction Position - Unlabeled Track (538)",,,"Reconstruction Position - Unlabeled Track (552)",,,"Reconstruction Position - Unlabeled Track (573)",,,"Reconstruction Position - Unlabeled Track (577)",,,"Reconstruction Position - Unlabeled Track (614)",,,"Reconstruction Position - Unlabeled Track (618)",,,"Reconstruction Position - Unlabeled Track (620)",,,"Reconstruction Position - Unlabeled Track (621)",,,"Reconstruction Position - Unlabeled Track (623)",,
,,"TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ"
Frames,Frames,"mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm"
183,0,"681.604","-38.3335","1355.74","271.278","163.677","969.379","799.12","-123.703","1031.65","510.233","-38.9796","1224.75","460.228","54.71","429.653","763.737","25.585","101.191","637.673","-106.407","460.12","597.948","-300.696","1014.45","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
184,0,"681.101","-44.3948","1354.2","272.563","165.915","970.922","796.175","-129.329","1029.73","510.034","-41.905","1223.51","460.29","55.4668","429.759","761.454","15.2548","99.5194","633.126","-106.908","460.564","596.569","-307.686","1002.07","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
185,0,"680.503","-50.2822","1352.56","274.217","168.309","972.379","793.139","-134.864","1027.55","509.842","-45.154","1222.13","460.335","56.1634","429.883","758.956","5.08533","97.8279","628.74","-107.151","460.813","595.79","-314.801","989.228","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
186,0,"679.98","-56.6218","1350.61","276.245","170.774","973.774","789.973","-140.33","1025.03","509.71","-48.5059","1220.6","460.466","56.8926","429.955","756.299","-4.81076","96.1992","624.473","-107.145","460.824","595.378","-321.253","976.282","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
187,0,"679.488","-63.2528","1348.34","278.663","173.325","975.151","786.717","-145.792","1022.22","509.529","-51.9114","1218.93","460.575","57.4531","430.072","753.428","-14.3846","94.6427","622.339","-107.699","462.262","594.244","-326.896","962.216","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
188,0,"678.993","-70.1058","1345.78","281.399","175.878","976.5","783.434","-151.286","1019.15","509.363","-55.405","1217.13","460.61","57.9332","430.153","750.355","-23.5446","93.0731","617.785","-107.173","461.374","594.008","-332.437","947.787","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
189,0,"678.441","-77.241","1342.89","284.557","178.468","977.816","780.183","-156.811","1015.88","509.189","-58.955","1215.2","460.702","58.4002","430.141","747.167","-32.2229","91.5626","613.967","-107.034","460.802","594.088","-337.487","932.611","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
190,0,"677.867","-84.6038","1339.7","288.019","181.012","979.184","776.969","-162.415","1012.39","508.989","-62.551","1213.16","460.939","58.7618","430.211","743.802","-40.3623","90.0679","610.933","-106.755","460.429","594.625","-341.995","916.734","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
191,0,"677.159","-92.1931","1336.22","291.831","183.512","980.557","773.8","-168.04","1008.64","508.759","-66.1636","1211.01","461.072","58.8907","430.25","740.357","-47.5132","88.6051","608.18","-106.625","459.918","595.817","-345.739","900.435","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
192,0,"676.361","-99.974","1332.46","296.074","185.923","981.941","770.653","-173.579","1004.7","508.515","-69.8279","1208.75","461.175","58.9315","430.265","737.054","-53.7779","87.2791","605.626","-106.544","459.288","597.594","-348.656","884.068","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
193,0,"675.485","-107.919","1328.46","300.683","188.212","983.352","767.514","-178.963","1000.54","508.254","-73.5211","1206.32","461.275","58.8597","430.25","733.883","-58.9976","85.8754","603.41","-106.499","458.771","599.965","-350.707","867.751","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
194,0,"674.518","-116.004","1324.25","306.163","190.697","984.824","764.447","-184.255","996.193","507.948","-77.2464","1203.76","456.762","59.8151","436.865","730.58","-63.5327","84.6279","602.628","-107.075","458.886","602.784","-351.959","851.594","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
195,0,"673.472","-124.216","1319.89","311.069","192.322","986.369","761.397","-189.358","991.661","507.658","-81.0653","1201.11","464.003","58.0314","431.603","726.694","-67.184","83.0526","600.113","-106.914","457.89","606.109","-352.425","835.878","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
196,0,"672.346","-132.524","1315.49","316.719","194.135","987.916","758.505","-194.256","987.056","507.261","-84.9172","1198.41","457.067","59.2438","436.86","724.496","-70.4754","82.4601","598.885","-107.143","457.224","609.735","-352.201","820.687","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
197,0,"671.156","-140.901","1311.07","322.578","195.783","989.571","755.868","-198.909","982.402","506.798","-88.8617","1195.75","462.964","57.4693","431.358","722.174","-71.5828","81.4091","597.542","-107.362","455.486","613.614","-351.391","806.174","423.051","206.557","80.5493","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
198,0,"669.928","-149.335","1306.61","328.705","197.286","991.413","753.458","-203.321","977.606","506.239","-92.8404","1193.14","461.726","56.7143","430.611","721.376","-70.1078","80.7197","596.976","-108.728","454.047","617.61","-350.063","792.372","423.273","206.578","80.7204","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
199,0,"668.671","-157.866","1302.08","335.009","198.7","993.427","751.317","-207.445","972.732","505.623","-96.8599","1190.57","461.802","55.885","430.378","721.449","-67.5355","80.2167","596.705","-109.873","452.688","621.477","-348.313","779.502","423.499","206.508","80.9649","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
200,0,"667.457","-166.515","1297.48","341.546","199.964","995.568","749.466","-211.242","967.792","505.022","-101.05","1188.09","461.9","55.1141","430.272","721.299","-66.2549","79.7054","597.146","-110.798","451.77","625.205","-346.16","767.467","423.711","206.372","81.2832","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
201,0,"666.216","-175.247","1292.79","348.121","201.148","997.842","747.947","-214.602","962.82","504.488","-105.338","1185.57","462.181","54.3023","430.21","720.705","-66.994","79.2757","597.8","-111.606","450.765","628.799","-343.599","756.229","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
202,0,"664.988","-184.017","1288.09","354.925","202.183","1000.25","746.78","-217.591","957.768","503.718","-110.221","1183.3","462.664","53.5593","430.32","720.148","-68.6722","78.874","598.603","-112.44","450.178","632.325","-340.818","745.672","424.306","206.147","82.1385","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
203,0,"663.76","-192.729","1283.35","361.879","203.601","1002.9","746.055","-220.207","952.69","503.481","-114.713","1180.82","463.228","52.8858","430.585","720.129","-69.3867","78.5287","599.598","-114.03","450.365","635.749","-337.69","735.773","424.594","205.851","82.5847","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
204,0,"662.507","-201.302","1278.7","369.004","204.285","1005.53","745.787","-222.543","947.588","503.386","-119.262","1178.26","463.825","52.2384","430.926","720.515","-69.244","78.4914","600.872","-116.244","451.044","639.034","-334.169","726.428","425.196","205.961","83.485","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
205,0,"661.269","-209.724","1274.16","375.983","204.967","1008.58","745.908","-224.574","942.58","503.205","-124.034","1175.71","464.297","51.9642","431.068","720.867","-69.3262","78.6645","603.255","-118.729","452.159","642.315","-330.262","717.639","425.649","205.74","84.0747","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
206,0,"660.057","-217.626","1269.57","383.069","205.519","1011.84","746.349","-226.267","937.8","502.97","-128.917","1173.27","464.676","51.1741","431.349","721.068","-69.7781","78.7072","605.539","-121.541","452.583","645.821","-326.193","709.347","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
207,0,"659.013","-225.431","1265.3","390.065","205.891","1015.28","747.093","-227.604","933.276","502.758","-133.848","1170.88","465.222","51.1453","431.996","721.263","-70.2883","78.6276","607.79","-124.099","452.642","649.735","-322.149","701.56","427.372","206.245","85.7673","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
208,0,"658.075","-232.816","1260.96","397.143","206.036","1018.9","748.114","-228.608","929.029","502.505","-138.776","1168.6","465.353","51.5016","432.555","721.504","-70.6044","78.5899","609.696","-126.786","452.638","653.899","-318.132","694.421","427.993","206.904","86.5579","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
209,0,"657.367","-240.148","1256.99","403.932","205.963","1022.63","749.399","-229.333","925.048","502.285","-143.653","1166.35","465.225","52.2545","433.208","721.726","-70.8711","78.5361","611.632","-129.155","452.762","658.11","-314.276","688.15","434.725","213.969","93.3875","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
210,0,"656.846","-247.195","1253.12","411.124","205.482","1026.48","750.896","-229.804","921.394","502.006","-148.398","1164.07","465.244","52.7753","434.719","721.837","-71.1202","78.421","613.241","-131.206","452.953","662.438","-310.52","682.705","430.256","209.41","88.21","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
211,0,"656.448","-253.862","1249.21","417.704","204.753","1030.36","752.548","-230.1","918.055","501.719","-152.99","1161.79","464.236","54.1043","435.318","721.878","-71.2531","78.3057","614.597","-132.831","453.075","666.987","-306.988","677.789","431.87","211.42","89.1805","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
212,0,"656.36","-260.514","1245.59","424.034","203.728","1034.28","754.361","-230.245","915.054","501.382","-157.439","1159.53","463.229","56.64","435.602","721.915","-71.2956","78.256","615.735","-134.041","452.999","671.77","-303.61","673.364","433.896","213.772","90.2525","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
213,0,"656.329","-266.79","1241.96","430","202.416","1038.19","756.222","-230.302","912.377","501.109","-161.769","1157.34","461.861","59.1889","436.809","721.943","-71.3981","78.2354","616.588","-134.898","452.843","676.625","-300.323","669.399","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
214,0,"656.282","-272.774","1238.47","435.505","200.872","1042.09","758.085","-230.265","909.963","500.848","-166.033","1155.23","460.19","61.9019","438.03","721.996","-71.5324","78.2233","617.158","-135.454","452.62","681.503","-297.098","665.934","439.549","219.75","92.8821","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
215,0,"656.506","-278.682","1235.31","440.528","199.113","1046.01","759.984","-230.082","907.786","500.619","-170.211","1153.21","458.475","65.0491","439.388","722.041","-71.6707","78.2491","617.545","-135.893","452.503","686.381","-294.017","662.882","442.755","223.078","93.7333","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
216,0,"656.703","-284.303","1232.22","445.054","197.246","1049.87","761.819","-229.833","905.819","500.47","-174.397","1151.24","456.832","68.5972","440.905","722.073","-71.8177","78.343","617.943","-136.301","452.553","691.067","-291.078","660.284","446.351","226.347","94.9921","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
217,0,"656.975","-289.65","1229.22","449.153","195.334","1053.68","763.568","-229.51","904.053","500.434","-178.55","1149.26","455.156","72.494","442.497","722.11","-71.9584","78.4837","618.313","-136.646","452.676","695.557","-288.152","658.123","450.362","230.064","96.3008","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
218,0,"657.399","-294.826","1226.32","452.932","193.359","1057.36","765.149","-229.179","902.491","500.47","-182.677","1147.27","453.776","76.5708","444.14","722.168","-72.1086","78.659","618.653","-136.975","452.832","699.834","-285.306","656.199","454.528","233.716","98.148","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
219,0,"657.814","-299.764","1223.54","456.399","191.404","1060.94","766.623","-228.851","901.078","500.602","-186.729","1145.3","452.704","80.7001","445.966","722.218","-72.2778","78.8548","619.051","-137.199","452.837","703.826","-282.503","654.329","459.815","238.959","100.508","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
220,0,"658.222","-304.467","1220.88","459.573","189.475","1064.47","767.949","-228.67","899.773","500.816","-190.756","1143.29","452.287","84.4828","447.412","722.254","-72.4251","79.0423","619.35","-137.569","452.824","707.544","-279.848","652.504","463.014","241.69","102.129","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
221,0,"658.686","-308.939","1218.34","462.493","187.648","1067.98","769.106","-228.665","898.56","501.117","-194.728","1141.3","452.43","87.9876","448.893","722.294","-72.5567","79.2245","618.42","-138.064","453.618","711.051","-277.34","650.372","467.39","246.053","104.066","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
222,0,"659.228","-313.259","1215.99","465.195","185.818","1071.37","770.09","-228.849","897.455","501.447","-198.665","1139.3","453.129","91.265","450.262","722.322","-72.6928","79.4091","618.64","-138.25","453.893","714.337","-275.031","647.757","471.725","250.496","105.994","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
223,0,"659.907","-317.346","1213.6","467.699","184.195","1074.89","770.808","-229.104","896.361","501.848","-202.47","1137.32","454.271","94.229","451.259","722.354","-72.8364","79.6325","618.932","-138.525","454.137","717.482","-272.861","644.912","481.8","260.652","113.234","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
224,0,"660.624","-321.221","1211.3","469.691","182.867","1078.47","771.212","-229.459","895.271","502.308","-206.119","1135.33","455.808","97.0487","452.121","722.395","-72.9837","79.8512","619.28","-138.869","454.264","720.593","-270.765","641.909","486.269","265.293","115.1","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
225,0,"661.109","-324.832","1208.96","472.307","181.226","1082.22","771.302","-229.868","894.187","502.79","-209.63","1133.41","457.709","99.8123","453.135","722.42","-73.1263","80.0511","619.573","-139.117","454.451","723.772","-268.763","638.831","484.89","264.864","111.884","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
226,0,"661.728","-328.383","1206.74","474.351","179.904","1085.93","771.147","-230.317","893.095","503.284","-212.928","1131.53","459.819","102.279","454.037","722.444","-73.2708","80.2341","619.819","-139.242","454.706","727.055","-266.728","635.793","489.36","270.097","113.962","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
227,0,"662.363","-331.957","1204.65","476.36","178.665","1089.7","770.872","-230.796","892.002","503.749","-215.92","1129.69","462.137","104.494","454.963","722.475","-73.3915","80.3814","620.244","-139.933","454.311","730.258","-264.626","632.798","493.872","275.466","116.171","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
228,0,"662.604","-335.083","1202.31","478.264","177.512","1093.44","770.522","-231.309","890.862","504.173","-218.689","1127.94","464.571","106.831","456.051","722.494","-73.4736","80.5124","621.047","-139.205","454.648","733.409","-262.703","630.029","498.41","280.862","118.365","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
229,0,"662.757","-338.208","1200.05","480.136","176.387","1097.14","770.133","-231.747","889.688","504.545","-221.156","1126.27","467.128","109.19","456.674","722.542","-73.5649","80.6181","621.322","-139.224","454.743","736.425","-260.567","627.596","503.08","286.462","120.635","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
230,0,"662.732","-341.172","1197.75","481.918","175.28","1100.77","769.787","-232.064","888.505","504.808","-223.41","1124.7","469.771","111.773","457.239","722.615","-73.6571","80.6886","621.626","-139.139","454.81","739.342","-258.2","625.312","507.863","292.105","122.871","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
231,0,"662.542","-343.97","1195.36","483.52","174.155","1104.28","769.506","-232.255","887.35","504.971","-225.41","1123.23","472.496","114.405","457.543","722.691","-73.7543","80.7417","621.953","-139.008","454.851","742.27","-255.787","623.099","512.857","297.843","125.161","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
232,0,"662.262","-346.613","1192.93","485.066","172.982","1107.59","769.295","-232.241","886.264","505.043","-227.233","1121.85","475.055","117.344","458.194","722.74","-73.8506","80.7675","622.165","-138.833","454.863","745.279","-253.582","621.11","518.058","303.659","127.463","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
233,0,"661.896","-349.117","1190.45","486.537","171.75","1110.7","769.247","-232.103","885.173","504.931","-228.857","1120.58","477.614","120.244","458.489","722.777","-73.9541","80.7823","622.337","-138.56","454.895","748.102","-251.753","619.464","523.393","309.47","129.696","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
234,0,"661.511","-351.479","1187.94","487.987","170.423","1113.52","769.365","-231.856","884.091","504.731","-230.365","1119.39","480.199","123.249","458.742","722.797","-74.0386","80.7852","622.398","-138.282","454.93","750.948","-250.103","617.969","528.971","315.339","131.957","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
235,0,"661.106","-353.727","1185.43","489.356","169.061","1116.08","769.602","-231.491","883.037","504.437","-231.727","1118.26","482.596","126.612","459.386","722.798","-74.1421","80.794","622.492","-137.845","454.923","753.956","-248.138","616.423","534.677","321.11","134.149","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
236,0,"660.668","-355.834","1182.94","490.649","167.671","1118.41","769.96","-231.064","881.922","504.041","-232.954","1117.16","485","129.905","459.651","722.768","-74.2519","80.8036","622.36","-137.309","454.924","756.928","-246.542","614.966","540.678","327.128","136.324","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
237,0,"660.207","-357.8","1180.49","491.826","166.296","1120.53","770.402","-230.647","880.748","503.68","-234.053","1116.06","487.437","133.39","460.139","722.736","-74.3579","80.8158","622.226","-136.849","454.886","759.529","-245.389","613.787","546.46","332.602","138.577","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
238,0,"659.716","-359.612","1178.08","492.875","164.92","1122.42","770.925","-230.338","879.533","503.357","-235.066","1114.96","489.813","136.922","460.745","722.725","-74.4779","80.8265","621.933","-136.295","454.833","762.218","-245.259","613.062","552.49","338.136","140.767","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
239,0,"659.264","-361.283","1175.77","494.097","163.883","1124.35","771.525","-230.014","878.392","503.119","-236.019","1113.82","492.378","140.374","460.967","722.686","-74.6042","80.8162","621.561","-135.69","454.807","764.241","-244.408","612.166","558.565","343.604","142.989","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
240,0,"658.827","-362.777","1173.56","494.922","162.68","1125.88","772.253","-229.637","877.488","502.955","-236.797","1112.69","494.784","144.026","461.636","722.608","-74.7215","80.8386","621.078","-135.055","454.775","765.936","-243.528","611.225","565.003","349.183","145.062","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
241,0,"658.482","-364.111","1171.47","495.591","161.553","1127.21","772.951","-229.452","876.399","502.867","-237.557","1111.51","497.325","147.569","462.119","722.513","-74.8365","80.8867","620.598","-134.419","454.755","767.356","-242.747","610.352","570.829","354.011","147.267","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
242,0,"658.212","-365.33","1169.44","496.172","160.412","1128.31","773.617","-229.326","875.267","502.806","-238.287","1110.37","499.819","151.19","462.764","722.411","-74.8959","80.9052","620.007","-133.717","454.822","768.498","-242.057","609.451","576.92","359.027","149.391","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
243,0,"657.992","-366.399","1167.51","496.612","159.354","1129.17","774.242","-229.273","874.103","502.722","-238.909","1109.21","502.386","154.685","463.2","722.313","-74.9488","80.9301","619.396","-133.07","454.845","769.36","-241.535","608.49","583.384","364.288","151.273","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
244,0,"657.873","-367.388","1165.65","496.994","158.348","1129.87","774.779","-229.265","872.933","502.69","-239.554","1108.13","504.942","158.484","463.925","722.2","-75.0033","80.9435","618.785","-132.39","454.877","769.943","-241.166","607.491","589.416","368.823","153.184","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
245,0,"657.812","-368.279","1163.86","497.232","157.423","1130.3","775.262","-229.297","871.737","502.607","-240.084","1107.03","507.638","162.195","464.259","722.086","-75.0478","80.9432","618.146","-131.732","454.947","770.242","-240.919","606.435","595.372","373.36","154.911","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
246,0,"657.82","-369.042","1162.16","497.428","156.597","1130.55","775.629","-229.375","870.503","502.559","-240.614","1105.96","510.382","166.018","464.849","721.983","-75.0732","80.9006","617.571","-131.145","454.999","770.309","-240.813","605.356","600.884","377.605","156.547","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
247,0,"657.891","-369.681","1160.53","497.478","155.851","1130.6","775.887","-229.473","869.23","502.514","-241.053","1104.89","513.154","169.759","465.287","721.879","-75.1064","80.8377","616.99","-130.562","454.942","770.1","-240.792","604.143","607.308","381.579","158.301","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
248,0,"658.028","-370.224","1159.01","497.471","155.162","1130.51","775.983","-229.579","867.932","502.531","-241.471","1103.86","515.977","173.534","465.92","721.789","-75.156","80.7905","616.481","-129.984","454.846","769.708","-240.875","602.874","612.951","385.586","159.829","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
249,0,"658.167","-370.666","1157.55","497.279","154.542","1130.13","775.897","-229.687","866.599","502.59","-241.657","1102.83","518.832","177.289","466.343","721.706","-75.2297","80.7752","615.944","-129.405","454.777","769.164","-241.029","601.522","618.374","389.229","161.258","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
250,0,"658.363","-371.003","1156.17","496.97","154.083","1129.65","775.659","-229.783","865.244","502.715","-241.893","1101.83","521.669","181.087","466.847","721.656","-75.3105","80.7734","615.433","-128.834","454.747","768.476","-241.286","600.141","623.807","392.824","162.594","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
251,0,"658.563","-371.225","1154.84","496.615","153.66","1128.97","775.263","-229.866","863.876","502.866","-241.935","1100.82","524.418","184.959","467.42","721.634","-75.3935","80.7839","614.895","-128.267","454.731","767.562","-241.635","598.733","629.096","396.197","163.84","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
252,0,"658.757","-371.348","1153.54","496.102","153.415","1128.15","774.707","-229.916","862.461","503.031","-241.935","1099.88","527.247","188.734","467.853","721.627","-75.4777","80.8068","614.334","-127.758","454.749","766.534","-242.013","597.287","634.447","399.494","165.029","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
253,0,"658.929","-371.37","1152.29","495.369","153.22","1126.97","774.012","-229.958","861.035","503.137","-241.769","1098.94","529.974","192.549","468.508","721.628","-75.5544","80.8274","613.74","-127.27","454.759","765.399","-242.487","595.816","639.611","402.525","166.129","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
254,0,"659.053","-371.265","1151.05","494.511","153.181","1125.7","773.191","-229.968","859.572","503.24","-241.528","1098.09","532.637","196.346","469.112","721.599","-75.6088","80.8408","613.122","-126.789","454.798","764.18","-243.011","594.326","644.784","405.512","167.118","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
255,0,"659.105","-371.061","1149.84","493.166","152.923","1123.86","772.261","-229.955","858.099","503.289","-241.168","1097.27","535.197","200.148","469.77","721.536","-75.6269","80.8104","612.597","-126.336","454.863","762.858","-243.58","592.81","649.649","408.198","168.033","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
256,0,"659.073","-370.791","1148.66","491.972","153.265","1122.24","771.258","-229.903","856.615","503.357","-240.709","1096.5","537.723","203.984","470.413","721.433","-75.6145","80.7618","612.042","-125.869","454.896","761.459","-244.21","591.265","654.51","410.869","168.819","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
257,0,"658.969","-370.359","1147.5","490.507","153.915","1120.49","770.145","-229.819","855.069","503.373","-240.125","1095.74","540.248","207.859","471.084","721.308","-75.5702","80.6984","611.516","-125.445","454.851","760.025","-244.844","589.746","659.279","413.493","169.5","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
258,0,"658.829","-369.852","1146.38","489.116","154.615","1118.51","768.991","-229.672","853.538","503.48","-239.349","1095.06","542.649","211.682","471.672","721.176","-75.532","80.6291","610.998","-124.961","454.81","758.554","-245.496","588.231","663.845","415.962","170.07","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
259,0,"658.628","-369.239","1145.29","487.733","155.418","1116.39","767.783","-229.452","852.024","503.477","-238.469","1094.38","545.061","215.296","472.023","721.047","-75.5042","80.5573","610.53","-124.438","454.75","757.045","-246.154","586.763","668.254","418.349","170.569","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
260,0,"658.43","-368.517","1144.23","486.249","156.313","1114.12","766.528","-229.177","850.48","503.471","-237.525","1093.76","547.409","218.954","472.545","720.95","-75.4992","80.5018","609.98","-123.811","454.672","755.476","-246.806","585.282","672.533","420.6","170.977","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
261,0,"658.19","-367.672","1143.23","484.62","157.401","1111.76","765.233","-228.816","848.943","503.492","-236.338","1093.23","549.642","222.536","472.917","720.88","-75.4978","80.4647","609.506","-123.17","454.679","753.855","-247.431","583.909","676.662","422.764","171.328","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
262,0,"657.93","-366.71","1142.26","482.815","158.591","1109.41","763.9","-228.402","847.439","503.423","-235.115","1092.75","551.868","226.051","473.225","720.827","-75.5147","80.4533","609.035","-122.456","454.644","752.147","-248.02","582.57","680.679","424.914","171.613","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
263,0,"657.633","-365.609","1141.36","480.874","159.839","1106.99","762.558","-227.941","845.927","503.323","-233.716","1092.32","553.912","229.474","473.455","720.808","-75.543","80.4539","608.657","-121.739","454.678","750.308","-248.598","581.219","684.58","426.995","171.82","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
264,0,"657.297","-364.389","1140.54","478.841","161.115","1104.33","761.226","-227.35","844.555","503.289","-232.028","1091.96","555.921","232.8","473.711","720.795","-75.5687","80.4576","608.315","-121.087","454.746","748.49","-249.151","580.019","688.367","428.963","171.994","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
265,0,"656.967","-363.041","1139.85","477.242","162.414","1101.77","759.879","-226.708","843.205","503.222","-230.228","1091.69","557.783","236.06","473.909","720.785","-75.5893","80.4828","608.037","-120.401","454.804","746.602","-249.688","578.93","691.972","430.902","172.092","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
