Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (450)",,,"Reconstruction Position - Unlabeled Track (467)",,,"Reconstruction Position - Unlabeled Track (496)",,,"Reconstruction Position - Unlabeled Track (510)",,,"Reconstruction Position - Unlabeled Track (538)",,,"Reconstruction Position - Unlabeled Track (552)",,,"Reconstruction Position - Unlabeled Track (573)",,,"Reconstruction Position - Unlabeled Track (610)",,,"Reconstruction Position - Unlabeled Track (621)",,,"Reconstruction Position - Unlabeled Track (623)",,,"Reconstruction Position - Unlabeled Track (626)",,,"Reconstruction Position - Unlabeled Track (627)",,,"Reconstruction Position - Unlabeled Track (631)",,,"Reconstruction Position - Unlabeled Track (633)",,
,,"TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ"
Frames,Frames,"mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm"
125,0,"740.126","49.2522","1360.79","312.153","142.616","950.498","853.062","39.2314","1030.36","562.394","-22.152","1241.19","481.346","25.2624","427.07","809.508","187.151","84.2797","744.982","18.8451","428.403","415.733","-112.921","938.57","372.977","107.988","1296.43","557.85","-43.7876","1557.75","696.945","-135.068","1139.93","735.27","35.8304","939.983","426.246","181.235","92.9181","nan","nan","nan"
126,0,"737.567","46.4979","1360.9","311.328","142.569","950.062","851.503","31.3321","1031.18","559.618","-22.7724","1240.99","480.322","25.7707","427.047","808.951","186.053","85.6752","743.81","11.7452","428.959","412.753","-113.657","939.787","371.408","108.929","1296.17","555.513","-44.9107","1557.16","692.53","-139.955","1141.43","733.294","34.9809","940.608","nan","nan","nan","nan","nan","nan"
127,0,"735.012","43.6082","1360.92","310.481","142.579","949.657","850.379","23.3013","1032.22","556.978","-23.4268","1240.64","479.235","26.1265","427.019","808.254","184.851","87.331","742.549","4.50717","429.566","409.783","-114.272","940.723","369.951","109.704","1295.89","553.266","-46.1163","1556.52","688.483","-145.139","1142.67","731.716","33.9772","940.998","nan","nan","nan","nan","nan","nan"
128,0,"732.148","40.2875","1360.83","309.699","142.699","949.401","849.119","15.6673","1033.46","554.503","-24.1315","1240.19","478.21","26.6142","426.837","807.368","183.514","89.0123","740.918","-2.79645","430.271","406.633","-114.468","941.307","368.565","110.349","1295.63","551.136","-47.4286","1555.87","684.981","-150.335","1143.87","730.378","33.0131","941.323","425.761","181.853","92.1864","nan","nan","nan"
129,0,"729.766","37.1336","1360.86","308.912","142.965","949.127","847.843","8.21671","1034.68","552.191","-24.8827","1239.62","477.295","26.8249","426.883","806.365","181.896","90.8589","738.749","-9.93059","431.482","403.591","-114.832","941.338","367.3","110.844","1295.42","549.08","-48.8627","1555.23","680.885","-155.045","1144.44","729.183","32.2833","941.611","nan","nan","nan","nan","nan","nan"
130,0,"727.474","33.8452","1360.82","308.163","143.28","948.953","846.542","0.78775","1035.69","550.025","-25.7024","1238.92","476.355","26.9816","426.864","805.162","180.103","92.9531","736.66","-16.8711","432.3","400.726","-115.306","940.849","366.142","111.165","1295.2","547.115","-50.4033","1554.61","676.851","-160.113","1144.14","728.157","31.811","941.866","425.531","182.071","91.9483","nan","nan","nan"
131,0,"725.287","30.3767","1360.69","307.417","143.766","948.911","845.232","-6.48543","1036.62","548.03","-26.605","1238.14","475.595","26.8929","427.065","803.671","177.998","95.3291","734.403","-23.5652","432.663","397.702","-115.572","940.03","365.112","111.335","1295.03","545.252","-52.0723","1554.04","672.713","-165.394","1143.29","727.321","31.3788","942.131","nan","nan","nan","nan","nan","nan"
132,0,"723.203","26.7012","1360.51","306.709","144.359","948.91","843.931","-13.5294","1037.44","546.148","-27.5891","1237.26","474.874","26.8417","427.16","802.128","175.871","97.8691","731.509","-30.1082","433.268","394.512","-115.621","938.908","364.238","111.361","1294.88","543.479","-53.906","1553.57","668.789","-171.2","1142.22","726.815","31.5386","941.965","nan","nan","nan","nan","nan","nan"
133,0,"721.224","22.9851","1360.52","305.984","145.063","949.149","842.672","-20.3525","1038.2","544.399","-28.6373","1236.31","474.4","26.9431","427.18","800.66","173.147","100.495","728.492","-36.2781","433.688","391.181","-115.553","937.331","363.464","111.194","1294.77","541.775","-55.8655","1553.14","665.049","-176.974","1140.39","725.904","30.9365","942.237","nan","nan","nan","nan","nan","nan"
134,0,"719.416","18.8352","1360.13","305.292","145.952","949.482","841.408","-26.9714","1038.84","542.746","-29.7396","1235.35","473.931","26.9359","427.261","799.319","169.852","103.041","725.298","-42.3435","434.539","387.788","-115.289","935.318","362.839","110.893","1294.73","540.174","-58.0036","1552.75","661.437","-182.7","1138.05","725.032","30.3554","942.376","nan","nan","nan","nan","nan","nan"
135,0,"717.561","14.7163","1359.8","304.684","146.999","949.837","840.244","-33.5144","1039.26","541.178","-30.9075","1234.37","473.416","26.9628","427.26","798.084","166.014","105.464","722.021","-48.4376","435.76","384.348","-114.828","932.844","362.347","110.465","1294.77","538.618","-60.2695","1552.37","658.013","-188.685","1135.33","724.207","29.8081","942.052","nan","nan","nan","nan","nan","nan"
136,0,"715.794","10.5311","1359.38","304.208","148.178","950.412","838.918","-39.5655","1039.7","539.685","-32.1509","1233.39","472.951","26.9247","427.415","796.926","161.667","107.538","718.594","-54.3324","437.209","381.143","-113.983","929.861","361.996","109.907","1294.83","537.163","-62.7207","1552","654.662","-194.914","1132.06","723.647","29.438","942.212","nan","nan","nan","nan","nan","nan"
137,0,"714.119","6.23248","1358.9","303.852","149.592","951.063","837.555","-45.4595","1039.88","538.284","-33.45","1232.4","472.582","26.9514","427.618","795.755","156.885","109.297","715.056","-59.949","438.711","378.402","-112.633","926.275","361.695","109.185","1294.96","535.774","-65.2957","1551.6","651.348","-201.327","1128.06","721.983","29.3389","941.661","nan","nan","nan","nan","nan","nan"
138,0,"712.49","1.86809","1358.36","303.597","151.145","951.818","835.998","-51.0028","1039.83","536.972","-34.8139","1231.43","472.175","27.0913","427.778","794.742","151.393","110.726","711.356","-65.2505","440.157","375.164","-111.36","922.488","361.429","108.272","1295.1","534.51","-68.0675","1551.19","648.24","-208.117","1123.25","721.231","28.4902","941.215","nan","nan","nan","nan","nan","nan"
139,0,"710.96","-2.54409","1357.78","303.404","152.871","952.651","834.913","-56.7931","1039.59","535.738","-36.2438","1230.5","471.881","27.3497","427.909","793.707","145.256","111.765","707.472","-70.1816","441.56","371.9","-109.793","918.413","361.279","107.215","1295.22","533.326","-71.0069","1550.7","645.173","-215.035","1117.77","721.031","27.2304","940.717","nan","nan","nan","nan","nan","nan"
140,0,"709.54","-7.00788","1357.14","303.36","154.779","953.612","833.681","-62.214","1039.21","534.576","-37.7854","1229.57","471.574","27.7039","428.057","792.72","138.539","112.453","703.454","-74.7668","442.933","368.689","-107.958","913.969","361.368","106.146","1295.32","532.216","-74.1074","1550.14","642.429","-222.062","1111.77","719.826","26.3005","940.255","nan","nan","nan","nan","nan","nan"
141,0,"708.253","-11.5709","1356.4","303.417","156.836","954.65","832.499","-67.4743","1038.69","533.505","-39.4068","1228.64","471.321","28.1907","428.229","791.984","131.18","112.746","699.221","-78.9768","444.264","365.435","-105.726","909.252","361.932","105.424","1295.48","531.232","-77.3808","1549.51","639.118","-229.01","1104.46","719.243","25.1083","939.79","nan","nan","nan","nan","nan","nan"
142,0,"707.062","-16.1994","1355.55","303.557","159.024","955.773","831.359","-72.571","1038.04","532.551","-41.1207","1227.7","470.992","28.8475","428.334","791.211","123.507","112.768","694.926","-82.8759","445.636","362.209","-103.21","904.246","362.351","104.438","1295.73","530.349","-80.8276","1548.81","635.935","-235.838","1096.18","718.824","23.9533","939.662","nan","nan","nan","nan","nan","nan"
143,0,"705.991","-20.921","1354.61","303.851","161.301","956.946","830.228","-77.4937","1037.24","531.703","-42.9311","1226.75","470.638","29.4596","428.587","790.341","115.536","112.222","690.453","-86.3346","446.857","359.036","-100.342","899.026","362.712","103.235","1296","529.588","-84.4627","1548.07","633.268","-242.611","1087.23","718.629","22.3174","939.042","nan","nan","nan","nan","nan","nan"
144,0,"705.053","-25.7421","1353.62","304.365","163.702","958.21","829.009","-82.2916","1036.17","530.909","-44.8314","1225.75","470.353","30.2343","428.78","789.294","107.203","111.427","686.003","-89.4951","448.095","355.943","-97.0913","893.637","363.135","101.919","1296.31","528.915","-88.2412","1547.29","631.227","-249.773","1077.55","718.193","20.9661","938.537","nan","nan","nan","nan","nan","nan"
145,0,"704.204","-30.6212","1352.58","305.068","166.184","959.565","827.799","-86.9371","1034.99","530.236","-46.8344","1224.78","470.298","31.0816","429.043","788.235","98.541","110.358","681.558","-92.2935","449.307","352.956","-93.5271","888.049","363.687","100.538","1296.56","528.39","-92.2123","1546.47","629.499","-256.723","1067.55","718.132","19.3654","938.075","nan","nan","nan","nan","nan","nan"
146,0,"703.474","-35.5929","1351.45","305.978","168.772","960.994","826.472","-91.4941","1033.6","529.629","-48.932","1223.74","470.248","31.9201","429.266","787.16","89.6298","109.184","677.15","-94.8263","450.536","350.171","-89.5578","882.347","364.293","99.0155","1296.86","527.944","-96.318","1545.56","627.519","-263.482","1056.55","717.96","17.8641","937.568","nan","nan","nan","nan","nan","nan"
147,0,"702.833","-40.6407","1350.23","307.092","171.435","962.508","825.243","-96.0676","1032.17","529.087","-51.124","1222.66","470.211","32.8393","429.416","786.035","80.6187","107.898","672.745","-97.0468","451.7","347.543","-85.1875","876.601","365.026","97.4332","1297.16","527.629","-100.602","1544.61","626.162","-270.316","1045.36","717.923","16.1925","936.886","nan","nan","nan","nan","nan","nan"
148,0,"702.245","-45.8086","1348.88","308.368","174.099","964.082","823.298","-100.509","1030.12","528.634","-53.3972","1221.53","470.157","33.6569","429.633","785.009","71.3961","106.655","668.228","-98.9399","452.764","344.504","-80.6923","871.187","365.838","95.6985","1297.48","527.415","-105.028","1543.62","624.721","-276.793","1033.73","718.103","14.4478","936.159","nan","nan","nan","nan","nan","nan"
149,0,"701.708","-51.1204","1347.42","309.901","176.839","965.801","822.104","-105.29","1028.4","528.255","-55.7503","1220.34","470.125","34.5338","429.796","783.824","62.0964","105.153","663.781","-100.546","453.827","341.929","-76.1667","865.532","366.798","93.8185","1297.83","527.325","-109.598","1542.55","623.679","-283.029","1021.96","718.113","13.0341","935.533","nan","nan","nan","nan","nan","nan"
150,0,"701.158","-56.9589","1345.85","311.647","179.537","967.575","819.459","-110.535","1025.66","527.932","-58.2011","1219.08","470.12","35.353","429.898","781.81","52.4209","102.752","659.331","-101.821","454.752","340.24","-70.3922","859.138","367.865","91.8219","1298.12","527.343","-114.291","1541.43","622.776","-289.055","1009.85","718.524","11.1256","934.937","427.062","183.974","92.2176","nan","nan","nan"
151,0,"700.768","-62.3758","1344.06","313.487","182.207","969.39","818.09","-114.794","1023.7","527.697","-60.7506","1217.75","470.367","36.165","430.154","780.208","42.7228","101.2","654.905","-102.781","455.439","338.36","-64.7593","853.332","369.027","89.7394","1298.42","527.455","-119.12","1540.22","622.096","-295.141","997.002","718.829","9.27558","933.964","427.199","184.11","92.2478","nan","nan","nan"
152,0,"700.478","-67.7844","1342.04","315.497","184.813","971.25","816.322","-119.276","1021.35","527.547","-63.4068","1216.33","470.693","36.9036","430.28","778.464","33.0314","99.6153","650.782","-103.5","456.204","336.673","-58.8625","847.655","370.322","87.5382","1298.66","527.738","-124.066","1538.95","621.507","-300.955","983.658","719.244","7.31078","932.893","427.352","184.261","92.2656","nan","nan","nan"
153,0,"700.117","-73.7108","1339.79","317.755","187.382","973.199","814.168","-124.034","1018.72","527.444","-66.1172","1214.76","471.045","37.5728","430.352","776.5","23.4531","98.0509","646.702","-103.949","456.749","335.225","-52.7942","842.04","371.764","85.2786","1298.86","528.132","-129.131","1537.65","621.158","-306.654","969.508","719.725","5.2312","931.732","427.525","184.418","92.2815","nan","nan","nan"
154,0,"699.77","-79.85","1337.34","320.253","189.895","975.224","812.631","-128.33","1016.86","527.424","-68.9536","1213.08","471.485","38.2375","430.441","774.35","14.1117","96.4891","642.968","-104.258","457.244","333.923","-46.4344","836.639","373.332","82.9041","1299.05","528.656","-134.309","1536.25","621.809","-312.175","955.018","720.299","3.01793","930.449","427.67","184.572","92.331","nan","nan","nan"
155,0,"699.397","-86.1287","1334.7","322.962","192.371","977.305","809.559","-134.079","1013.13","527.431","-71.8314","1211.3","471.85","38.7451","430.506","772.095","5.06939","94.8818","639.229","-104.316","457.399","332.782","-39.8641","831.422","375.005","80.4615","1299.24","529.27","-139.594","1534.78","621.474","-316.313","939.079","720.936","0.668567","929.071","427.835","184.704","92.3744","nan","nan","nan"
156,0,"699.022","-92.5493","1331.95","325.894","194.744","979.443","807.229","-139.255","1010.34","527.454","-74.7921","1209.43","472.348","39.2823","430.52","769.632","-3.56919","93.308","637.164","-104.809","458.695","331.882","-33.2087","826.371","376.774","77.8701","1299.42","530.035","-145.026","1533.27","622.168","-320.047","922.901","721.539","-1.87711","927.481","428.003","184.818","92.4034","nan","nan","nan"
157,0,"698.608","-99.0698","1329.05","329.072","197.044","981.607","804.896","-144.539","1007.47","527.567","-77.8354","1207.51","472.886","39.7245","430.542","767.069","-11.6781","91.7628","633.918","-104.701","458.536","331.124","-26.4387","821.575","378.675","75.2354","1299.61","530.901","-150.586","1531.69","623.256","-322.94","906.452","722.174","-4.37271","925.818","428.195","184.94","92.4155","nan","nan","nan"
158,0,"698.179","-105.708","1326","332.513","199.186","983.806","802.54","-149.92","1004.5","527.666","-80.9022","1205.48","473.489","40.0466","430.624","764.443","-19.2477","90.2588","630.867","-104.412","458.248","330.546","-19.6654","816.999","380.699","72.549","1299.74","531.879","-156.271","1530.05","624.786","-324.851","889.967","722.76","-6.9796","924.021","428.332","185.048","92.4948","nan","nan","nan"
159,0,"697.726","-112.466","1322.84","336.213","201.203","986.055","800.116","-155.379","1001.37","527.8","-84.02","1203.4","474.121","40.3524","430.598","762.005","-26.0453","89.1813","628.144","-104.099","457.905","330.115","-12.8518","812.582","382.811","69.8058","1299.88","532.951","-162.096","1528.32","626.764","-325.838","873.431","723.284","-9.65159","922.181","428.509","185.183","92.544","nan","nan","nan"
160,0,"697.242","-119.356","1319.48","340.191","203.03","988.321","797.616","-160.979","998.002","527.958","-87.1663","1201.22","474.524","40.4259","430.521","758.876","-32.1421","87.1931","626.264","-103.998","457.782","329.88","-5.95098","808.338","385.051","67.0317","1300","534.127","-168.07","1526.49","629.228","-325.983","857.07","723.775","-12.543","920.307","428.69","185.286","92.606","nan","nan","nan"
161,0,"696.741","-126.398","1315.89","344.435","204.644","990.566","795.155","-166.618","994.534","528.182","-90.3378","1199","474.993","40.4179","430.533","756.256","-37.3752","85.7599","624.448","-103.93","457.433","329.844","1.06139","804.274","387.401","64.1631","1300.13","535.381","-174.171","1524.57","632.12","-325.451","841.068","724.267","-15.6816","918.34","428.894","185.394","92.6715","nan","nan","nan"
162,0,"696.242","-133.591","1312.09","348.901","206.078","992.811","792.802","-172.302","990.924","528.145","-93.9529","1196.93","475.335","40.319","430.526","753.376","-42.1387","84.2469","624.662","-104.094","458.152","329.97","8.19518","800.406","389.9","61.2554","1300.33","536.688","-180.392","1522.55","635.357","-324.245","825.499","724.79","-19.0477","916.297","429.114","185.469","92.7564","nan","nan","nan"
163,0,"695.727","-140.932","1308.13","353.593","207.229","995.03","790.516","-178.005","987.126","528.404","-97.2469","1194.66","470.781","41.4156","437.053","750.085","-46.1455","82.9017","623.213","-103.824","456.388","330.208","15.4625","796.694","392.584","58.3359","1300.54","538.082","-186.779","1520.41","638.926","-322.557","810.62","725.389","-22.8566","914.185","429.35","185.547","92.8421","nan","nan","nan"
164,0,"695.236","-148.376","1304.04","358.488","208.233","997.298","788.345","-183.593","983.222","528.793","-100.47","1192.36","478.502","39.3555","431.636","747.549","-48.087","81.634","623.08","-103.814","454.922","330.55","22.9145","793.134","395.417","55.35","1300.8","539.518","-193.272","1518.17","642.74","-320.468","796.468","725.899","-26.8751","911.967","429.543","185.609","92.9841","nan","nan","nan"
165,0,"694.743","-155.956","1299.82","363.568","209.01","999.56","786.417","-189.042","979.149","529.183","-103.737","1190.01","471.367","40.785","437.157","747.329","-45.3293","80.8955","622.649","-104.101","452.63","331.027","30.5121","789.762","398.417","52.3324","1301.1","541.014","-199.906","1515.84","646.722","-318.057","783.25","726.166","-31.0464","909.646","429.687","185.642","93.1847","nan","nan","nan"
166,0,"694.218","-163.615","1295.53","368.933","209.815","1001.89","784.771","-194.246","974.943","529.46","-106.997","1187.6","477.046","38.9233","431.35","747.98","-41.6141","80.5043","622.953","-105.651","451.051","331.611","38.4049","786.645","401.64","49.6793","1301.45","542.526","-206.691","1513.42","650.696","-315.378","770.977","726.202","-35.3104","907.274","429.851","185.627","93.4084","nan","nan","nan"
167,0,"693.677","-171.381","1291.18","374.465","210.399","1004.1","783.472","-199.069","970.598","529.734","-110.376","1185.21","477.105","38.6279","431.406","747.942","-39.9992","79.9554","624.258","-106.593","450.202","332.191","46.6318","783.739","404.844","46.5741","1301.82","544.085","-213.617","1510.96","654.586","-312.516","759.612","726.101","-39.6221","904.931","430.017","185.494","93.7278","nan","nan","nan"
168,0,"693.088","-179.143","1286.79","380.129","210.567","1006.3","782.565","-203.356","966.1","529.887","-113.746","1182.84","477.83","38.374","431.691","747.495","-40.9846","79.4731","625.697","-107.067","449.004","332.825","55.1326","781.057","408.128","43.3903","1302.16","545.644","-220.697","1508.54","658.236","-309.254","749.276","725.898","-43.8192","902.612","430.24","185.333","94.085","nan","nan","nan"
169,0,"692.471","-186.862","1282.38","385.95","210.585","1008.52","782.024","-207.02","961.442","530.036","-117.233","1180.57","478.541","38.2892","431.93","747.036","-42.9501","78.9651","627.221","-107.827","448.168","333.644","63.9127","778.744","411.442","40.1716","1302.52","547.252","-227.963","1506.2","661.736","-305.897","739.791","725.603","-47.8563","900.422","nan","nan","nan","nan","nan","nan"
170,0,"691.793","-194.591","1277.99","391.995","210.433","1010.8","781.946","-210.023","956.652","530.065","-120.76","1178.38","479.695","38.5138","432.449","746.995","-43.5427","78.5593","628.522","-109.302","448.337","334.564","72.9899","776.828","414.671","36.7745","1302.87","548.852","-235.356","1503.97","664.613","-301.268","731.163","725.344","-51.6408","898.33","430.764","184.87","94.9982","nan","nan","nan"
171,0,"690.941","-201.885","1273.31","398.362","210.169","1013.25","782.254","-212.285","951.974","530.093","-124.395","1176.3","480.904","39.0834","432.937","747.338","-43.2053","78.6533","629.956","-111.39","449.245","335.638","82.3849","775.291","417.739","33.1159","1303.22","550.447","-242.868","1501.87","667.981","-297.459","723.477","725.147","-55.098","896.399","nan","nan","nan","nan","nan","nan"
172,0,"690.121","-209.165","1268.88","404.681","209.813","1015.82","782.992","-213.784","947.526","530.058","-128.153","1174.33","483.954","41.6453","433.631","747.617","-43.1112","78.8514","631.926","-113.751","450.123","336.786","92.092","774.264","420.625","29.1988","1303.54","552.008","-250.45","1499.78","671.658","-293.68","716.614","725.041","-58.221","894.682","nan","nan","nan","nan","nan","nan"
173,0,"689.462","-216.304","1264.95","410.794","209.285","1018.46","784.127","-214.588","943.338","530.08","-132.057","1172.39","485.079","45.1905","432.024","747.783","-43.4862","78.9015","634.938","-116.102","451.071","338.104","102.096","773.739","423.286","24.9825","1303.82","553.501","-258.076","1497.68","675.829","-290.103","710.518","725.099","-61.0513","893.2","nan","nan","nan","nan","nan","nan"
174,0,"688.856","-223.089","1261.36","416.82","208.619","1021.25","785.593","-214.836","939.505","530.151","-136.058","1170.49","480.255","44.0984","440.25","747.982","-44.0172","78.8726","637.383","-118.473","451.272","339.534","112.366","773.715","425.741","20.5303","1303.97","554.955","-265.713","1495.52","680.498","-286.81","704.987","725.386","-63.7942","892.074","433.627","185.02","96.8604","nan","nan","nan"
175,0,"688.153","-229.246","1257.88","422.647","207.818","1024.12","787.321","-214.646","935.986","530.328","-140.201","1168.62","481.521","45.8438","440.809","748.253","-44.427","78.8702","639.493","-120.565","451.356","341.049","122.922","774.202","427.992","15.8607","1304.03","556.309","-273.301","1493.27","685.404","-283.854","700.146","725.951","-66.4859","891.317","nan","nan","nan","nan","nan","nan"
176,0,"687.703","-235.212","1254.67","428.292","206.891","1027.08","789.306","-214.176","932.722","530.655","-144.437","1166.75","482.734","47.8058","441.387","748.482","-44.7734","78.8382","640.85","-122.716","451.353","342.617","133.871","775.267","430.034","11.0302","1304.02","557.616","-280.802","1490.98","690.295","-281.191","696.189","726.684","-69.1784","890.841","nan","nan","nan","nan","nan","nan"
177,0,"687.674","-240.979","1251.54","433.789","205.759","1030.17","791.526","-213.691","929.68","531.122","-148.667","1164.84","483.762","49.5483","443.372","748.645","-45.0634","78.7457","642.217","-124.339","451.461","344.224","145.119","776.884","431.915","6.0865","1303.91","558.844","-288.204","1488.66","695.158","-278.716","693.085","727.58","-71.9136","890.53","nan","nan","nan","nan","nan","nan"
178,0,"688.132","-246.676","1248.47","439.107","204.462","1033.31","793.983","-213.459","926.863","531.739","-152.916","1162.94","nan","nan","nan","748.729","-45.1978","78.6809","643.183","-125.489","451.52","345.679","156.413","778.932","433.595","1.00229","1303.75","560.011","-295.517","1486.29","700.073","-276.503","690.743","728.624","-74.7105","890.311","nan","nan","nan","nan","nan","nan"
179,0,"688.964","-252.309","1245.38","444.22","202.989","1036.45","796.7","-213.591","924.193","532.504","-157.134","1161","487.126","53.1325","440.38","748.759","-45.2397","78.6881","643.968","-126.306","451.448","346.975","168.347","782.181","435.07","-4.2","1303.45","561.103","-302.686","1483.89","704.554","-274.159","689.007","729.596","-77.3796","889.956","nan","nan","nan","nan","nan","nan"
180,0,"690.088","-257.792","1242.4","448.909","201.4","1039.59","799.687","-213.956","921.569","533.367","-161.295","1159.02","487.599","54.627","439.513","748.803","-45.3176","78.7157","644.538","-126.919","451.266","348.661","180.321","785.47","436.349","-9.48118","1303.05","562.167","-309.741","1481.49","708.383","-271.715","687.651","730.536","-79.9678","889.417","nan","nan","nan","nan","nan","nan"
181,0,"691.373","-263.032","1239.51","453.261","199.645","1042.72","802.917","-214.38","918.931","534.303","-165.419","1157.01","487.134","57.5624","440.68","748.863","-45.4277","78.7213","644.942","-127.403","451.071","350.317","192.411","789.371","437.497","-14.8454","1302.57","563.204","-316.659","1479.08","711.38","-269.376","686.555","731.434","-82.4333","888.739","nan","nan","nan","nan","nan","nan"
182,0,"692.782","-268.062","1236.75","457.154","197.822","1045.89","806.31","-214.731","916.276","535.31","-169.458","1155.01","486.302","60.71","441.89","748.906","-45.5844","78.7245","645.221","-127.825","450.95","351.993","204.506","793.929","438.523","-20.2269","1302","564.189","-323.419","1476.67","713.501","-267.223","685.601","732.258","-84.6804","887.886","nan","nan","nan","nan","nan","nan"
183,0,"694.228","-272.851","1233.97","460.666","195.919","1049.03","809.821","-214.939","913.69","536.3","-173.425","1152.98","485.162","64.0642","443.126","748.948","-45.7636","78.7775","645.425","-128.166","450.971","353.657","216.528","799.121","439.436","-25.6079","1301.37","565.129","-330.024","1474.28","714.834","-265.278","684.73","732.993","-86.7122","886.859","nan","nan","nan","nan","nan","nan"
184,0,"695.72","-277.487","1231.21","463.809","194.039","1052.12","813.281","-215.052","911.247","537.283","-177.317","1150.99","483.758","68.0867","445.112","748.993","-45.9724","78.9152","645.656","-128.534","451.109","355.283","228.366","804.981","440.195","-30.957","1300.7","566.024","-336.464","1471.9","715.588","-263.739","683.932","733.582","-88.4013","885.636","nan","nan","nan","nan","nan","nan"
185,0,"697.17","-281.938","1228.44","466.685","192.153","1055.19","816.495","-215.094","908.888","538.26","-181.094","1149","482.427","71.853","446.403","749.046","-46.1703","79.0886","645.828","-128.788","451.331","356.932","239.924","811.462","440.844","-36.2613","1299.94","566.885","-342.733","1469.55","715.949","-262.417","683.167","734.068","-89.7334","884.314","nan","nan","nan","nan","nan","nan"
186,0,"698.596","-286.248","1225.76","469.258","190.305","1058.22","819.344","-215.106","906.584","539.202","-184.751","1147","481.268","75.7486","447.655","749.108","-46.3834","79.2921","645.964","-128.952","451.547","358.539","251.132","818.56","441.424","-41.4654","1299.13","567.679","-348.835","1467.22","716.215","-261.445","682.375","734.551","-90.9887","882.981","nan","nan","nan","nan","nan","nan"
187,0,"699.963","-290.353","1223.16","471.576","188.525","1061.25","821.823","-215.154","904.303","540.103","-188.314","1145.03","480.586","79.4905","448.837","749.171","-46.5642","79.4754","646.075","-128.991","451.742","360.17","261.839","826.104","441.917","-46.5921","1298.25","568.422","-354.739","1464.9","716.557","-260.588","681.472","735.039","-92.2385","881.684","nan","nan","nan","nan","nan","nan"
188,0,"701.259","-294.251","1220.64","473.935","186.665","1064.3","823.897","-215.333","902.106","541.022","-191.726","1143.03","480.437","83.0453","450.183","749.222","-46.7252","79.6282","646.207","-129.004","451.916","361.789","271.962","834.102","442.366","-51.6092","1297.36","569.111","-360.463","1462.58","716.833","-259.737","680.468","735.514","-93.4041","880.521","nan","nan","nan","nan","nan","nan"
189,0,"702.54","-297.937","1218.16","476.133","184.96","1067.29","825.609","-215.775","899.996","541.939","-195.019","1141.08","480.745","86.1377","451.294","749.264","-46.8453","79.7396","646.384","-128.899","452.092","363.387","281.473","842.358","442.809","-56.5269","1296.45","569.732","-366","1460.24","717.367","-258.97","679.227","735.948","-94.4938","879.484","nan","nan","nan","nan","nan","nan"
190,0,"703.749","-301.385","1215.68","478.312","183.323","1070.26","826.934","-216.576","898.033","542.887","-198.196","1139.17","481.332","89.076","452.404","749.32","-46.9485","79.8274","646.692","-128.879","452.239","364.962","290.324","850.906","443.253","-61.2932","1295.57","570.309","-371.32","1457.91","718.095","-258.132","677.598","736.332","-95.5125","878.591","nan","nan","nan","nan","nan","nan"
191,0,"704.907","-304.607","1213.25","480.492","181.75","1073.16","827.842","-217.703","896.239","543.884","-201.256","1137.3","481.898","92.1121","453.344","749.387","-47.0414","79.8992","647.073","-128.682","452.411","366.55","298.449","859.519","443.676","-65.938","1294.75","570.867","-376.472","1455.59","718.95","-257.078","675.492","736.669","-96.5559","877.877","nan","nan","nan","nan","nan","nan"
192,0,"705.972","-307.645","1210.91","482.621","180.247","1076.04","828.473","-219.151","894.582","544.871","-204.181","1135.48","482.551","95.3101","454.443","749.469","-47.1328","79.9732","647.492","-128.436","452.525","368.123","305.863","868.186","444.119","-70.4408","1294.01","571.415","-381.427","1453.28","719.939","-255.887","672.832","736.972","-97.5669","877.107","nan","nan","nan","nan","nan","nan"
193,0,"706.973","-310.514","1208.73","484.648","178.774","1078.9","828.739","-220.923","893.06","545.869","-207.016","1133.74","483.509","98.4445","455.562","749.548","-47.2154","80.0163","647.888","-128.136","452.593","369.67","312.581","876.826","444.544","-74.7497","1293.38","571.925","-386.174","1451","720.979","-254.614","669.69","737.387","-98.4516","876.209","nan","nan","nan","nan","nan","nan"
194,0,"707.834","-313.238","1206.67","486.528","177.419","1081.8","828.635","-222.788","891.656","546.834","-209.736","1132.11","484.724","101.382","456.358","749.626","-47.2775","80.071","648.317","-127.791","452.632","371.206","318.574","885.251","445.004","-78.7955","1292.85","572.426","-390.752","1448.73","722.129","-253.345","665.983","737.918","-99.1816","875.048","nan","nan","nan","nan","nan","nan"
195,0,"708.525","-315.892","1204.63","488.328","176.082","1084.71","828.057","-224.563","890.19","547.748","-212.293","1130.57","486.201","104.225","457.117","749.703","-47.3166","80.1194","648.75","-127.31","452.721","372.733","323.879","893.478","445.438","-82.5728","1292.44","572.931","-395.123","1446.48","723.373","-252.089","661.681","738.68","-99.8603","874.205","nan","nan","nan","nan","nan","nan"
