Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (445)",,,"Reconstruction Position - Unlabeled Track (450)",,,"Reconstruction Position - Unlabeled Track (467)",,,"Reconstruction Position - Unlabeled Track (472)",,,"Reconstruction Position - Unlabeled Track (496)",,,"Reconstruction Position - Unlabeled Track (505)",,,"Reconstruction Position - Unlabeled Track (507)",,,"Reconstruction Position - Unlabeled Track (509)",,,"Reconstruction Position - Unlabeled Track (510)",,,"Reconstruction Position - Unlabeled Track (511)",,,"Reconstruction Position - Unlabeled Track (512)",,,"Reconstruction Position - Unlabeled Track (514)",,,"Reconstruction Position - Unlabeled Track (515)",,
,,"TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ"
Frames,Frames,"mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm"
156,0,"603.384","-325.044","1483.72","744.45","-282.903","1201.34","525.447","219.942","1092.28","730.767","-116.513","68.0501","849.229","-122.239","917.183","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
157,0,"603.461","-326.443","1482.76","744.555","-283.706","1200.17","526.937","219.536","1092.94","730.773","-116.704","68.0927","848.712","-123.047","915.786","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
158,0,"603.611","-327.631","1481.93","744.6","-284.332","1199.06","528.242","219.205","1093.35","730.796","-116.819","68.2089","848.026","-123.83","914.328","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
159,0,"603.78","-328.595","1481.18","744.584","-284.819","1198.05","529.437","218.919","1093.58","730.793","-116.948","68.3364","847.251","-124.568","912.869","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
160,0,"603.998","-329.323","1480.56","744.511","-285.17","1197.13","530.421","218.682","1093.63","730.788","-117.019","68.4947","846.34","-125.299","911.414","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
161,0,"604.251","-329.819","1480.04","744.361","-285.376","1196.32","531.121","218.556","1093.31","730.787","-117.173","68.6134","845.312","-125.989","909.967","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
162,0,"604.555","-330.105","1479.66","744.094","-285.453","1195.64","532.043","218.434","1092.98","730.775","-117.295","68.7771","844.07","-126.607","908.444","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
163,0,"604.892","-330.128","1479.36","743.756","-285.383","1195.06","532.735","218.401","1092.32","730.773","-117.414","68.8902","842.73","-127.233","906.97","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
164,0,"605.229","-329.917","1479.19","743.281","-285.181","1194.56","533.309","218.434","1091.39","730.775","-117.546","68.9207","841.253","-127.849","905.488","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
165,0,"605.581","-329.445","1479.11","742.732","-284.838","1194.15","533.827","218.51","1090.2","730.789","-117.636","68.965","839.606","-128.478","903.945","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
166,0,"605.939","-328.698","1479.12","742.115","-284.371","1193.85","534.231","218.659","1088.84","730.82","-117.676","69.0335","837.854","-129.214","902.399","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
167,0,"606.301","-327.709","1479.3","741.429","-283.733","1193.63","534.515","218.868","1087.31","730.838","-117.755","69.1054","836.014","-130.063","900.862","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
168,0,"606.632","-326.423","1479.57","740.656","-282.968","1193.5","534.639","219.134","1085.59","730.854","-117.853","69.1801","834.025","-131.039","899.275","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
169,0,"606.949","-324.827","1479.98","739.825","-282.082","1193.49","534.601","219.51","1083.7","730.865","-117.917","69.2589","831.886","-132.206","897.707","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
170,0,"607.242","-322.938","1480.57","738.96","-281.047","1193.63","534.398","219.946","1081.69","730.919","-117.954","69.3493","829.56","-133.577","896.152","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
171,0,"607.506","-320.736","1481.35","738.08","-279.83","1193.96","534.118","220.436","1079.41","730.963","-117.99","69.4617","827.037","-135.185","894.646","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
172,0,"607.775","-318.243","1482.36","737.269","-278.432","1194.5","533.639","221.255","1077.33","731.023","-118.035","69.5844","824.326","-137.024","893.313","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
173,0,"608.057","-315.389","1483.48","736.497","-276.807","1195.21","533.002","222.197","1074.99","731.058","-118.093","69.6989","821.289","-139.041","892.014","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
174,0,"608.309","-312.238","1484.77","735.757","-274.954","1196.11","532.262","223.327","1072.61","731.091","-118.165","69.7562","818.044","-141.249","890.912","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
175,0,"608.595","-308.773","1486.26","735.087","-272.856","1197.16","531.418","224.695","1070.23","731.124","-118.212","69.7966","814.535","-143.739","889.965","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
176,0,"608.873","-304.977","1487.88","734.468","-270.499","1198.39","530.456","226.275","1067.8","731.161","-118.232","69.8229","810.787","-146.469","889.113","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
177,0,"609.197","-300.849","1489.61","733.889","-267.895","1199.79","529.484","228.087","1065.42","731.164","-118.244","69.8202","806.878","-149.543","888.429","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
178,0,"609.55","-296.396","1491.47","733.341","-265.075","1201.4","528.403","230.149","1063.06","731.188","-118.216","69.8193","802.8","-152.936","887.841","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
179,0,"609.913","-291.61","1493.46","732.849","-262.033","1203.24","527.301","232.497","1060.73","731.213","-118.227","69.8022","798.512","-156.659","887.419","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
180,0,"610.291","-286.508","1495.58","732.408","-258.787","1205.22","526.106","235.152","1058.43","731.262","-118.174","69.842","794.015","-160.688","887.164","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
181,0,"610.686","-281.083","1497.85","731.988","-255.292","1207.32","524.781","238.146","1056.17","731.316","-118.162","69.873","789.384","-165.057","887.192","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
182,0,"611.08","-275.289","1500.21","731.57","-251.541","1209.53","523.487","241.379","1054.03","731.332","-118.182","69.9099","784.582","-169.824","887.519","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
183,0,"611.501","-269.153","1502.72","731.173","-247.516","1211.94","522.361","245.078","1051.74","731.324","-118.169","69.9859","779.714","-174.961","888.272","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
184,0,"611.946","-262.67","1505.38","730.779","-243.235","1214.53","520.464","249.029","1050.19","731.314","-118.127","70.0827","774.762","-180.494","889.482","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
185,0,"612.449","-255.819","1508.17","730.424","-238.69","1217.38","518.556","253.458","1048.58","731.293","-118.157","70.1424","769.764","-186.452","891.263","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
186,0,"613.041","-248.607","1511.08","730.069","-233.878","1220.47","516.715","258.232","1047.23","731.276","-118.161","70.1969","764.638","-192.827","893.615","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
187,0,"613.693","-241.044","1514.06","729.717","-228.878","1223.78","515.018","263.395","1046.04","731.241","-118.177","70.256","759.443","-199.594","896.688","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
188,0,"614.455","-233.131","1517.16","729.387","-223.681","1227.29","513.639","268.834","1045","731.15","-118.177","70.3203","754.071","-206.664","900.497","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
189,0,"615.304","-224.921","1520.32","729.135","-218.286","1230.96","512.355","274.705","1044.11","731.05","-118.123","70.4222","748.96","-214.004","905.436","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
190,0,"616.306","-216.36","1523.35","728.862","-212.683","1234.83","511.265","280.944","1043.36","730.924","-118.172","70.5064","743.361","-221.46","910.856","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
191,0,"617.111","-207.486","1526.59","728.645","-206.885","1238.98","510.391","287.497","1042.67","730.813","-118.233","70.6514","737.682","-229.023","917.121","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
192,0,"618.356","-198.651","1529.97","728.531","-200.92","1243.46","509.767","294.374","1042.1","730.686","-118.348","70.7825","732.027","-236.675","924.333","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
193,0,"619.535","-189.435","1533.17","728.515","-194.757","1248.2","509.273","301.6","1041.66","730.568","-118.403","70.9669","726.393","-244.352","932.483","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
194,0,"620.789","-180.039","1536.32","728.556","-188.366","1253.05","509.082","309.116","1041.26","730.409","-118.474","71.1792","720.813","-251.984","941.616","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
195,0,"622.09","-170.441","1539.4","728.679","-181.77","1258.05","509.349","316.789","1040.96","730.18","-118.541","71.4616","715.261","-259.516","951.797","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
196,0,"623.479","-160.688","1542.44","728.766","-174.893","1263.31","510.002","324.732","1040.62","729.905","-118.637","71.802","709.877","-266.84","963.084","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
197,0,"624.903","-150.761","1545.44","728.771","-167.722","1268.9","511.254","332.866","1040.18","729.591","-118.692","72.2387","704.647","-273.938","975.461","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
198,0,"626.396","-140.661","1548.38","728.655","-160.229","1274.8","513.093","341.124","1039.79","729.201","-118.838","72.7105","699.528","-280.436","988.647","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
199,0,"627.943","-130.436","1551.25","728.45","-152.522","1280.79","515.335","349.615","1039.37","728.821","-118.989","73.2203","695.292","-287.335","1003.94","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
200,0,"629.534","-120.073","1554.02","728.183","-144.649","1286.77","518.077","358.27","1038.92","728.46","-119.107","73.8397","690.854","-292.94","1019.31","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
201,0,"631.183","-109.575","1556.67","727.941","-136.634","1292.69","521.165","367.006","1038.46","728.1","-119.318","74.4572","686.655","-297.839","1035.49","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
202,0,"632.886","-98.9836","1559.22","728.011","-128.493","1298.58","524.811","375.812","1037.88","727.763","-119.56","75.1267","682.729","-301.951","1052.41","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
203,0,"634.622","-88.3068","1561.63","728.218","-120.197","1304.64","528.959","384.627","1037.15","727.5","-119.774","75.8274","679.077","-305.202","1069.99","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
204,0,"636.409","-77.5837","1563.86","728.42","-111.569","1310.98","533.672","393.37","1036.28","727.258","-120.028","76.5319","675.713","-307.591","1088.19","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
205,0,"638.224","-66.8204","1565.91","728.48","-102.551","1317.54","538.496","402.277","1035.3","727.028","-120.356","77.1936","672.677","-309.067","1106.95","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
206,0,"640.101","-56.0502","1567.79","728.38","-93.0726","1324.08","543.834","411.063","1034.06","726.836","-120.565","78.0353","669.981","-309.642","1126.15","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
207,0,"642.019","-45.2997","1569.49","728.338","-83.1279","1330.52","549.27","419.866","1032.53","726.62","-120.863","78.8585","667.635","-309.274","1145.65","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
208,0,"643.98","-34.5756","1571.07","728.307","-72.8151","1336.83","556.49","427.28","1030.26","726.342","-121.155","79.8051","665.708","-308.001","1165.44","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
209,0,"645.994","-23.8724","1572.52","728.234","-62.2172","1342.99","562.866","435.509","1028.07","726.012","-121.502","80.8696","664.215","-305.827","1185.38","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
210,0,"648.042","-13.1938","1573.88","728.13","-51.4238","1348.94","569.373","443.358","1025.52","725.687","-121.887","82.0712","663.161","-302.802","1205.42","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
211,0,"650.104","-2.57311","1575.14","728.011","-40.5509","1354.67","576.369","450.714","1022.66","725.354","-122.356","83.4271","662.488","-298.93","1225.49","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
212,0,"652.172","8.02141","1576.32","727.892","-29.5901","1360.12","583.484","457.794","1019.44","724.973","-122.905","84.9258","662.168","-294.23","1245.48","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
213,0,"654.21","18.573","1577.41","727.814","-18.5703","1365.39","591.292","464.268","1016.06","724.574","-123.565","86.5328","662.2","-288.71","1265.31","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
214,0,"656.208","29.0424","1578.37","727.606","-7.40581","1370.5","599.35","470.356","1012.4","724.21","-124.281","88.5159","662.472","-282.412","1284.88","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
215,0,"658.153","39.4402","1579.2","727.02","3.92498","1375.38","607.842","475.922","1008.43","723.85","-125.161","90.3963","662.984","-275.411","1304.09","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
216,0,"660.057","49.7282","1579.87","726.047","15.3497","1379.96","616.712","480.909","1004.24","723.531","-126.019","92.2708","663.734","-267.721","1322.89","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
217,0,"661.926","59.9063","1580.43","725.067","26.9746","1384.23","625.742","485.617","999.81","723.154","-126.988","94.2684","664.612","-259.374","1341.17","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
218,0,"663.763","69.9733","1580.85","724.407","38.7654","1388.03","634.907","489.938","995.281","722.64","-128.094","96.3007","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
219,0,"665.558","79.922","1581.13","724.354","50.9018","1391.41","644.192","494.121","990.772","722.063","-129.121","98.2338","666.4","-241.349","1374.78","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
220,0,"667.157","89.5624","1581.27","724.744","62.6182","1394.18","654.626","497.808","985.885","721.342","-130.255","100.01","667.91","-231.198","1391.83","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
221,0,"668.956","99.226","1581.26","725.541","74.0121","1396.43","663.977","501.296","981.17","720.619","-131.184","101.742","669.287","-220.636","1407.7","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
222,0,"670.74","108.719","1581.07","726.599","84.8037","1398.18","673.233","504.367","976.345","719.797","-132.07","103.38","670.704","-209.583","1422.82","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
223,0,"672.512","118.061","1580.67","727.646","95.1007","1399.45","682.431","507.02","971.418","718.895","-132.873","104.93","672.193","-198.107","1437.19","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
224,0,"674.392","127.335","1580.05","728.651","105.159","1400.53","691.699","509.361","966.522","718","-133.524","106.453","673.753","-186.303","1450.89","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
225,0,"676.143","136.337","1579.27","729.637","115.123","1401.41","701.071","511.177","961.659","717.086","-134.067","107.877","675.418","-174.234","1463.89","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
226,0,"677.769","145.026","1578.37","730.496","124.917","1401.89","710.371","512.49","956.635","716.128","-134.597","109.155","677.257","-161.949","1476.2","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
227,0,"679.487","153.683","1577.27","731.194","134.522","1401.98","719.542","513.389","951.679","715.206","-134.967","110.349","679.225","-149.529","1487.8","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
228,0,"681.152","162.153","1576","731.79","143.716","1401.76","728.648","513.922","946.802","714.324","-135.159","111.564","681.33","-137.04","1498.66","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
229,0,"682.752","170.477","1574.57","733.409","152.047","1401.82","737.466","514.072","941.963","713.358","-135.439","112.549","683.555","-124.511","1508.74","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
230,0,"684.307","178.628","1573","734.278","160.37","1401.62","746.123","513.863","937.18","712.467","-135.512","113.567","685.839","-112.034","1518.04","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
231,0,"685.952","186.712","1571.27","735.017","168.499","1401.13","754.618","513.257","932.51","711.571","-135.602","114.454","688.267","-99.6717","1526.62","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
232,0,"687.467","194.437","1569.48","735.873","176.313","1400.52","762.944","512.336","927.978","710.636","-135.651","115.256","690.792","-87.5264","1534.46","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
233,0,"688.968","201.934","1567.58","736.807","183.959","1399.71","770.617","511.01","922.965","709.836","-135.563","116.012","693.436","-75.6604","1541.58","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
234,0,"690.468","209.237","1565.6","737.765","191.29","1398.69","778.414","509.454","918.682","709.033","-135.562","116.612","696.181","-64.1456","1548","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
235,0,"691.939","216.307","1563.55","738.598","198.409","1397.43","785.919","507.664","914.551","708.336","-135.483","117.211","699.018","-53.0483","1553.73","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
236,0,"693.355","223.153","1561.44","739.567","204.986","1396.2","793.059","505.672","910.541","707.718","-135.415","117.811","701.913","-42.4395","1558.83","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
237,0,"694.73","229.78","1559.28","740.438","211.269","1394.84","799.845","503.472","906.724","707.228","-135.36","118.413","704.871","-32.3865","1563.46","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
238,0,"696.025","236.197","1557.07","741.123","217.335","1393.29","806.173","501.12","902.943","706.745","-135.445","118.935","707.794","-22.8969","1567.48","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
239,0,"697.241","242.35","1554.81","742.144","222.855","1391.88","812.123","498.59","899.328","706.369","-135.59","119.458","710.677","-13.9471","1570.93","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
240,0,"698.402","248.206","1552.52","742.837","228.32","1390.19","817.718","496.008","895.922","706.126","-135.725","120.013","713.485","-5.56016","1573.87","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
241,0,"699.501","253.797","1550.2","743.618","233.328","1388.63","822.855","493.482","892.619","705.937","-136.015","120.528","716.271","2.31457","1576.37","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
242,0,"700.55","259.086","1547.88","744.283","238.034","1386.97","827.587","490.937","889.484","705.812","-136.435","121.051","719.066","9.67523","1578.41","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
243,0,"701.538","264.092","1545.57","745.171","242.424","1385.45","831.811","488.429","886.383","705.728","-136.958","121.619","721.861","16.527","1580.01","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
244,0,"702.481","268.795","1543.32","745.594","246.73","1383.66","835.644","485.941","883.407","705.712","-137.561","122.194","724.656","22.8367","1581.28","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
245,0,"703.395","273.242","1541.1","746.374","250.415","1382.16","839.022","483.54","880.528","705.745","-138.334","122.774","727.424","28.5778","1582.21","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
246,0,"704.27","277.345","1538.98","747.177","253.794","1380.67","841.997","481.229","877.778","705.873","-139.147","123.411","730.124","33.7652","1582.86","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
247,0,"705.162","281.153","1536.95","747.866","256.846","1379.18","844.532","479.046","875.132","706.087","-140.04","124.091","732.738","38.3704","1583.29","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan","nan"
