Frame,Sub Frame,"Reconstruction Position - Unlabeled Track (709)",,,"Reconstruction Position - Unlabeled Track (712)",,,"Reconstruction Position - Unlabeled Track (715)",,,"Reconstruction Position - Unlabeled Track (718)",,,"Reconstruction Position - Unlabeled Track (719)",,,"Reconstruction Position - Unlabeled Track (721)",,,"Reconstruction Position - Unlabeled Track (726)",,,"Reconstruction Position - Unlabeled Track (740)",,,"Reconstruction Position - Unlabeled Track (744)",,,"Reconstruction Position - Unlabeled Track (745)",,,"Reconstruction Position - Unlabeled Track (751)",,,"Reconstruction Position - Unlabeled Track (754)",,,"Reconstruction Position - Unlabeled Track (755)",,,"Reconstruction Position - Unlabeled Track (756)",,
,,"TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ","TX","TY","TZ"
Frames,Frames,"mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm","mm"
179,0,"583.519","230.332","450.621","633.052","-300.18","1421.22","801.099","56.6839","73.2737","754.554","-235.845","1166.67","607.897","-95.5896","1104.55","926.03","-87.6333","892.639","632.462","416.289","118.99","574.622","296.435","1097.62","930.9","-48.0486","627.279","690.986","-16.4868","447.621","521.137","4.01847","1277.12","631.222","235.874","989.714","473.408","460.182","913.814","772.042","9.29914","862.16"
180,0,"586.59","235.58","449.964","632.163","-301.168","1419.6","801.187","56.5509","73.3323","754.237","-235.839","1165.25","607.419","-94.9134","1103.7","928.476","-85.055","894.324","640.627","425.075","120.92","576.819","297.448","1100.48","935.162","-43.547","628.891","691.026","-16.0859","447.766","520.727","4.05195","1276.93","632.417","237.071","989.858","476.103","467.085","921.991","771.86","9.92161","861.945"
181,0,"589.662","241.072","449.45","631.367","-301.916","1417.98","801.26","56.4464","73.3876","753.948","-235.707","1163.92","606.927","-94.1556","1102.91","929.955","-82.4655","895.402","648.666","433.575","122.841","578.872","298.496","1103.28","939.221","-38.2954","630.167","691.091","-15.5664","447.935","520.313","4.15181","1276.82","633.482","238.172","989.972","478.802","473.398","929.827","771.805","10.6157","861.779"
182,0,"592.695","246.54","449.001","630.814","-302.367","1416.46","801.326","56.3458","73.4517","753.657","-235.465","1162.7","606.462","-93.3443","1102.19","931.222","-80.0435","896.396","656.418","441.788","124.839","580.829","299.583","1106.01","942.978","-34.3055","631.638","691.101","-14.9401","448.115","519.902","4.3216","1276.75","634.388","239.138","990.119","481.483","479.219","937.212","771.804","11.3262","861.629"
183,0,"595.63","252.142","448.836","630.145","-302.817","1415.1","801.384","56.2679","73.5073","753.3","-235.184","1161.59","605.999","-92.5227","1101.58","932.418","-77.8187","897.408","664.053","449.789","126.776","582.66","300.705","1108.69","946.373","-30.7124","633.043","691.13","-14.1023","448.264","519.506","4.59148","1276.67","635.24","240.137","990.261","484.158","484.577","944.089","771.789","12.1169","861.499"
184,0,"598.708","257.607","448.53","629.503","-303.144","1413.85","801.426","56.198","73.5761","752.851","-234.805","1160.57","605.564","-91.647","1100.99","933.458","-75.7872","898.333","671.468","457.471","128.751","584.39","301.863","1111.25","949.395","-27.5405","634.283","691.117","-13.2158","448.468","519.082","4.95066","1276.6","636.064","241.194","990.435","486.805","489.527","950.495","771.852","12.9755","861.309"
185,0,"601.776","263.162","448.33","628.909","-303.356","1412.7","801.459","56.1473","73.6298","752.417","-234.365","1159.62","605.151","-90.7359","1100.45","934.293","-73.899","899.123","678.7","464.884","130.707","586.013","303.037","1113.64","952.029","-24.8679","635.306","691.137","-12.1849","448.665","518.696","5.35837","1276.57","636.787","242.237","990.618","489.38","494.085","956.424","771.887","13.8549","861.219"
186,0,"604.825","268.732","448.351","628.317","-303.385","1411.63","801.477","56.0958","73.6829","751.995","-233.777","1158.78","604.748","-89.7529","1099.95","934.895","-72.1369","899.724","685.827","472.056","132.592","587.571","304.226","1115.85","954.212","-22.4722","636.116","691.136","-11.155","448.901","518.325","5.89319","1276.49","637.449","243.393","990.782","491.956","498.304","961.736","772.106","15.0119","860.919"
187,0,"607.917","274.214","448.205","627.738","-303.244","1410.66","801.499","56.0338","73.7399","751.585","-233.147","1158.01","604.421","-88.7307","1099.44","935.307","-70.4904","900.144","692.771","479.062","134.46","589.078","305.474","1117.88","956.003","-20.4689","636.728","691.188","-9.9745","449.146","517.951","6.50298","1276.42","638.069","244.564","990.964","494.435","502.188","966.586","772.174","16.0683","860.795"
188,0,"611.015","279.625","448.315","627.186","-302.962","1409.74","801.507","55.9947","73.7886","751.179","-232.403","1157.34","604.157","-87.6593","1098.96","935.485","-68.9536","900.349","699.558","485.78","136.315","590.49","306.678","1119.63","957.319","-18.8786","637.066","691.256","-8.75015","449.374","517.63","7.22193","1276.27","638.648","245.779","991.159","496.871","505.776","970.83","772.312","17.38","860.594"
189,0,"614.071","284.828","448.473","626.61","-302.538","1408.89","801.518","55.9834","73.8208","750.816","-231.554","1156.75","603.929","-86.5389","1098.48","935.498","-67.5591","900.376","706.116","492.285","138.124","591.791","307.938","1121.2","958.171","-17.5192","637.137","691.279","-7.43865","449.65","517.311","8.08601","1276.09","639.238","247.058","991.382","499.176","509.076","974.501","772.314","18.5815","860.468"
190,0,"617.053","290.02","448.67","626.09","-301.986","1408.12","801.532","55.9948","73.86","750.51","-230.595","1156.24","603.758","-85.3457","1098.03","935.339","-66.2734","900.179","712.507","498.47","139.845","592.991","309.205","1122.51","958.534","-16.6378","636.873","691.384","-6.05083","449.85","517.038","9.0173","1275.88","639.783","248.378","991.554","501.401","512.106","977.506","772.354","19.971","860.251"
191,0,"620.05","295.177","448.889","625.575","-301.254","1407.45","801.541","55.9851","73.8954","750.259","-229.549","1155.83","603.628","-84.1183","1097.6","935.002","-65.1226","899.752","718.532","504.368","141.436","594.065","310.537","1123.6","958.364","-15.9919","636.304","691.54","-4.61751","450.023","516.782","10.0793","1275.64","640.279","249.778","991.757","503.514","514.863","979.961","772.301","21.3444","860.163"
192,0,"623.008","300.375","448.964","625.109","-300.396","1406.87","801.555","55.9868","73.9286","750.077","-228.407","1155.48","603.511","-82.7927","1097.22","934.427","-64.1147","899.065","724.178","510.045","143.044","595.106","311.859","1124.37","957.743","-15.7311","635.49","691.696","-3.17461","450.214","516.538","11.2707","1275.32","640.778","251.21","991.891","505.485","517.369","981.802","772.23","22.7996","859.984"
193,0,"625.821","305.49","449.255","624.649","-299.36","1406.35","801.543","55.9819","73.9594","749.964","-227.134","1155.18","603.454","-81.4052","1096.82","933.592","-63.2273","898.117","730.679","515.321","144.355","596.031","313.207","1124.87","956.585","-15.8512","634.27","691.908","-1.74367","450.406","516.349","12.5419","1275.01","641.354","252.781","992.066","507.331","519.615","983.048","772.257","24.414","859.915"
194,0,"628.526","310.585","449.572","624.277","-298.237","1405.94","801.524","55.9934","73.9912","749.862","-225.724","1154.94","603.462","-79.9376","1096.46","932.509","-62.4929","896.879","736.09","520.405","145.635","596.908","314.548","1125.02","954.909","-16.3339","632.715","692.216","-0.328142","450.581","516.187","13.9437","1274.68","641.735","254.367","992.112","509.028","521.642","983.64","772.116","25.8814","860.014"
195,0,"631.18","315.551","449.914","623.911","-296.921","1405.59","801.503","56.0562","74.009","749.836","-224.2","1154.76","603.542","-78.3564","1096.15","931.227","-61.9058","895.406","741.211","525.156","146.715","597.651","315.93","1124.94","952.731","-17.1653","630.822","692.49","1.06163","450.834","516.031","15.4825","1274.31","642.163","256.027","992.188","510.617","523.42","983.621","772.127","27.5199","859.917"
196,0,"633.741","320.461","450.361","623.604","-295.448","1405.32","801.474","56.1183","74.0429","749.855","-222.504","1154.64","603.681","-76.6738","1095.81","929.71","-61.4221","893.746","746.13","529.658","147.62","598.334","317.308","1124.53","950.205","-18.5301","628.603","692.895","2.49827","451.021","515.895","17.1183","1273.96","642.662","257.848","992.207","512.062","524.995","982.936","772.156","29.2368","859.938"
197,0,"636.174","325.283","450.689","623.341","-293.806","1405.16","801.482","56.1662","74.0821","749.911","-220.675","1154.58","603.847","-74.8768","1095.49","927.871","-61.0151","891.869","750.752","533.88","148.425","598.843","318.753","1123.81","947.515","-21.1311","626.368","693.259","3.9042","451.221","515.799","18.9221","1273.53","643.126","259.723","992.175","513.34","526.339","981.62","772.161","30.8981","860.088"
198,0,"638.518","330.133","451.083","623.14","-291.987","1405.06","801.498","56.2032","74.1254","750","-218.717","1154.56","604.04","-73.0302","1095.22","925.792","-60.6852","889.84","754.939","537.737","148.939","599.374","320.207","1122.79","945.104","-23.6621","623.619","693.621","5.37144","451.463","515.742","20.7932","1273.15","643.498","261.608","992.062","514.472","527.453","979.632","772.236","32.5863","860.124"
199,0,"640.783","334.901","451.526","622.953","-290.031","1405.05","801.499","56.2317","74.1616","750.182","-216.643","1154.63","604.205","-71.1198","1095","923.048","-60.2718","887.396","758.92","541.39","149.308","599.798","321.725","1121.44","942.056","-25.7052","620.635","693.967","6.83068","451.703","515.713","22.7987","1272.75","643.936","263.602","991.911","515.384","528.356","976.934","772.479","34.4935","860.165"
200,0,"643.019","339.521","451.926","622.852","-287.918","1405.13","801.494","56.2712","74.1889","750.41","-214.436","1154.75","604.384","-69.1421","1094.77","919.954","-59.8733","884.787","762.55","544.791","149.444","600.329","323.166","1119.63","938.788","-28.2981","617.676","694.337","8.28898","451.939","515.717","24.9312","1272.36","644.28","265.616","991.682","516.132","529.006","973.64","772.594","36.3055","860.214"
201,0,"645.038","344.072","452.52","622.786","-285.613","1405.24","801.489","56.3139","74.2085","750.69","-212.148","1154.94","604.579","-67.127","1094.6","916.895","-59.5909","882.346","764.849","547.304","149.47","600.584","324.803","1117.71","934.814","-30.5303","614.822","694.726","9.69882","452.165","515.776","27.1964","1271.94","644.686","267.681","991.441","516.673","529.43","969.635","772.853","38.184","860.32"
202,0,"647.236","348.341","452.761","622.778","-283.14","1405.45","801.478","56.3721","74.206","750.953","-209.753","1155.19","604.828","-65.0341","1094.45","913.57","-59.3056","879.858","767.722","550.092","149.245","600.646","326.466","1115.42","931.198","-34.6482","611.92","695.217","11.0722","452.356","515.86","29.5543","1271.55","645.098","269.838","991.136","517.037","529.567","965.083","773.158","40.1268","860.294"
203,0,"649.229","352.538","453.077","622.807","-280.436","1405.71","801.467","56.4453","74.1777","751.225","-207.243","1155.5","605.129","-62.8647","1094.3","909.986","-59.0286","877.309","770.29","552.66","148.809","600.647","328.15","1112.84","926.76","-38.1374","609.082","695.726","12.3833","452.529","515.991","32.0548","1271.13","645.216","271.931","990.671","517.179","529.451","959.901","773.532","42.2186","860.233"
204,0,"651.203","356.591","453.229","622.945","-277.62","1406.05","801.48","56.5118","74.1539","751.393","-204.629","1155.85","605.51","-60.6166","1094.15","906.153","-58.7306","874.732","772.507","554.934","148.109","600.521","329.844","1109.94","922.009","-41.9203","606.265","696.312","13.6273","452.685","516.207","34.7326","1270.7","645.595","274.253","990.245","517.093","529.04","954.101","773.782","44.217","860.294"
205,0,"653.093","360.447","453.425","623.108","-274.535","1406.47","801.473","56.5783","74.1284","751.578","-201.902","1156.24","605.901","-58.2323","1094.01","902.102","-58.3994","872.144","774.381","556.941","147.24","600.271","331.573","1106.75","916.876","-45.9324","603.424","696.882","14.7953","452.839","516.483","37.5411","1270.28","646.051","276.701","989.813","516.79","528.367","947.761","774.136","46.3087","860.284"
206,0,"654.88","364.114","453.459","623.316","-271.247","1406.98","801.478","56.6585","74.1004","751.719","-199.033","1156.66","606.247","-55.6991","1093.87","897.844","-58.0206","869.59","775.953","558.718","146.284","599.89","333.32","1103.28","911.306","-50.11","600.722","697.484","16.0151","453","516.784","40.5225","1269.85","646.358","279.174","989.28","516.221","527.377","940.868","774.518","48.4846","860.303"
207,0,"656.727","367.547","453.31","623.604","-267.754","1407.59","801.463","56.7359","74.0735","751.841","-196.083","1157.2","606.6","-53.0719","1093.78","893.41","-57.6004","867.059","777.123","560.314","145.006","599.407","335.12","1099.55","905.395","-54.5522","598.09","698.11","17.145","453.119","517.152","43.6802","1269.41","646.69","281.716","988.652","515.393","526.068","933.472","774.912","50.7931","860.23"
208,0,"658.424","370.726","453.161","623.927","-263.996","1408.31","801.442","56.8152","74.061","751.924","-192.976","1157.81","606.883","-50.2724","1093.76","888.802","-57.172","864.578","778.006","561.71","143.629","598.79","336.938","1095.54","899.147","-59.1751","595.703","698.624","18.323","453.305","517.623","47.0263","1268.99","646.924","284.163","987.866","514.294","524.374","925.584","775.139","53.0097","860.32"
209,0,"660.081","373.719","452.82","624.286","-260.026","1409.15","801.419","56.9007","74.0481","751.918","-189.733","1158.52","607.219","-47.3395","1093.81","884.072","-56.7184","862.181","778.652","562.944","142.121","598.033","338.809","1091.3","892.604","-63.9997","593.471","699.136","19.531","453.44","518.138","50.5965","1268.61","646.802","286.447","986.853","512.92","522.284","917.248","775.573","55.5096","860.265"
210,0,"661.606","376.485","452.371","624.667","-255.754","1410.12","801.396","57.0099","74.0231","751.887","-186.347","1159.34","607.589","-44.2366","1093.91","879.187","-56.2766","859.874","779.025","564.019","140.505","597.082","340.747","1086.81","885.849","-68.8975","591.491","699.589","20.7994","453.615","518.766","54.4137","1268.27","646.831","288.68","985.728","511.179","519.758","908.501","775.915","57.9719","860.234"
211,0,"662.913","379.14","451.925","625.071","-251.234","1411.24","801.364","57.1137","73.9958","751.825","-182.796","1160.25","608.002","-40.9705","1094.13","874.19","-55.8185","857.638","779.093","564.864","138.705","596.232","342.689","1082.26","878.849","-73.8567","589.731","700.008","22.0959","453.735","519.495","58.4814","1268.06","648.471","292.706","985.595","509.093","516.764","899.407","776.662","61.1325","859.996"
212,0,"664.193","381.602","451.282","625.521","-246.436","1412.52","801.342","57.1851","73.9872","751.72","-179.093","1161.25","608.433","-37.4663","1094.43","869.108","-55.4031","855.517","779.056","565.608","136.799","595.167","344.758","1077.54","871.689","-78.9384","588.244","700.385","23.4645","453.85","520.386","62.8723","1267.95","648.915","295.605","984.666","506.685","513.271","889.954","775.972","62.4102","860.653"
213,0,"665.25","383.98","450.519","626.013","-241.367","1414","801.327","57.2824","73.9644","751.5","-175.22","1162.32","608.813","-33.8094","1094.86","863.902","-55.1611","853.361","778.762","566.193","134.705","593.963","346.944","1072.76","864.314","-84.1092","586.961","700.796","24.7976","453.942","521.309","67.5608","1267.93","649.625","298.75","983.801","503.912","509.286","880.247","775.491","64.1005","861.155"
214,0,"666.155","386.239","449.771","626.5","-235.977","1415.66","801.317","57.3967","73.9363","751.217","-171.145","1163.46","609.155","-29.9635","1095.44","858.839","-54.876","851.644","778.413","566.61","132.607","592.585","349.258","1067.9","856.775","-89.4084","585.974","701.209","26.1154","454.074","522.397","72.532","1268.01","650.515","302.004","982.919","500.764","504.747","870.264","775.363","66.2698","861.373"
215,0,"666.881","388.395","448.676","627.03","-230.286","1417.53","801.315","57.5147","73.8778","750.899","-166.875","1164.64","609.424","-25.9317","1096.18","853.539","-54.5213","850.045","777.945","566.869","130.456","591.117","351.762","1063.07","849.036","-94.9865","585.257","701.649","27.3792","454.149","523.609","77.7815","1268.21","651.335","305.378","981.937","497.357","499.601","860.186","775.479","68.8526","861.481"
216,0,"667.48","390.4","447.558","627.564","-224.286","1419.57","801.297","57.6244","73.8067","750.647","-162.424","1165.91","609.653","-21.7052","1097.06","848.009","-54.177","848.557","777.352","567.025","128.17","589.434","354.443","1058.3","841.143","-100.747","584.914","702.119","28.5981","454.242","524.94","83.3847","1268.56","652.418","308.519","980.688","493.678","493.803","849.996","775.58","71.4903","861.555"
217,0,"667.878","392.293","446.353","628.121","-217.934","1421.77","801.281","57.7202","73.7665","750.439","-157.826","1167.26","609.833","-17.2908","1098.07","842.293","-53.9435","847.277","776.725","567.073","125.826","587.575","357.346","1053.7","833.094","-106.752","585.032","702.64","29.7867","454.234","526.355","89.2836","1269.07","655.468","313.541","980.37","489.735","487.302","839.762","775.645","74.1164","861.71"
218,0,"668.166","394.045","444.994","628.668","-211.251","1424.17","801.253","57.7942","73.7119","750.218","-153.107","1168.79","610.016","-12.6729","1099.22","836.38","-53.9145","846.275","776.063","566.971","123.452","585.43","360.518","1049.27","824.905","-112.943","585.613","702.273","29.623","454.456","527.822","95.5138","1269.75","656.47","318.403","980.393","485.571","480.063","829.749","775.705","76.9249","861.926"
219,0,"668.394","395.61","443.384","629.207","-204.212","1426.74","801.227","57.8704","73.6741","749.855","-148.138","1170.33","610.19","-7.84568","1100.5","830.513","-54.1884","845.755","775.961","566.838","121.175","582.962","363.953","1045.13","816.693","-119.362","586.754","702.911","31.4066","454.63","529.405","102.022","1270.56","656.77","321.807","978.662","481.171","472.051","819.948","775.69","79.79","862.124"
220,0,"668.348","397.072","441.669","629.772","-196.815","1429.54","801.214","57.9373","73.6778","749.662","-142.998","1172.3","610.39","-2.78145","1101.91","824.518","-54.7136","845.648","776.782","566.892","119.071","580.219","367.679","1041.2","808.744","-126.231","588.435","703.279","32.6051","454.689","531.09","108.747","1271.55","657.745","325.98","977.676","476.617","463.287","810.499","775.671","82.6749","862.405"
221,0,"668.05","398.455","439.96","630.182","-189.303","1432.58","801.204","58.0467","73.684","749.617","-137.65","1174.54","610.586","2.51011","1103.48","818.42","-55.5042","845.974","777.894","566.873","117.122","577.347","371.712","1037.49","800.304","-133.144","590.749","703.557","33.8728","454.751","532.873","115.764","1272.62","658.933","330.439","976.848","471.931","453.736","801.638","775.613","85.6186","862.727"
222,0,"667.57","399.709","437.946","630.813","-181.272","1435.73","801.196","58.1667","73.7074","749.645","-132.078","1177.01","610.862","8.00541","1105.24","812.175","-56.5144","846.667","779.342","566.778","115.528","574.409","376.093","1033.98","791.856","-140.453","593.696","703.847","35.1219","454.792","534.669","123.042","1273.78","660.075","334.922","975.947","467.108","443.492","793.542","775.504","88.6268","863.123"
223,0,"666.932","400.951","436.1","631.516","-172.908","1439.05","801.185","58.2803","73.7534","749.783","-126.266","1179.71","611.184","13.7273","1107.2","806.097","-57.6901","848.124","781.286","566.891","113.946","571.523","380.784","1030.64","783.297","-148.085","597.335","704.606","36.8065","454.682","536.522","130.549","1275.1","661.352","339.458","974.999","462.25","432.633","786.442","775.31","91.407","863.498"
224,0,"666.233","402.094","434.22","632.24","-164.208","1442.51","801.159","58.3879","73.7987","749.977","-120.266","1182.62","611.534","19.6633","1109.3","799.717","-59.1301","849.809","783.206","567.054","112.066","568.643","385.828","1027.55","774.567","-156.031","601.741","704.606","37.8386","454.835","538.421","138.378","1276.47","662.13","343.474","973.301","457.426","421.129","780.475","775.169","94.3659","863.982"
225,0,"665.432","403.162","432.504","633.079","-155.15","1446.11","801.114","58.5191","73.8325","750.337","-114.195","1185.82","611.897","25.8116","1111.6","793.288","-60.7962","851.98","785.007","567.13","110.254","565.715","391.167","1024.67","765.709","-164.351","606.98","704.813","39.0964","454.936","540.334","146.464","1277.94","663.332","348.178","972.342","452.697","409.151","775.765","775.017","97.3148","864.522"
226,0,"664.733","404.182","430.614","634.012","-145.759","1449.85","801.088","58.681","73.8631","750.538","-107.772","1189.16","612.246","32.165","1114.04","786.883","-62.684","854.714","786.576","567.087","108.716","562.727","396.714","1022.04","756.706","-173.054","613.151","705.031","40.4557","455.028","542.311","154.819","1279.52","664.765","352.991","971.451","448.191","396.808","772.433","774.82","100.382","865.143"
227,0,"663.892","405.397","429.297","635.017","-136.061","1453.72","801.071","58.8275","73.8988","750.721","-101.166","1192.82","612.539","38.7178","1116.64","780.506","-64.8045","858.014","nan","nan","nan","559.75","402.409","1019.63","747.629","-182.165","620.336","705.282","41.818","455.068","544.343","163.451","1281.23","666.335","357.796","970.562","443.92","384.351","770.542","774.562","103.465","865.783"
228,0,"662.871","406.789","428.083","636.109","-126.053","1457.67","801.065","58.9518","73.939","750.858","-94.2725","1196.64","612.838","45.4625","1119.38","774.17","-67.1718","861.946","787.697","566.534","105.065","556.942","408.224","1017.39","738.508","-191.662","628.593","705.56","43.2416","455.079","546.48","172.381","1283.06","667.468","362.694","969.632","439.946","371.955","770.134","774.279","106.637","866.45"
229,0,"661.525","408.359","427.093","637.279","-115.788","1461.7","801.091","59.1131","73.968","750.983","-87.1571","1200.6","613.124","52.4542","1122.27","767.891","-69.7743","866.526","792.426","570.893","109.163","554.254","414.199","1015.28","729.451","-201.53","637.93","705.805","44.7811","455.117","548.664","181.577","1285","668.224","367.477","968.341","436.286","359.862","771.177","773.91","109.915","867.113"
230,0,"661.915","411.674","425.36","638.511","-105.293","1465.76","801.124","59.2934","74.0026","750.988","-79.7659","1204.74","613.398","59.6646","1125.32","761.688","-72.5488","871.736","788.792","566.421","101.68","551.823","420.256","1013.34","720.426","-211.727","648.386","706.01","46.3405","455.134","550.912","191.072","1287.04","669.09","372.387","967.11","432.981","348.18","773.643","773.489","113.176","867.848"
231,0,"658.597","411.719","425.749","639.823","-94.5782","1469.86","801.159","59.491","74.0344","750.833","-72.1783","1209.22","613.692","67.0989","1128.44","755.588","-75.4492","877.595","787.526","564.552","98.12","549.556","426.455","1011.6","711.43","-222.131","659.953","706.153","47.9608","455.109","553.165","200.812","1289.12","670.04","377.366","965.927","430.051","337.159","777.523","773.011","116.536","868.596"
232,0,"656.796","413.53","423.716","641.217","-83.6345","1474.07","801.188","59.6955","74.1111","750.676","-64.4464","1214.28","613.991","74.7151","1131.7","749.618","-78.4992","884.123","789.829","566.507","98.8319","547.551","432.744","1010.12","702.537","-232.754","672.682","706.196","49.7293","455.067","555.439","210.744","1291.28","671.045","382.387","964.72","427.579","326.965","782.641","772.451","119.948","869.379"
233,0,"654.635","413.975","423.134","642.668","-72.4464","1478.37","801.206","59.9344","74.2059","750.516","-56.4095","1219.48","614.274","82.5211","1135.07","743.789","-81.6698","891.337","790.453","566.545","97.4962","545.736","439.145","1008.95","693.752","-243.485","686.605","706.149","51.4786","455.019","557.764","220.838","1293.43","672.047","387.447","963.559","425.501","317.763","788.852","771.631","123.468","870.186"
234,0,"653.121","416.552","421.292","644.162","-61.0575","1482.72","801.224","60.19","74.3092","750.477","-48.1827","1224.81","614.55","90.4767","1138.54","738.145","-84.915","899.256","791.066","566.731","96.3372","544.155","445.731","1008.06","685.109","-254.344","701.769","706.015","53.3026","454.996","560.195","231.115","1295.58","673.011","392.531","962.346","423.761","309.691","796.067","770.679","127.042","871.05"
235,0,"651.573","418.458","420.212","645.709","-49.471","1487.11","801.232","60.3994","74.4152","750.617","-39.8468","1230.24","614.803","98.5752","1142.1","732.609","-88.3063","907.9","791.335","566.761","94.8889","542.909","452.515","1007.39","676.639","-265.225","718.269","705.76","55.1319","454.903","562.696","241.555","1297.77","674.036","397.644","961.151","422.379","302.923","804.082","769.623","130.603","871.915"
236,0,"650.006","420.423","419.178","647.327","-37.7403","1491.52","801.239","60.6151","74.5564","750.928","-31.4822","1235.81","615.04","106.782","1145.72","727.3","-91.6629","917.214","791.59","567.027","93.565","542.105","459.548","1006.86","668.267","-276.026","736.031","705.417","56.8329","454.837","565.303","252.116","1299.91","675.019","402.751","959.975","421.309","297.521","812.712","768.441","134.188","872.835"
237,0,"648.486","422.693","418.134","648.972","-25.8553","1495.89","801.233","60.8123","74.7531","751.317","-23.0248","1241.43","615.287","115.099","1149.42","722.32","-94.934","926.925","791.827","567.388","92.3526","541.77","466.8","1006.47","660.04","-286.686","755.149","704.911","58.4827","454.768","567.988","262.863","1301.98","675.905","407.799","958.733","420.531","293.508","821.762","767.183","137.724","873.752"
238,0,"647.234","424.671","416.17","650.655","-13.897","1500.2","801.207","60.9912","74.9443","751.72","-14.4922","1247.09","615.568","123.534","1153.13","717.735","-98.5153","937.888","792.159","567.855","91.2334","541.899","474.275","1006.15","652.087","-297.066","775.588","704.329","60.1024","454.705","570.756","273.749","1303.95","676.8","412.833","957.534","420.046","290.874","831.13","765.746","141.218","874.769"
239,0,"645.751","427.061","415.496","652.38","-1.85927","1504.43","801.172","61.1769","75.1642","752.08","-5.86571","1252.87","615.858","132.051","1156.87","713.11","-101.836","949.662","792.606","568.45","90.1137","542.501","481.956","1005.83","644.504","-307.081","797.388","703.557","61.6192","454.639","573.609","284.764","1305.78","677.801","417.813","956.331","419.861","289.609","840.586","764.242","144.649","875.836"
240,0,"644.37","429.545","415.551","654.079","10.2271","1508.55","801.132","61.367","75.429","752.334","2.88371","1258.85","616.189","140.645","1160.61","708.677","-105.059","962.117","792.783","569.026","88.9666","543.615","489.911","1005.57","637.262","-316.501","820.36","702.935","63.4501","454.605","576.568","295.914","1307.47","678.841","422.72","955.146","419.909","289.676","850.037","762.589","148.003","876.927"
241,0,"643.185","431.589","414.433","655.825","22.3399","1512.56","801.101","61.5245","75.7002","752.558","11.8608","1265.18","616.489","149.307","1164.39","704.36","-107.958","975.285","792.841","569.569","87.8982","545.136","498.008","1005.32","630.474","-325.391","844.614","701.87","64.9065","454.488","579.619","307.208","1308.96","679.764","427.566","953.992","420.109","291.079","859.326","760.729","151.346","878.129"
242,0,"641.624","434.016","414.349","657.542","34.4247","1516.46","801.053","61.6631","76.0292","752.632","21.1655","1271.9","616.789","158.034","1168.17","700.206","-110.619","989.313","793.075","570.169","86.9959","547.135","506.264","1005.05","624.103","-333.536","869.978","700.45","66.151","454.288","582.808","318.619","1310.33","680.781","432.49","953.011","420.466","293.745","868.323","758.707","154.567","879.599"
243,0,"640.324","436.148","413.934","659.302","46.5141","1520.28","800.974","61.781","76.384","752.498","30.8257","1278.87","617.013","166.839","1171.97","696.215","-112.8","1003.54","793.221","570.71","86.2696","549.569","514.649","1004.74","618.199","-340.872","896.245","699.011","67.6187","454.107","586.158","330.082","1311.55","681.818","437.377","952.167","420.957","297.609","876.91","756.335","157.492","881.988"
244,0,"638.608","438.262","413.623","660.89","58.4285","1524.01","800.884","61.8973","76.8412","752.26","40.6415","1286.03","617.18","175.697","1175.78","692.808","-114.755","1018.49","793.135","571.051","85.5974","552.521","523.094","1004.4","612.904","-347.32","923.473","697.381","69.0595","453.931","589.627","341.559","1312.68","683.192","442.397","951.416","421.483","302.478","885.038","753.871","159.751","885.526"
245,0,"636.726","440.401","413.388","662.662","70.4329","1527.71","800.781","61.9538","77.3526","751.865","50.749","1293.26","617.325","184.557","1179.59","689.88","-116.456","1034.08","793.003","571.321","85.1658","555.872","531.575","1003.99","607.863","-352.799","951.121","695.528","70.4913","453.717","593.239","352.972","1313.65","685.554","447.882","951.054","422.103","308.239","892.707","751.193","161.891","889.194"
246,0,"634.639","442.558","413.283","664.448","82.3721","1531.37","800.661","61.9886","77.8932","751.398","61.1633","1300.51","617.296","193.459","1183.59","687.225","-117.805","1050.16","792.877","571.545","84.9055","559.494","539.752","1003.39","603.67","-357.45","979.725","693.364","71.5851","453.378","597.02","364.418","1314.45","686.009","451.357","950.4","422.632","314.723","899.901","748.104","164.064","892.846"
247,0,"632.386","444.715","413.171","666.201","94.2976","1534.95","800.535","62.0013","78.4693","751.063","71.7465","1307.67","617.389","202.299","1187.32","684.813","-118.727","1066.67","792.734","571.723","84.6771","563.776","548.202","1002.56","600.025","-361.159","1008.87","691.127","73.2673","453.109","600.934","375.827","1315.08","687.515","455.746","949.927","423.096","321.939","906.588","745.268","166.027","896.652"
248,0,"629.932","446.915","412.96","667.923","106.156","1538.46","800.377","61.9522","79.1771","750.868","82.301","1314.67","617.918","211.051","1190.63","682.432","-119.116","1083.45","792.58","571.965","84.5226","568.531","556.528","1001.5","596.879","-363.878","1038.51","688.601","74.7817","452.808","605.024","387.227","1315.53","689.857","460.339","949.896","423.625","329.734","912.821","742.643","168.013","901.117"
